,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
norway,24483453.0,2803972.0,24466655.0,720146351.0,1481942766.0,5597436.0,28965733.0,2888280.0,117568290.0,49689037.0,50271724.0,33064677.0,152989976.0,1339686.0,703776.0,2960936.0,7160889.0,130758523.0,2988050.0,20244641.0,895994.0,23148977.0,5757279.0,113914.0,96497.0,232882917.0,6532714.0,0.0,13726219.0,14686771.0,1992596.0,1456470.0,1882035.0,129002104.0,662258439.0,734513.0,10358086.0,67393968.0,104599763.0
poland,48080041.0,76200060.0,145147578.0,128850428.0,56518065.0,119838044.0,149601094.0,343968430.0,69017472.0,28695817.0,125462269.0,164741121.0,1029201037.0,7421030.0,57274278.0,312313.0,46434967.0,25577737.0,14893117.0,105519188.0,51798945.0,34844526.0,97454216.0,591193.0,2450032.0,441479342.0,3519438.0,95803755.0,0.0,51608086.0,53654900.0,183644957.0,17875429.0,66339126.0,163902646.0,21963138.0,46317830.0,132668837.0,250451822.0
portugal,1770006.0,11088007.0,38247198.0,280944932.0,6045487.0,1455991.0,31724865.0,7466938.0,24161569.0,1245842.0,38745425.0,141138962.0,114524847.0,1738436.0,302356.0,3026756.0,14417672.0,50047757.0,13389788.0,68911375.0,15640203.0,417849.0,1780981.0,4413395.0,103236.0,106246393.0,1009120.0,8763875.0,5586814.0,0.0,23682903.0,1029827.0,0.0,883711987.0,38327755.0,279317.0,11622108.0,217158446.0,193328088.0
rep. of korea,8369457460.0,77278381.0,92362241.0,2746377171.0,1067622173.0,2392994370.0,1437187044.0,24981807.0,29452227.0,19428222.0,33446856.0,149885320.0,151238630.0,12090394.0,7532831.0,127096.0,284254243.0,6769497.0,99268219.0,35546197.0,2693880093.0,23928442.0,9125715.0,1959.0,928857363.0,159514720.0,569928372.0,11221746.0,9005755.0,1161793.0,0.0,7220750.0,7847930.0,133461510.0,37641360.0,13668038.0,49417783.0,133775591.0,3901371743.0
slovakia,3108747.0,99224327.0,20606578.0,9621932.0,70863984.0,737951.0,15459008.0,259214654.0,6069914.0,4573704.0,22207785.0,16270833.0,181292493.0,9698556.0,102208259.0,0.0,9388233.0,35643524.0,551591.0,38732718.0,15364131.0,2057881.0,1962705.0,24170482.0,840827.0,56646847.0,362.0,24616530.0,189692156.0,5981733.0,2129361.0,0.0,11946544.0,3917399.0,20430248.0,387071.0,7824846.0,7453375.0,43734248.0
slovenia,5651843.0,313387546.0,8099552.0,6907500.0,567428.0,16973143.0,8647853.0,55660871.0,1750826.0,2918863.0,6280519.0,18278551.0,215009339.0,16453888.0,83309801.0,0.0,5594747.0,1463357.0,437492.0,106000110.0,5875401.0,565570.0,2471742.0,1220660.0,976660.0,52007051.0,76493.0,40618120.0,39325827.0,2625721.0,4924314.0,46393758.0,0.0,29493930.0,8063065.0,10481037.0,55729722.0,3911479.0,32936001.0
spain,123869405.0,125684266.0,211051759.0,1911997014.0,484229591.0,1299526859.0,211747840.0,68342695.0,74187328.0,6347637.0,99269969.0,1618593349.0,657749197.0,29175603.0,61177322.0,7229930.0,77158074.0,97114352.0,38316459.0,338321015.0,27342141.0,2632772.0,8466089.0,31931331.0,79500388.0,635094349.0,5124383.0,40607511.0,65781828.0,921036736.0,50177827.0,3086386.0,3480688.0,0.0,203843391.0,7755505.0,150848187.0,732217181.0,1140072509.0
sweden,1095041.0,34571634.0,61818531.0,107100899.0,37965309.0,136378658.0,31435751.0,12977740.0,375154237.0,164241400.0,320104632.0,63241224.0,693050669.0,15688933.0,3707816.0,944573.0,11389685.0,90780766.0,1641026.0,66005849.0,9626902.0,219727057.0,34105796.0,1190389.0,651927.0,482338201.0,832796.0,573793311.0,66528189.0,161294217.0,1907263.0,1626133.0,742669.0,47784595.0,0.0,13400894.0,46435294.0,188259523.0,181501499.0
switzerland,4165529.0,179599723.0,48550076.0,18506306.0,15404297.0,13955252.0,34068326.0,13546931.0,33635886.0,2042313.0,21737020.0,280106431.0,892973075.0,1427000.0,9000814.0,157049.0,21967524.0,2046443.0,11213434.0,217878898.0,6033107.0,1105478.0,895229.0,529821.0,484122.0,359088508.0,5859045.0,16636557.0,41714780.0,5387466.0,6811190.0,7658451.0,2620735.0,34107948.0,45057267.0,0.0,8202746.0,11620573.0,68770962.0
turkey,30291883.0,107307676.0,516206772.0,650861901.0,325414923.0,15483747.0,335006252.0,25112689.0,227045242.0,152250572.0,151228834.0,245741592.0,588838768.0,361438027.0,4470968.0,2301174.0,174777168.0,11728255.0,84101580.0,208694116.0,58212966.0,133395521.0,102082701.0,3663483.0,36063341.0,602812302.0,17396493.0,28185290.0,48931905.0,36343031.0,109740587.0,2161741.0,8850709.0,228332020.0,384765812.0,2067266.0,0.0,1060223041.0,3598356867.0
united kingdom,29445637.0,86019018.0,394436544.0,1315829039.0,1674955491.0,46707232.0,387517183.0,60362140.0,106035445.0,57113532.0,336020368.0,413983930.0,1227911681.0,20922475.0,17508654.0,13170558.0,189892274.0,564799369.0,49393723.0,238320713.0,232465513.0,243692585.0,60644533.0,39656048.0,27609263.0,1759896316.0,17551947.0,172483221.0,150146510.0,85202664.0,76776333.0,12468757.0,2765269.0,224837384.0,1283176446.0,53735360.0,83162353.0,0.0,1946679597.0
usa,1112877354.0,62499464.0,54867811.0,2514570716.0,12893207413.0,762010125.0,2180778592.0,16723714.0,67120418.0,8073550.0,16067505.0,474875796.0,951625303.0,27222616.0,42460861.0,3482269.0,2239042064.0,45660526.0,86757336.0,205009741.0,600612151.0,4746775.0,3319630.0,468102.0,1598418871.0,473451073.0,249674587.0,35354052.0,37492401.0,47809689.0,490741646.0,860074.0,2008969.0,190075289.0,144406044.0,25407493.0,178058394.0,366319177.0,0.0
