,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
latvia,0.0,453838.0,2294889.0,0.0,5203.0,0.0,2581.0,583026.0,246786.0,72065999.0,304656427.0,793160.0,19235947.0,0.0,485844.0,0.0,0.0,19453.0,0.0,2055536.0,0.0,0.0,1110924500.0,0.0,0.0,8293757.0,0.0,13887561.0,21363441.0,0.0,0.0,681974.0,7529.0,729662.0,2071514.0,177414.0,412.0,1503159.0,198514.0
lithuania,0.0,2837469.0,16859576.0,238.0,28180.0,0.0,62968.0,1023832.0,47752581.0,129514550.0,98363827.0,1386809.0,21346658.0,0.0,518879.0,0.0,15069482.0,57450.0,0.0,1928043.0,575.0,247295660.0,0.0,1534.0,0.0,34222958.0,0.0,1290.0,137510211.0,0.0,0.0,37.0,43758.0,123426.0,54319228.0,160818.0,1139.0,5548248.0,33041622.0
luxembourg,0.0,19937.0,2040605900.0,0.0,5864.0,0.0,1468.0,22844.0,4577.0,0.0,25897.0,10830869.0,445869028.0,0.0,0.0,0.0,0.0,0.0,0.0,162305.0,50780.0,0.0,0.0,0.0,0.0,109954613.0,0.0,0.0,14593.0,0.0,2724.0,0.0,0.0,29637.0,26110.0,12826.0,4016.0,160962.0,176901.0
mexico,137799804.0,232895.0,17714720.0,3689064.0,95326084.0,66144.0,129064855.0,14241.0,16991.0,1596635.0,123342157.0,7329293.0,23901586.0,1494.0,114976.0,0.0,180675231.0,426.0,151561.0,234673653.0,31439974.0,1018371.0,2422892.0,52.0,0.0,3271788917.0,2011.0,52630327.0,28984796.0,7566158.0,87929777.0,0.0,0.0,186674283.0,810739.0,154798.0,27403.0,70086758.0,26333063962.0
netherlands,234695305.0,9520344.0,11794720937.0,1075971732.0,229685777.0,22398059.0,53809612.0,33224166.0,1429652183.0,105520557.0,1037563213.0,2933600692.0,7823854832.0,101493042.0,16617649.0,5887613.0,2458991664.0,79901150.0,6864778.0,569912500.0,14962902.0,519925019.0,141453633.0,3242442.0,68758958.0,0.0,22568.0,15644588636.0,748188611.0,467707027.0,797680596.0,3446965.0,2234924.0,1136000777.0,1272393449.0,124088084.0,210317978.0,15272903857.0,4500763181.0
new zealand,134497069.0,6746.0,2312642.0,416.0,767845.0,0.0,1347120.0,1532.0,319965.0,29210.0,97792.0,1291633.0,5875083.0,61811.0,13699.0,0.0,2504486.0,13158.0,83.0,609889.0,140087138.0,118247.0,28904.0,4703.0,243.0,40746211.0,0.0,6753.0,284.0,0.0,737151222.0,0.0,62.0,728372.0,457130.0,189271.0,130.0,3942012.0,111125597.0
norway,6260.0,66717.0,250451151.0,11781.0,48638650.0,0.0,378660.0,4769440.0,698063496.0,70188815.0,61262518.0,116660168.0,56178707.0,0.0,15163.0,983586.0,48612846.0,842947.0,5604.0,16359367.0,743736.0,33221911.0,25587.0,484327.0,1750.0,477998939.0,0.0,0.0,96504197.0,10772.0,564305.0,364.0,0.0,8264415.0,1599829665.0,354208.0,508502.0,838953243.0,349568377.0
poland,182465860.0,24288892.0,60381264.0,1217712.0,22296326.0,0.0,41388550.0,406156541.0,44809561.0,2127140.0,25348982.0,61289837.0,1107163727.0,661884.0,67833144.0,83.0,1617360.0,1024717.0,731146.0,29992772.0,4082945.0,62755056.0,379870976.0,939892.0,68651.0,108158741.0,39416.0,676634345.0,0.0,58082.0,1669506.0,487549325.0,12707098.0,13084159.0,151454278.0,1220586.0,212654.0,237185597.0,105291751.0
portugal,5250.0,131063.0,41354150.0,211013972.0,17424.0,0.0,3303232.0,4371.0,9518581.0,176042.0,95285.0,72611896.0,95900353.0,14574858.0,6883.0,0.0,752.0,111345.0,2671230.0,2597081.0,7020.0,186406.0,535416.0,73156.0,0.0,181543914.0,0.0,99264337.0,532520.0,0.0,494.0,194.0,0.0,2713232209.0,17355749.0,8821.0,125747227.0,203796828.0,203339220.0
rep. of korea,8313764287.0,14223516.0,118604931.0,4131098.0,1592390839.0,169333.0,1343571524.0,5397.0,130230953.0,40601493.0,3965735.0,63554181.0,50024232.0,220621589.0,370.0,0.0,2615171067.0,0.0,14150996.0,347251266.0,3395019487.0,5030359.0,2218587.0,2682.0,15303.0,167865931.0,1670065.0,344028411.0,44393.0,0.0,0.0,22086.0,177.0,358183246.0,6919616.0,1264229.0,182902905.0,2313963983.0,1741143865.0
slovakia,939612.0,317527941.0,7546952.0,0.0,868971.0,0.0,144818.0,929425024.0,53667.0,113921.0,111565.0,19897063.0,74951949.0,0.0,190781335.0,0.0,744.0,0.0,0.0,8892881.0,142709.0,215238.0,1198262.0,0.0,0.0,3190486.0,892.0,983.0,192932175.0,0.0,916920.0,0.0,16567921.0,213648.0,283670.0,74649.0,9097.0,794399.0,56243027.0
slovenia,0.0,436905714.0,30173447.0,0.0,31697439.0,0.0,63380.0,53421469.0,814451.0,124090.0,108929.0,10792741.0,147082903.0,135686080.0,219274616.0,0.0,124020601.0,25.0,160935.0,1106252016.0,62703.0,239369.0,3105151.0,29328849.0,213.0,6825273.0,0.0,36222.0,11390119.0,820.0,94164.0,8757879.0,0.0,64250340.0,1479931.0,47476093.0,217730.0,19636109.0,291496323.0
spain,175784852.0,1747076.0,354433429.0,594408561.0,238207881.0,5339.0,18930878.0,248323.0,13381758.0,3765231.0,2940398.0,517510571.0,287279024.0,545715236.0,336990.0,0.0,208242810.0,2551018.0,202561827.0,1294933952.0,20936490.0,13441513.0,31122799.0,8213295.0,6319077646.0,673181276.0,0.0,1930044899.0,61550443.0,1425477819.0,1714910.0,2997547.0,1967311.0,0.0,171939162.0,15366972.0,321902318.0,964624886.0,1366035081.0
sweden,212843898.0,2557654.0,307279817.0,64947.0,1264702.0,0.0,807923.0,455090.0,2943509486.0,48632592.0,2473367818.0,216437174.0,317316668.0,0.0,419469.0,307.0,356518.0,7523.0,0.0,35123453.0,1656687.0,150215756.0,30720873.0,411024.0,1075.0,706555509.0,0.0,4499827506.0,508220289.0,67557.0,531859.0,115308.0,0.0,75236006.0,0.0,3268694.0,2520652.0,1675053959.0,137646430.0
switzerland,685.0,270360184.0,861494298.0,158449.0,2181794.0,0.0,779038.0,8102318.0,827895.0,392494.0,814633.0,2597930426.0,5199464755.0,1235.0,7130017.0,0.0,1050.0,20651.0,663986.0,1130490228.0,383009.0,458069.0,465124.0,109.0,451.0,1456918364.0,0.0,19061.0,6006360.0,2840.0,2140057.0,2340110.0,38.0,820958.0,8103649.0,0.0,66602.0,9940556.0,3339628.0
turkey,157457491.0,1399991.0,58836049.0,8505708.0,69273964.0,0.0,6541439.0,1932525.0,2850660.0,427558.0,12368369.0,90650784.0,112787698.0,3153080874.0,14323935.0,0.0,2730262798.0,75011.0,1366282428.0,1839991889.0,1336742.0,5923246.0,7654148.0,1255.0,1539311.0,114996237.0,0.0,410678479.0,13941777.0,18103905.0,19364138.0,12998.0,5032.0,116693174.0,62037264.0,530624.0,0.0,15547203.0,1099484998.0
united kingdom,298072995.0,4775895.0,3249229444.0,6206943.0,1362293590.0,1439.0,10664151.0,1188805.0,1669228557.0,25902393.0,950183870.0,1697542860.0,641174930.0,134.0,878709.0,0.0,862875353.0,494202133.0,4063.0,149514743.0,160577788.0,319363271.0,696855130.0,195160.0,1256.0,9493208915.0,333183.0,22679878133.0,366075221.0,152154611.0,347076084.0,10719.0,2238.0,291972852.0,3044058539.0,529083.0,8229506.0,0.0,3087906715.0
usa,84040881.0,8929548.0,2871860105.0,5965111772.0,113040543190.0,83048934.0,383265022.0,4863110.0,68174634.0,13305426.0,790034819.0,2044124132.0,445367092.0,25653408.0,775821.0,0.0,4045204883.0,63563927.0,23816176.0,1147810844.0,699823865.0,7134288.0,1277637409.0,13456.0,35151621712.0,3689324033.0,223260.0,2459093688.0,258833164.0,773445492.0,3076218266.0,0.0,8663.0,1810764890.0,369405292.0,9706526.0,233778229.0,7349135055.0,0.0
