Year,Trade Flow,Reporter,Partner,Commodity Code,Commodity,Trade Value (US$)
2013,import,belgium,italy,2,"Crude materials, inedible, except fuels",141408850
2013,import,belgium,japan,2,"Crude materials, inedible, except fuels",118138661
2013,import,belgium,rep. of korea,2,"Crude materials, inedible, except fuels",70294602
2013,import,belgium,latvia,2,"Crude materials, inedible, except fuels",65160306
2013,import,belgium,lithuania,2,"Crude materials, inedible, except fuels",32970134
2013,import,belgium,luxembourg,2,"Crude materials, inedible, except fuels",91880802
2013,import,belgium,mexico,2,"Crude materials, inedible, except fuels",247445903
2013,import,belgium,netherlands,2,"Crude materials, inedible, except fuels",3215736482
2013,import,belgium,new zealand,2,"Crude materials, inedible, except fuels",21940829
2013,import,belgium,norway,2,"Crude materials, inedible, except fuels",42214624
2013,import,belgium,poland,2,"Crude materials, inedible, except fuels",94541444
2013,import,belgium,portugal,2,"Crude materials, inedible, except fuels",50718137
2013,import,belgium,india,2,"Crude materials, inedible, except fuels",118439526
2013,import,belgium,slovakia,2,"Crude materials, inedible, except fuels",48538415
2013,import,belgium,slovenia,2,"Crude materials, inedible, except fuels",3788702
2013,import,belgium,spain,2,"Crude materials, inedible, except fuels",239408917
2013,import,belgium,sweden,2,"Crude materials, inedible, except fuels",418290165
2013,import,belgium,switzerland,2,"Crude materials, inedible, except fuels",16901054
2013,import,belgium,turkey,2,"Crude materials, inedible, except fuels",186096752
2013,import,belgium,united kingdom,2,"Crude materials, inedible, except fuels",609153857
2013,import,belgium,usa,2,"Crude materials, inedible, except fuels",1485091327
2013,import,belgium,australia,3,"Mineral fuels, lubricants and related materials",281766041
2013,import,belgium,austria,3,"Mineral fuels, lubricants and related materials",3476715
2013,import,belgium,brazil,3,"Mineral fuels, lubricants and related materials",50695102
2013,import,belgium,canada,3,"Mineral fuels, lubricants and related materials",193014548
2013,import,belgium,chile,3,"Mineral fuels, lubricants and related materials",222
2013,import,belgium,china,3,"Mineral fuels, lubricants and related materials",2253450
2013,import,belgium,czechia,3,"Mineral fuels, lubricants and related materials",1987580
2013,import,belgium,denmark,3,"Mineral fuels, lubricants and related materials",81748455
2013,import,belgium,estonia,3,"Mineral fuels, lubricants and related materials",133306257
2013,import,belgium,finland,3,"Mineral fuels, lubricants and related materials",732844141
2013,import,belgium,france,3,"Mineral fuels, lubricants and related materials",4029203137
2013,import,belgium,germany,3,"Mineral fuels, lubricants and related materials",3126830434
2013,import,belgium,greece,3,"Mineral fuels, lubricants and related materials",35752602
2013,import,belgium,hungary,3,"Mineral fuels, lubricants and related materials",1914503
2013,import,belgium,iceland,3,"Mineral fuels, lubricants and related materials",415
2013,import,belgium,ireland,3,"Mineral fuels, lubricants and related materials",50823211
2013,import,belgium,israel,3,"Mineral fuels, lubricants and related materials",54349
2013,import,belgium,italy,3,"Mineral fuels, lubricants and related materials",278748531
2013,import,belgium,japan,3,"Mineral fuels, lubricants and related materials",2528262
2013,import,belgium,rep. of korea,3,"Mineral fuels, lubricants and related materials",370012238
2013,import,belgium,latvia,3,"Mineral fuels, lubricants and related materials",68664450
2013,import,belgium,lithuania,3,"Mineral fuels, lubricants and related materials",31938486
2013,import,belgium,luxembourg,3,"Mineral fuels, lubricants and related materials",82643322
2013,import,belgium,mexico,3,"Mineral fuels, lubricants and related materials",2027
2013,import,belgium,netherlands,3,"Mineral fuels, lubricants and related materials",48130474587
2013,import,belgium,norway,3,"Mineral fuels, lubricants and related materials",8223525821
2013,import,belgium,poland,3,"Mineral fuels, lubricants and related materials",183513128
2013,import,belgium,portugal,3,"Mineral fuels, lubricants and related materials",210851266
2013,import,belgium,india,3,"Mineral fuels, lubricants and related materials",772234198
2013,import,belgium,slovakia,3,"Mineral fuels, lubricants and related materials",2082689
2013,import,belgium,slovenia,3,"Mineral fuels, lubricants and related materials",539532
2013,import,belgium,spain,3,"Mineral fuels, lubricants and related materials",762899891
2013,import,belgium,sweden,3,"Mineral fuels, lubricants and related materials",946750720
2013,import,belgium,switzerland,3,"Mineral fuels, lubricants and related materials",33184758
2013,import,belgium,turkey,3,"Mineral fuels, lubricants and related materials",1122351
2013,import,belgium,united kingdom,3,"Mineral fuels, lubricants and related materials",5438620311
2013,import,belgium,usa,3,"Mineral fuels, lubricants and related materials",3159204100
2013,import,belgium,australia,6,Manufactured goods classified chiefly by material,159081191
2013,import,belgium,austria,6,Manufactured goods classified chiefly by material,734708430
2013,import,belgium,brazil,6,Manufactured goods classified chiefly by material,299617849
2013,import,belgium,canada,6,Manufactured goods classified chiefly by material,966511136
2013,import,belgium,chile,6,Manufactured goods classified chiefly by material,268456074
2013,import,belgium,china,6,Manufactured goods classified chiefly by material,4307036222
2013,import,belgium,czechia,6,Manufactured goods classified chiefly by material,758198756
2013,import,belgium,denmark,6,Manufactured goods classified chiefly by material,175690626
2013,import,belgium,estonia,6,Manufactured goods classified chiefly by material,46308118
2013,import,belgium,finland,6,Manufactured goods classified chiefly by material,1008657305
2013,import,belgium,france,6,Manufactured goods classified chiefly by material,5767898413
2013,import,belgium,germany,6,Manufactured goods classified chiefly by material,8501822942
2013,import,belgium,greece,6,Manufactured goods classified chiefly by material,91963480
2013,import,belgium,hungary,6,Manufactured goods classified chiefly by material,185817172
2013,import,belgium,iceland,6,Manufactured goods classified chiefly by material,158753
2013,import,belgium,ireland,6,Manufactured goods classified chiefly by material,73716021
2013,import,belgium,israel,6,Manufactured goods classified chiefly by material,1543061644
2013,import,belgium,italy,6,Manufactured goods classified chiefly by material,1993863113
2013,import,belgium,japan,6,Manufactured goods classified chiefly by material,679796800
2013,import,belgium,rep. of korea,6,Manufactured goods classified chiefly by material,429578735
2013,import,belgium,latvia,6,Manufactured goods classified chiefly by material,38179568
2013,import,belgium,lithuania,6,Manufactured goods classified chiefly by material,26567184
2013,import,belgium,luxembourg,6,Manufactured goods classified chiefly by material,615102429
2013,import,belgium,mexico,6,Manufactured goods classified chiefly by material,129670629
2013,import,belgium,netherlands,6,Manufactured goods classified chiefly by material,6613688788
2013,import,belgium,new zealand,6,Manufactured goods classified chiefly by material,5815274
2013,import,belgium,norway,6,Manufactured goods classified chiefly by material,154898501
2013,import,belgium,poland,6,Manufactured goods classified chiefly by material,927704066
2013,import,belgium,portugal,6,Manufactured goods classified chiefly by material,309365269
2013,import,belgium,india,6,Manufactured goods classified chiefly by material,3241997706
2013,import,belgium,slovakia,6,Manufactured goods classified chiefly by material,185785302
2013,import,belgium,slovenia,6,Manufactured goods classified chiefly by material,66974916
2013,import,belgium,spain,6,Manufactured goods classified chiefly by material,1055126292
2013,import,belgium,sweden,6,Manufactured goods classified chiefly by material,1064551180
2013,import,belgium,switzerland,6,Manufactured goods classified chiefly by material,834538029
2013,import,belgium,turkey,6,Manufactured goods classified chiefly by material,764299791
2013,import,belgium,united kingdom,6,Manufactured goods classified chiefly by material,4916105548
2013,import,belgium,usa,6,Manufactured goods classified chiefly by material,1728442777
2013,import,netherlands,australia,0,Food and live animals,109744594
2013,import,netherlands,austria,0,Food and live animals,291984659
2013,import,netherlands,belgium,0,Food and live animals,6811449709
2013,import,netherlands,brazil,0,Food and live animals,3668295752
2013,import,netherlands,canada,0,Food and live animals,76288220
2013,import,netherlands,chile,0,Food and live animals,650429215
2013,import,netherlands,china,0,Food and live animals,711846639
2013,import,netherlands,czechia,0,Food and live animals,130405488
2013,import,netherlands,denmark,0,Food and live animals,724513521
2013,import,netherlands,estonia,0,Food and live animals,19218748
2013,import,netherlands,finland,0,Food and live animals,45675285
2013,import,netherlands,france,0,Food and live animals,3709577873
2013,import,netherlands,germany,0,Food and live animals,10200873913
2013,import,netherlands,greece,0,Food and live animals,175539586
2013,import,netherlands,hungary,0,Food and live animals,285674789
2013,import,netherlands,iceland,0,Food and live animals,186652890
2013,import,netherlands,ireland,0,Food and live animals,609774013
2013,import,netherlands,israel,0,Food and live animals,211412264
2013,import,netherlands,italy,0,Food and live animals,1119602993
2013,import,netherlands,japan,0,Food and live animals,34023445
2013,import,netherlands,rep. of korea,0,Food and live animals,18342796
2013,import,netherlands,latvia,0,Food and live animals,56123951
2013,import,netherlands,lithuania,0,Food and live animals,136512862
2013,import,netherlands,luxembourg,0,Food and live animals,62364828
2013,import,netherlands,mexico,0,Food and live animals,158170324
2013,import,netherlands,new zealand,0,Food and live animals,329680478
2013,import,netherlands,norway,0,Food and live animals,126188080
2013,import,netherlands,poland,0,Food and live animals,1280565022
2013,import,netherlands,portugal,0,Food and live animals,173631203
2013,import,netherlands,india,0,Food and live animals,337535432
2013,import,netherlands,slovakia,0,Food and live animals,40113613
2013,import,netherlands,slovenia,0,Food and live animals,35778435
2013,import,netherlands,spain,0,Food and live animals,1991686924
2013,import,netherlands,sweden,0,Food and live animals,201869610
2013,import,netherlands,switzerland,0,Food and live animals,137314981
2013,import,netherlands,turkey,0,Food and live animals,465517754
2013,import,netherlands,united kingdom,0,Food and live animals,1935130444
2013,import,netherlands,usa,0,Food and live animals,1033332929
2013,import,netherlands,australia,2,"Crude materials, inedible, except fuels",342567555
2013,import,netherlands,austria,2,"Crude materials, inedible, except fuels",74118462
2013,import,netherlands,belgium,2,"Crude materials, inedible, except fuels",1800641162
2013,import,netherlands,brazil,2,"Crude materials, inedible, except fuels",1117482682
2013,import,netherlands,canada,2,"Crude materials, inedible, except fuels",385491944
2013,import,netherlands,chile,2,"Crude materials, inedible, except fuels",174691311
2013,import,netherlands,china,2,"Crude materials, inedible, except fuels",473268730
2013,import,netherlands,czechia,2,"Crude materials, inedible, except fuels",69515181
2013,import,netherlands,denmark,2,"Crude materials, inedible, except fuels",217065303
2013,import,netherlands,estonia,2,"Crude materials, inedible, except fuels",62336395
2013,import,netherlands,finland,2,"Crude materials, inedible, except fuels",207996864
2013,import,netherlands,france,2,"Crude materials, inedible, except fuels",631043254
2013,import,netherlands,germany,2,"Crude materials, inedible, except fuels",3128871123
2013,import,netherlands,greece,2,"Crude materials, inedible, except fuels",36516620
2013,import,netherlands,hungary,2,"Crude materials, inedible, except fuels",110524567
2013,import,netherlands,iceland,2,"Crude materials, inedible, except fuels",7301755
2013,import,netherlands,ireland,2,"Crude materials, inedible, except fuels",138051442
2013,import,netherlands,israel,2,"Crude materials, inedible, except fuels",109949763
2013,import,netherlands,italy,2,"Crude materials, inedible, except fuels",245866883
2013,import,netherlands,japan,2,"Crude materials, inedible, except fuels",73042208
2013,import,netherlands,rep. of korea,2,"Crude materials, inedible, except fuels",35015560
2013,import,netherlands,latvia,2,"Crude materials, inedible, except fuels",87479535
2013,import,netherlands,lithuania,2,"Crude materials, inedible, except fuels",106753145
2013,import,netherlands,luxembourg,2,"Crude materials, inedible, except fuels",25462347
2013,import,netherlands,mexico,2,"Crude materials, inedible, except fuels",54838129
2013,import,netherlands,new zealand,2,"Crude materials, inedible, except fuels",62063051
2013,import,netherlands,norway,2,"Crude materials, inedible, except fuels",324736146
2013,import,netherlands,poland,2,"Crude materials, inedible, except fuels",128539920
2013,import,netherlands,portugal,2,"Crude materials, inedible, except fuels",184707988
2013,import,netherlands,india,2,"Crude materials, inedible, except fuels",90278176
2013,import,netherlands,slovakia,2,"Crude materials, inedible, except fuels",15589073
2013,import,netherlands,slovenia,2,"Crude materials, inedible, except fuels",20968106
2013,import,netherlands,spain,2,"Crude materials, inedible, except fuels",466798185
2013,import,netherlands,sweden,2,"Crude materials, inedible, except fuels",748866161
2013,import,netherlands,switzerland,2,"Crude materials, inedible, except fuels",20545623
2013,import,netherlands,turkey,2,"Crude materials, inedible, except fuels",125339315
2013,import,netherlands,united kingdom,2,"Crude materials, inedible, except fuels",468672973
2013,import,netherlands,usa,2,"Crude materials, inedible, except fuels",1626468530
2013,import,netherlands,australia,3,"Mineral fuels, lubricants and related materials",234695305
2013,import,netherlands,austria,3,"Mineral fuels, lubricants and related materials",9520344
2013,import,netherlands,belgium,3,"Mineral fuels, lubricants and related materials",11794720937
2013,import,netherlands,brazil,3,"Mineral fuels, lubricants and related materials",1075971732
2013,import,netherlands,canada,3,"Mineral fuels, lubricants and related materials",229685777
2013,import,netherlands,chile,3,"Mineral fuels, lubricants and related materials",22398059
2013,import,netherlands,china,3,"Mineral fuels, lubricants and related materials",53809612
2013,import,netherlands,czechia,3,"Mineral fuels, lubricants and related materials",33224166
2013,import,netherlands,denmark,3,"Mineral fuels, lubricants and related materials",1429652183
2013,import,netherlands,estonia,3,"Mineral fuels, lubricants and related materials",105520557
2013,import,netherlands,finland,3,"Mineral fuels, lubricants and related materials",1037563213
2013,import,netherlands,france,3,"Mineral fuels, lubricants and related materials",2933600692
2013,import,netherlands,germany,3,"Mineral fuels, lubricants and related materials",7823854832
2013,import,netherlands,greece,3,"Mineral fuels, lubricants and related materials",101493042
2013,import,netherlands,hungary,3,"Mineral fuels, lubricants and related materials",16617649
2013,import,netherlands,iceland,3,"Mineral fuels, lubricants and related materials",5887613
2013,import,netherlands,ireland,3,"Mineral fuels, lubricants and related materials",79901150
2013,import,netherlands,israel,3,"Mineral fuels, lubricants and related materials",6864778
2013,import,netherlands,italy,3,"Mineral fuels, lubricants and related materials",569912500
2013,import,netherlands,japan,3,"Mineral fuels, lubricants and related materials",14962902
2013,import,netherlands,rep. of korea,3,"Mineral fuels, lubricants and related materials",797680596
2013,import,netherlands,latvia,3,"Mineral fuels, lubricants and related materials",519925019
2013,import,netherlands,lithuania,3,"Mineral fuels, lubricants and related materials",141453633
2013,import,netherlands,luxembourg,3,"Mineral fuels, lubricants and related materials",3242442
2013,import,netherlands,mexico,3,"Mineral fuels, lubricants and related materials",68758958
2013,import,netherlands,new zealand,3,"Mineral fuels, lubricants and related materials",22568
2013,import,netherlands,norway,3,"Mineral fuels, lubricants and related materials",15644588636
2013,import,netherlands,poland,3,"Mineral fuels, lubricants and related materials",748188611
2013,import,netherlands,portugal,3,"Mineral fuels, lubricants and related materials",467707027
2013,import,netherlands,india,3,"Mineral fuels, lubricants and related materials",2458991664
2013,import,netherlands,slovakia,3,"Mineral fuels, lubricants and related materials",3446965
2013,import,netherlands,slovenia,3,"Mineral fuels, lubricants and related materials",2234924
2013,import,netherlands,spain,3,"Mineral fuels, lubricants and related materials",1136000777
2013,import,netherlands,sweden,3,"Mineral fuels, lubricants and related materials",1272393449
2013,import,netherlands,switzerland,3,"Mineral fuels, lubricants and related materials",124088084
2013,import,netherlands,turkey,3,"Mineral fuels, lubricants and related materials",210317978
2013,import,netherlands,united kingdom,3,"Mineral fuels, lubricants and related materials",15272903857
2013,import,netherlands,usa,3,"Mineral fuels, lubricants and related materials",4500763181
2013,import,netherlands,australia,6,Manufactured goods classified chiefly by material,40395341
2013,import,netherlands,austria,6,Manufactured goods classified chiefly by material,606575073
2013,import,netherlands,belgium,6,Manufactured goods classified chiefly by material,5893220728
2013,import,netherlands,brazil,6,Manufactured goods classified chiefly by material,318845682
2013,import,netherlands,canada,6,Manufactured goods classified chiefly by material,87977188
2013,import,netherlands,chile,6,Manufactured goods classified chiefly by material,95338435
2013,import,netherlands,china,6,Manufactured goods classified chiefly by material,3311719790
2013,import,netherlands,czechia,6,Manufactured goods classified chiefly by material,559339985
2013,import,netherlands,denmark,6,Manufactured goods classified chiefly by material,335027920
2013,import,netherlands,estonia,6,Manufactured goods classified chiefly by material,22105997
2013,import,netherlands,finland,6,Manufactured goods classified chiefly by material,1876867052
2013,import,netherlands,france,6,Manufactured goods classified chiefly by material,2100358468
2013,import,netherlands,germany,6,Manufactured goods classified chiefly by material,11671147177
2013,import,netherlands,greece,6,Manufactured goods classified chiefly by material,93693054
2013,import,netherlands,hungary,6,Manufactured goods classified chiefly by material,156131625
2013,import,netherlands,iceland,6,Manufactured goods classified chiefly by material,360109577
2013,import,netherlands,ireland,6,Manufactured goods classified chiefly by material,132392670
2013,import,netherlands,israel,6,Manufactured goods classified chiefly by material,99197584
2013,import,netherlands,italy,6,Manufactured goods classified chiefly by material,1942568161
2013,import,netherlands,japan,6,Manufactured goods classified chiefly by material,572542691
2013,import,netherlands,rep. of korea,6,Manufactured goods classified chiefly by material,365430159
2013,import,netherlands,latvia,6,Manufactured goods classified chiefly by material,41718313
2013,import,netherlands,lithuania,6,Manufactured goods classified chiefly by material,37177752
2013,import,netherlands,luxembourg,6,Manufactured goods classified chiefly by material,579988536
2013,import,netherlands,mexico,6,Manufactured goods classified chiefly by material,24539695
2013,import,netherlands,new zealand,6,Manufactured goods classified chiefly by material,10274876
2013,import,netherlands,norway,6,Manufactured goods classified chiefly by material,948288174
2013,import,netherlands,poland,6,Manufactured goods classified chiefly by material,933497123
2013,import,netherlands,portugal,6,Manufactured goods classified chiefly by material,229428568
2013,import,netherlands,india,6,Manufactured goods classified chiefly by material,600506589
2013,import,netherlands,slovakia,6,Manufactured goods classified chiefly by material,130401565
2013,import,netherlands,slovenia,6,Manufactured goods classified chiefly by material,131309459
2013,import,netherlands,spain,6,Manufactured goods classified chiefly by material,785303784
2013,import,netherlands,sweden,6,Manufactured goods classified chiefly by material,1781019598
2013,import,netherlands,switzerland,6,Manufactured goods classified chiefly by material,126071545
2013,import,netherlands,turkey,6,Manufactured goods classified chiefly by material,609043914
2013,import,netherlands,united kingdom,6,Manufactured goods classified chiefly by material,2596693220
2013,import,netherlands,usa,6,Manufactured goods classified chiefly by material,1054462433
2013,import,norway,australia,0,Food and live animals,6904136
2013,import,norway,austria,0,Food and live animals,27545082
2013,import,norway,belgium,0,Food and live animals,180132392
2013,import,norway,brazil,0,Food and live animals,540543681
2013,import,norway,canada,0,Food and live animals,52936445
2013,import,norway,chile,0,Food and live animals,53942595
2013,import,norway,china,0,Food and live animals,131267830
2013,import,norway,czechia,0,Food and live animals,15720533
2013,import,norway,denmark,0,Food and live animals,605963714
2013,import,norway,estonia,0,Food and live animals,28145796
2013,import,norway,finland,0,Food and live animals,57083717
2013,import,norway,france,0,Food and live animals,236988533
2013,import,norway,germany,0,Food and live animals,439535460
2013,import,norway,greece,0,Food and live animals,21300675
2013,import,norway,hungary,0,Food and live animals,21142958
2013,import,norway,iceland,0,Food and live animals,125712538
2013,import,norway,ireland,0,Food and live animals,36608571
2013,import,norway,israel,0,Food and live animals,24897315
2013,import,norway,italy,0,Food and live animals,227257734
2013,import,norway,japan,0,Food and live animals,4680057
2013,import,norway,rep. of korea,0,Food and live animals,6531374
2013,import,norway,latvia,0,Food and live animals,22882102
2013,import,norway,lithuania,0,Food and live animals,64714033
2013,import,norway,luxembourg,0,Food and live animals,11753906
2013,import,norway,mexico,0,Food and live animals,9036469
2013,import,norway,netherlands,0,Food and live animals,379922911
2013,import,norway,new zealand,0,Food and live animals,20273149
2013,import,norway,poland,0,Food and live animals,126896799
2013,import,norway,portugal,0,Food and live animals,17510471
2013,import,norway,india,0,Food and live animals,34002691
2013,import,norway,slovakia,0,Food and live animals,5300566
2013,import,norway,slovenia,0,Food and live animals,780646
2013,import,norway,spain,0,Food and live animals,364453415
2013,import,norway,sweden,0,Food and live animals,594209779
2013,import,norway,switzerland,0,Food and live animals,87629444
2013,import,norway,turkey,0,Food and live animals,45721721
2013,import,norway,united kingdom,0,Food and live animals,317021579
2013,import,norway,usa,0,Food and live animals,156285303
2013,import,norway,australia,2,"Crude materials, inedible, except fuels",24483453
2013,import,norway,austria,2,"Crude materials, inedible, except fuels",2803972
2013,import,norway,belgium,2,"Crude materials, inedible, except fuels",24466655
2013,import,norway,brazil,2,"Crude materials, inedible, except fuels",720146351
2013,import,norway,canada,2,"Crude materials, inedible, except fuels",1481942766
2013,import,norway,chile,2,"Crude materials, inedible, except fuels",5597436
2013,import,norway,china,2,"Crude materials, inedible, except fuels",28965733
2013,import,norway,czechia,2,"Crude materials, inedible, except fuels",2888280
2013,import,norway,denmark,2,"Crude materials, inedible, except fuels",117568290
2013,import,norway,estonia,2,"Crude materials, inedible, except fuels",49689037
2013,import,norway,finland,2,"Crude materials, inedible, except fuels",50271724
2013,import,norway,france,2,"Crude materials, inedible, except fuels",33064677
2013,import,norway,germany,2,"Crude materials, inedible, except fuels",152989976
2013,import,norway,greece,2,"Crude materials, inedible, except fuels",1339686
2013,import,norway,hungary,2,"Crude materials, inedible, except fuels",703776
2013,import,norway,iceland,2,"Crude materials, inedible, except fuels",2960936
2013,import,norway,ireland,2,"Crude materials, inedible, except fuels",130758523
2013,import,norway,israel,2,"Crude materials, inedible, except fuels",2988050
2013,import,norway,italy,2,"Crude materials, inedible, except fuels",20244641
2013,import,norway,japan,2,"Crude materials, inedible, except fuels",895994
2013,import,norway,rep. of korea,2,"Crude materials, inedible, except fuels",1992596
2013,import,norway,latvia,2,"Crude materials, inedible, except fuels",23148977
2013,import,norway,lithuania,2,"Crude materials, inedible, except fuels",5757279
2013,import,norway,luxembourg,2,"Crude materials, inedible, except fuels",113914
2013,import,norway,mexico,2,"Crude materials, inedible, except fuels",96497
2013,import,norway,netherlands,2,"Crude materials, inedible, except fuels",232882917
2013,import,norway,new zealand,2,"Crude materials, inedible, except fuels",6532714
2013,import,norway,poland,2,"Crude materials, inedible, except fuels",13726219
2013,import,norway,portugal,2,"Crude materials, inedible, except fuels",14686771
2013,import,norway,india,2,"Crude materials, inedible, except fuels",7160889
2013,import,norway,slovakia,2,"Crude materials, inedible, except fuels",1456470
2013,import,norway,slovenia,2,"Crude materials, inedible, except fuels",1882035
2013,import,norway,spain,2,"Crude materials, inedible, except fuels",129002104
2013,import,norway,sweden,2,"Crude materials, inedible, except fuels",662258439
2013,import,norway,switzerland,2,"Crude materials, inedible, except fuels",734513
2013,import,norway,turkey,2,"Crude materials, inedible, except fuels",10358086
2013,import,norway,united kingdom,2,"Crude materials, inedible, except fuels",67393968
2013,import,norway,usa,2,"Crude materials, inedible, except fuels",104599763
2013,import,norway,australia,3,"Mineral fuels, lubricants and related materials",6260
2013,import,norway,austria,3,"Mineral fuels, lubricants and related materials",66717
2013,import,norway,belgium,3,"Mineral fuels, lubricants and related materials",250451151
2013,import,norway,brazil,3,"Mineral fuels, lubricants and related materials",11781
2013,import,norway,canada,3,"Mineral fuels, lubricants and related materials",48638650
2013,import,norway,china,3,"Mineral fuels, lubricants and related materials",378660
2013,import,norway,czechia,3,"Mineral fuels, lubricants and related materials",4769440
2013,import,norway,denmark,3,"Mineral fuels, lubricants and related materials",698063496
2013,import,norway,estonia,3,"Mineral fuels, lubricants and related materials",70188815
2013,import,norway,finland,3,"Mineral fuels, lubricants and related materials",61262518
2013,import,norway,france,3,"Mineral fuels, lubricants and related materials",116660168
2013,import,norway,germany,3,"Mineral fuels, lubricants and related materials",56178707
2013,import,norway,hungary,3,"Mineral fuels, lubricants and related materials",15163
2013,import,norway,iceland,3,"Mineral fuels, lubricants and related materials",983586
2013,import,norway,ireland,3,"Mineral fuels, lubricants and related materials",842947
2013,import,norway,israel,3,"Mineral fuels, lubricants and related materials",5604
2013,import,norway,italy,3,"Mineral fuels, lubricants and related materials",16359367
2013,import,norway,japan,3,"Mineral fuels, lubricants and related materials",743736
2013,import,norway,rep. of korea,3,"Mineral fuels, lubricants and related materials",564305
2013,import,norway,latvia,3,"Mineral fuels, lubricants and related materials",33221911
2013,import,norway,lithuania,3,"Mineral fuels, lubricants and related materials",25587
2013,import,norway,luxembourg,3,"Mineral fuels, lubricants and related materials",484327
2013,import,norway,mexico,3,"Mineral fuels, lubricants and related materials",1750
2013,import,norway,netherlands,3,"Mineral fuels, lubricants and related materials",477998939
2013,import,norway,poland,3,"Mineral fuels, lubricants and related materials",96504197
2013,import,norway,portugal,3,"Mineral fuels, lubricants and related materials",10772
2013,import,norway,india,3,"Mineral fuels, lubricants and related materials",48612846
2013,import,norway,slovakia,3,"Mineral fuels, lubricants and related materials",364
2013,import,norway,spain,3,"Mineral fuels, lubricants and related materials",8264415
2013,import,norway,sweden,3,"Mineral fuels, lubricants and related materials",1599829665
2013,import,norway,switzerland,3,"Mineral fuels, lubricants and related materials",354208
2013,import,norway,turkey,3,"Mineral fuels, lubricants and related materials",508502
2013,import,norway,united kingdom,3,"Mineral fuels, lubricants and related materials",838953243
2013,import,norway,usa,3,"Mineral fuels, lubricants and related materials",349568377
2013,import,norway,australia,6,Manufactured goods classified chiefly by material,5551659
2013,import,norway,austria,6,Manufactured goods classified chiefly by material,131601037
2013,import,norway,belgium,6,Manufactured goods classified chiefly by material,214091528
2013,import,norway,brazil,6,Manufactured goods classified chiefly by material,30550462
2013,import,norway,canada,6,Manufactured goods classified chiefly by material,120228179
2013,import,norway,chile,6,Manufactured goods classified chiefly by material,4158439
2013,import,norway,china,6,Manufactured goods classified chiefly by material,919967890
2013,import,norway,czechia,6,Manufactured goods classified chiefly by material,201087977
