,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
greece,2995484.0,214080631.0,501236223.0,87607264.0,119311662.0,257545347.0,640066508.0,89796639.0,351078557.0,4600177.0,123098917.0,1358706915.0,1653988693.0,0.0,139086719.0,2839805.0,272373842.0,30330932.0,181779792.0,1851152280.0,36780504.0,3035874.0,7570991.0,28940972.0,27499961.0,1340466112.0,29386507.0,57262970.0,276912148.0,87429069.0,40607692.0,40927967.0,115166231.0,810105322.0,127499182.0,17037209.0,908002142.0,388393235.0,306333598.0
hungary,5920097.0,3081010416.0,376243796.0,78908854.0,43892513.0,7447538.0,302991875.0,1005722585.0,127569830.0,10057114.0,148131487.0,760975153.0,4949277716.0,43466674.0,0.0,23514846.0,25432550.0,20953568.0,12017146.0,1399579177.0,145386229.0,14182331.0,16795554.0,31912790.0,14562512.0,985581148.0,8949022.0,7576436.0,1684500189.0,47456804.0,76616552.0,2578914918.0,416396639.0,288639067.0,279737508.0,105605870.0,224199244.0,303363967.0,382355872.0
iceland,669484.0,5953444.0,23267045.0,366944463.0,38995244.0,2975460.0,43895196.0,6572498.0,255236350.0,18415264.0,20715144.0,45084793.0,110990221.0,1100559.0,2244673.0,0.0,6628897.0,18577683.0,1608711.0,88188140.0,4882845.0,15904332.0,11579153.0,2167467.0,976160.0,101966350.0,2044630.0,524237350.0,37872851.0,2740305.0,7634390.0,1290740.0,389347.0,33096222.0,87450327.0,7656487.0,9054492.0,151036635.0,275146742.0
india,9152067052.0,253349039.0,8679907862.0,3018587005.0,1947480055.0,3129257205.0,9418011404.0,81186299.0,82771902.0,28528763.0,296708994.0,824654731.0,2284925352.0,89775634.0,18407159.0,370771.0,0.0,48903238.0,1267392641.0,1026526331.0,3071236509.0,28751813.0,5877921.0,5720909.0,3693544321.0,628857250.0,605537974.0,241501988.0,296905581.0,76346474.0,4177457884.0,7792570.0,36440081.0,414114495.0,540885112.0,668263946.0,599575536.0,3771815069.0,5649862068.0
ireland,12898959.0,58548260.0,362021250.0,187607514.0,94109696.0,19517723.0,449064371.0,48580546.0,555030676.0,6348416.0,74790745.0,647476912.0,1345499375.0,16743258.0,22528408.0,8749279.0,112014526.0,0.0,22818227.0,250766113.0,24613284.0,16851216.0,22847206.0,34679954.0,21144564.0,1113888004.0,23936616.0,1149748214.0,259409986.0,94619492.0,19487838.0,6638319.0,5974803.0,375180075.0,161062452.0,26060169.0,85443076.0,11430160050.0,861457689.0
israel,75414000.0,171514000.0,2601898000.0,139407000.0,214317000.0,60861000.0,1533878000.0,42088000.0,79214000.0,6397000.0,173823000.0,283352000.0,814173000.0,120877000.0,64011000.0,2956000.0,1491568000.0,91334000.0,0.0,777823000.0,106876000.0,18814000.0,12014000.0,230581000.0,17338000.0,603919000.0,7760000.0,112570000.0,86765000.0,57028000.0,113490000.0,5157000.0,25608000.0,365084000.0,147694000.0,2875648000.0,1080630000.0,878314000.0,2533255000.0
italy,641168242.0,7165877030.0,4374259375.0,3619778632.0,1387475435.0,1596383526.0,6821133716.0,2259497508.0,1142658768.0,67115390.0,1124704819.0,16077988766.0,21610700684.0,2111782642.0,1879459157.0,77437311.0,2779148374.0,571261280.0,401916170.0,0.0,535887419.0,81665667.0,352250660.0,398561879.0,354816480.0,7340898631.0,297396206.0,1717362078.0,2812905254.0,817183533.0,1146549676.0,1099745358.0,1907943334.0,8837178605.0,2174957741.0,2249164674.0,3354855678.0,2867070067.0,5524043899.0
japan,50207875553.0,659920027.0,590624998.0,10208863150.0,9627633332.0,7729924097.0,32287370898.0,199296873.0,859230813.0,92064491.0,909218202.0,1351788002.0,1769136025.0,159887140.0,151839624.0,147974708.0,5270897388.0,83264719.0,269417410.0,1266573150.0,0.0,59182670.0,18729509.0,48249447.0,1599610250.0,953189109.0,2270839295.0,1540742917.0,272411965.0,112208259.0,17814052123.0,7840114.0,9542871.0,1122316156.0,754454867.0,218207015.0,258174816.0,849348337.0,24495235376.0
latvia,217905.0,50456427.0,82653842.0,2305897.0,2750021.0,2742456.0,88598686.0,52685027.0,160666543.0,565239850.0,415486527.0,57190489.0,430312272.0,6040250.0,27161325.0,3108501.0,33417264.0,3575827.0,5275717.0,148001933.0,5485641.0,0.0,2033995634.0,22732576.0,3838547.0,211012126.0,2287114.0,60194186.0,617555699.0,12247250.0,16857629.0,22440366.0,4902982.0,96506595.0,199326656.0,6377072.0,33141544.0,63307767.0,18204121.0
lithuania,2395624.0,97284739.0,199631024.0,15803269.0,8182261.0,14326237.0,224676056.0,120122697.0,238447210.0,465867554.0,275979420.0,141837986.0,903366999.0,24168885.0,51090663.0,11956648.0,43160267.0,13601513.0,2762573.0,442898007.0,9100350.0,980489297.0,0.0,8010354.0,929429.0,1058908649.0,9450729.0,75948655.0,1385665165.0,19392410.0,22856156.0,83091362.0,19318079.0,301559218.0,480860574.0,10875113.0,91991637.0,190851243.0,107037697.0
luxembourg,9419143.0,62878714.0,3570503718.0,11047934.0,11319445.0,1061505.0,48438276.0,35907380.0,17697220.0,599997.0,19796211.0,1637946484.0,2514070704.0,2370779.0,58751987.0,17336916.0,30675672.0,18149664.0,3546502.0,236215427.0,16961374.0,3380392.0,721930.0,0.0,693111.0,406324687.0,2551534.0,35996584.0,68263152.0,29786016.0,16488223.0,4897188.0,11073155.0,69326133.0,19382687.0,35771465.0,45569062.0,140179614.0,205184895.0
mexico,288784182.0,221848330.0,208194096.0,1428530858.0,4170611547.0,1035712869.0,6246649163.0,107798164.0,45552766.0,6645332.0,272896145.0,629124355.0,1932941804.0,103455424.0,22232237.0,641274.0,891915570.0,74510743.0,98490828.0,1431737916.0,2217736773.0,1575600.0,4210600.0,61533033.0,0.0,3615829235.0,230895131.0,84390021.0,185708894.0,91865153.0,1605539099.0,23227658.0,12327472.0,1074014207.0,262110446.0,122443637.0,149748041.0,392701496.0,76170185842.0
netherlands,727402795.0,982198538.0,26300032536.0,6180595848.0,779443129.0,942857020.0,4550644771.0,792484820.0,2706258927.0,209181697.0,3168102414.0,9374580287.0,32824747045.0,407242302.0,568948630.0,559951835.0,3487311861.0,960119275.0,427424389.0,3877950537.0,694571246.0,705246818.0,421897392.0,671058153.0,306307106.0,0.0,402040973.0,17043801036.0,3090790676.0,1055474786.0,1216469111.0,189551216.0,190290924.0,4379789670.0,4004148818.0,408020233.0,1410218961.0,20273400494.0,8215027073.0
new zealand,2595250953.0,23239329.0,57992865.0,40122861.0,142481616.0,36792331.0,1307369867.0,13215536.0,44636615.0,515732.0,72662014.0,101284062.0,204917414.0,11088036.0,4968292.0,147070.0,142123337.0,8325968.0,21125634.0,149595190.0,355944236.0,1133857.0,842088.0,1549850.0,25768983.0,158204236.0,0.0,3726561.0,20691242.0,8695272.0,957035463.0,3088098.0,1429339.0,48618833.0,53956742.0,36812637.0,39484974.0,136784821.0,882474076.0
norway,36945508.0,162016808.0,669141726.0,1291252275.0,1703746040.0,63698470.0,1080580113.0,224466230.0,2260123289.0,273930969.0,807803422.0,680936312.0,2287698726.0,30133693.0,75604870.0,133203783.0,223156166.0,200907238.0,40321814.0,698655483.0,341303195.0,206037742.0,273577552.0,71835176.0,15666078.0,1555010472.0,38408212.0,0.0,940539517.0,89068965.0,52825942.0,73666524.0,15631431.0,665834763.0,5496096972.0,239156059.0,147316948.0,1978518022.0,855338426.0
poland,273800690.0,1489089448.0,1789323557.0,391278270.0,180007810.0,243755460.0,2779616518.0,3075093323.0,1351082670.0,83903429.0,980708756.0,2294243143.0,16076475983.0,227189099.0,1001739745.0,166479853.0,460433127.0,175467991.0,93469809.0,3356395969.0,268814419.0,242064349.0,897435104.0,281906569.0,68460280.0,2469252554.0,19913672.0,2096235619.0,0.0,212099975.0,555168010.0,2222299271.0,215306987.0,1751144335.0,1704167887.0,280654281.0,882178974.0,1450656347.0,1194802250.0
portugal,8419700.0,128926048.0,563613596.0,888515757.0,53556376.0,40475779.0,538829113.0,73431684.0,173384994.0,10018849.0,103520583.0,1804686506.0,1750715275.0,102131306.0,23787033.0,20564936.0,307027860.0,138107240.0,20474192.0,1417504453.0,51499834.0,1260487.0,13059740.0,34740813.0,42012983.0,1249880358.0,17255492.0,121134113.0,164596113.0,0.0,84975753.0,38928982.0,20705687.0,12726404977.0,436389125.0,27433876.0,487983607.0,837755226.0,574405383.0
rep. of korea,19658445915.0,337999989.0,559304303.0,5272349772.0,3426417061.0,4505991502.0,24962403774.0,91389307.0,284058349.0,92711626.0,316742672.0,1294251077.0,2133245098.0,249742075.0,132338026.0,27230345.0,5097273598.0,64733957.0,182816183.0,1289059152.0,17874940875.0,35965440.0,25088010.0,25881358.0,1127237455.0,777274603.0,1110888578.0,1058651932.0,150363877.0,78990939.0,0.0,23832489.0,19083822.0,766623032.0,387669663.0,190837572.0,349915675.0,3084873339.0,13461485246.0
slovakia,39814444.0,986804026.0,224149962.0,53053141.0,87599600.0,10851802.0,462154983.0,3946432463.0,50353144.0,37725680.0,98152266.0,599789603.0,3437853103.0,72020907.0,1177956512.0,3938572.0,54448527.0,51088977.0,12978527.0,960380675.0,44576113.0,17785583.0,13872083.0,53674234.0,5681199.0,267657923.0,470062.0,53837571.0,1921269223.0,56544238.0,417021301.0,0.0,133209010.0,283235479.0,141763516.0,109262186.0,172906493.0,220627138.0,198258719.0
slovenia,24695110.0,1712557558.0,164174083.0,125839095.0,44930793.0,22363710.0,182300708.0,294151372.0,18345546.0,4094651.0,39877061.0,221571697.0,1670355079.0,172491760.0,642170729.0,1256771.0,162342676.0,4745005.0,13272708.0,2634687714.0,32674013.0,5252135.0,9180238.0,57254839.0,5138094.0,224203794.0,453567.0,48801208.0,305532399.0,12531344.0,57467966.0,175590685.0,0.0,233822195.0,72118602.0,94936982.0,131315979.0,105743494.0,371544797.0
spain,406145876.0,732657834.0,2398587815.0,3721594128.0,968140542.0,1842486639.0,4324950778.0,490126760.0,705896516.0,24055374.0,739443689.0,11874278807.0,8117887495.0,854193887.0,307817793.0,118794800.0,1218429801.0,574095337.0,309006500.0,7145934628.0,218883651.0,41339012.0,109704419.0,258580677.0,6615678542.0,4244406467.0,123976633.0,2425344104.0,1163296292.0,6328494340.0,485134288.0,186497599.0,93704181.0,0.0,1166576486.0,449635606.0,1430436132.0,3710338242.0,4320488626.0
sweden,233111214.0,614268830.0,1463736701.0,360244822.0,114546933.0,162166780.0,1222021615.0,365891990.0,6377064222.0,482905988.0,4977627244.0,1460261036.0,6530772992.0,112035492.0,145614189.0,15467223.0,254270747.0,467705923.0,38394297.0,1283983858.0,171158644.0,525439086.0,295196135.0,265884137.0,21404273.0,3745701437.0,31234000.0,10692122302.0,1991298618.0,259252630.0,125153566.0,132914970.0,37910803.0,875458356.0,0.0,234776500.0,299736441.0,3366547812.0,793963021.0
switzerland,262861104.0,2760488225.0,2267155616.0,641864543.0,214934594.0,75931141.0,1140437576.0,473817513.0,239274175.0,19540573.0,207764012.0,5832041086.0,17742206706.0,65549739.0,252353884.0,20054987.0,479261823.0,157123870.0,437534991.0,5848539905.0,490274796.0,10250309.0,24759587.0,141282751.0,92443030.0,2811791238.0,86237292.0,155865843.0,508706392.0,205174480.0,58396722.0,133080020.0,126781353.0,1233461314.0,343572724.0,0.0,413144445.0,695574663.0,1743220572.0
turkey,283107514.0,574429378.0,1185489384.0,942832158.0,764724537.0,357607949.0,4778311615.0,458469250.0,265485671.0,164220721.0,698401173.0,1982394529.0,4099963616.0,3791523499.0,251606575.0,14443889.0,4254052665.0,69544656.0,1596252939.0,4549261493.0,564485860.0,164933068.0,149982662.0,105296671.0,158711633.0,1313163627.0,64589789.0,708824402.0,691834597.0,223099198.0,1122338439.0,378600342.0,104985567.0,2011557882.0,927277744.0,331324723.0,0.0,2027165621.0,6455201384.0
united kingdom,1514976575.0,1151594571.0,10255273551.0,2722918321.0,4924595733.0,509191940.0,9381944024.0,1084068499.0,4643205930.0,133518572.0,2880834478.0,10891872521.0,16891143947.0,585700864.0,642285906.0,466192332.0,3335530729.0,7937126531.0,739525423.0,6494422794.0,1547588446.0,684542621.0,957132088.0,263727056.0,228704227.0,21014973185.0,760286359.0,23870144839.0,4511788403.0,1219730057.0,1170117712.0,306868166.0,145581289.0,6501321742.0,6789734846.0,3204453868.0,2085703488.0,0.0,10202634371.0
usa,4310625046.0,1507361202.0,8204910923.0,17365579022.0,186776309446.0,9712183140.0,60250778562.0,880778258.0,725544902.0,68127787.0,2258449637.0,6558677497.0,12618835337.0,670512514.0,270378322.0,179346031.0,23082591513.0,533304919.0,10202251255.0,8228741827.0,12695097677.0,55094201.0,1307537629.0,330710526.0,72159142051.0,6313453003.0,2140244830.0,3593897963.0,1080385503.0,1719999495.0,13196478759.0,202326675.0,132386093.0,4653500547.0,2068817654.0,1733806568.0,3386595828.0,11874895748.0,0.0
