,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
finland,146206362.0,193409358.0,966399540.0,119419123.0,95132171.0,86876629.0,1001021565.0,240968567.0,439595319.0,740840774.0,0.0,695996462.0,5290224948.0,74570773.0,162764687.0,19479344.0,244509415.0,44709272.0,42391424.0,944403879.0,396808270.0,167876272.0,182012057.0,67378833.0,156259719.0,2473839734.0,27752896.0,651378654.0,1005165041.0,72822406.0,285570331.0,92210971.0,44783579.0,690797582.0,2719036298.0,126026777.0,480235177.0,1356975816.0,1438972770.0
france,437589715.0,2431721665.0,13271713233.0,631425405.0,583575703.0,825348239.0,7216915120.0,2080978726.0,657946220.0,98976301.0,1048640386.0,1193836785.0,26401568743.0,570146829.0,967346456.0,102593196.0,1431435179.0,306155917.0,472832642.0,15613125461.0,1083267712.0,92783811.0,100340958.0,1505046638.0,539810525.0,5003206157.0,63381231.0,748401848.0,4271571498.0,2612718558.0,935585799.0,995588431.0,387650231.0,13337748720.0,1979338023.0,3392662907.0,2376686891.0,6512702337.0,6448355596.0
germany,965711118.0,23439788144.0,16694571099.0,2359490050.0,1609536338.0,590774753.0,21121463663.0,16710409100.0,5192922176.0,446659294.0,6639767058.0,28298938755.0,0.0,1181505355.0,6966834518.0,514220914.0,3513758580.0,936984831.0,806004622.0,25085949163.0,3079525673.0,498573431.0,780247844.0,2967408134.0,2451421099.0,22403516224.0,146740251.0,2619149714.0,25453612069.0,2492629278.0,2553427134.0,5377840144.0,2579374289.0,10736556367.0,9456106070.0,16193122092.0,6750316318.0,15103330803.0,18768725492.0
greece,25395242.0,179943538.0,203770428.0,21077368.0,46315547.0,38285821.0,822644959.0,105852367.0,47109340.0,4001495.0,99923818.0,593220555.0,1219098488.0,0.0,104505559.0,374252.0,173210318.0,9729523.0,212069482.0,1586097824.0,68703340.0,7377631.0,17469959.0,28658498.0,22419927.0,289430967.0,6183153.0,12414410.0,370705862.0,63491836.0,89648805.0,56979846.0,27082181.0,466412093.0,94684001.0,43684207.0,949924034.0,343166665.0,689435675.0
hungary,12643506.0,2445227579.0,615591693.0,92839984.0,19783020.0,5385474.0,678337368.0,1782832259.0,199070451.0,22529675.0,181522183.0,1047614677.0,7599738126.0,90012727.0,0.0,49694883.0,71885014.0,34154915.0,20321794.0,2352086089.0,175305433.0,26473985.0,33877057.0,77848423.0,79425028.0,941287567.0,5333865.0,43426699.0,2309545444.0,93002756.0,166820224.0,1994075165.0,412726446.0,505436925.0,336079895.0,253387162.0,557917250.0,690332778.0,441273987.0
iceland,16478350.0,10946593.0,31284165.0,7557477.0,83368138.0,344409.0,84885536.0,15391345.0,99497304.0,4875682.0,17949677.0,103087284.0,268925575.0,1076397.0,51770452.0,0.0,17652329.0,1315230.0,835131.0,95238130.0,30914986.0,26756711.0,36336690.0,6037895.0,849481.0,1501192945.0,182094.0,33980217.0,41824670.0,7961690.0,5536936.0,5940736.0,870695.0,230169747.0,49619652.0,34147343.0,10350567.0,172304318.0,48939382.0
india,1180673408.0,255567294.0,10069980860.0,1108391856.0,1499702307.0,262330239.0,13386923398.0,164137860.0,243489713.0,23217371.0,261094662.0,1166342542.0,3506979634.0,194507333.0,63454114.0,9802366.0,0.0,115415202.0,2239129257.0,2808313068.0,4194157806.0,69145566.0,41782264.0,52316597.0,824967834.0,1447212590.0,155373820.0,219129331.0,576801044.0,385253227.0,6635752172.0,35311392.0,120720144.0,1324315713.0,529370039.0,811607256.0,1693708453.0,3681429986.0,23240425135.0
ireland,7220534.0,73863366.0,184669187.0,10597106.0,29150667.0,715236.0,595885863.0,62498237.0,74325536.0,6170592.0,64338157.0,251835650.0,878633853.0,8525429.0,26412463.0,445415.0,129721815.0,6564509.0,12227664.0,206725474.0,119037524.0,8303693.0,16703882.0,17497243.0,33260779.0,257599879.0,2714794.0,13758546.0,90090462.0,87411448.0,52160184.0,6753954.0,7773234.0,283393628.0,174043627.0,33000365.0,158610554.0,4077693856.0,696202104.0
israel,129667000.0,113264000.0,3402896000.0,173591000.0,251112000.0,6496000.0,2179134000.0,77612000.0,23842000.0,6329000.0,44635000.0,789244000.0,776495000.0,257574000.0,20485000.0,949000.0,2215603000.0,12775000.0,0.0,657193000.0,348022000.0,8346000.0,5021000.0,17610000.0,41707000.0,184656000.0,14111000.0,10185000.0,121589000.0,65596000.0,114964000.0,20586000.0,37994000.0,381121000.0,76898000.0,1759242000.0,1569015000.0,730693000.0,8398421000.0
italy,702770436.0,6043301229.0,4704692359.0,1269819597.0,872002027.0,543598624.0,8779207740.0,3567631350.0,847045440.0,144834403.0,1064487229.0,16970379943.0,28386333550.0,1666864542.0,2460134213.0,75197808.0,3144039044.0,264842848.0,686897199.0,0.0,1011154521.0,145055977.0,322202579.0,424397824.0,958245519.0,4610981433.0,181374479.0,337098981.0,5761736330.0,1858824926.0,2070457578.0,1829072636.0,2449828470.0,9195426925.0,2646507837.0,4607384239.0,4872271719.0,5242493143.0,7827878263.0
japan,2745884570.0,355918409.0,876717186.0,1045244394.0,1418670352.0,331349773.0,37895223229.0,273050479.0,95052989.0,43075605.0,842980447.0,957116971.0,2613686275.0,50489632.0,143175208.0,29525692.0,3922498046.0,36600365.0,234904002.0,1017272875.0,0.0,21582547.0,15141914.0,76504698.0,2625081519.0,725902845.0,809893960.0,411269252.0,246580034.0,86114792.0,14106306862.0,22995261.0,29618448.0,316355596.0,485024485.0,231994692.0,447330439.0,1279624973.0,12303782160.0
latvia,2596090.0,55059865.0,105830073.0,1663689.0,3812832.0,2163062.0,106062966.0,91600630.0,216869382.0,510466668.0,226719500.0,90822034.0,503290214.0,5046565.0,23792310.0,15419115.0,65431065.0,11976015.0,5348677.0,127982019.0,13413664.0,0.0,667856308.0,9621333.0,2259192.0,111012231.0,2494476.0,122890593.0,517408220.0,13782673.0,23243615.0,33543898.0,8906726.0,44455698.0,459635580.0,18097541.0,59552276.0,254642306.0,47318064.0
lithuania,4849298.0,86673921.0,129135012.0,6328901.0,8744375.0,2282621.0,282060071.0,136630432.0,237623010.0,309233215.0,267732114.0,158402850.0,865860413.0,19167489.0,33567028.0,19568808.0,30318182.0,27379191.0,5198615.0,421426542.0,10031777.0,677781132.0,0.0,7946568.0,2017137.0,186752701.0,1522890.0,267177294.0,1187050793.0,30148424.0,28132708.0,103739701.0,16004080.0,124621884.0,575230805.0,82105404.0,110945375.0,268576686.0,60014377.0
luxembourg,8252692.0,178696858.0,1221021935.0,25587636.0,89274637.0,4619404.0,200450867.0,105596261.0,80521032.0,5473377.0,52801346.0,1478932014.0,2545541074.0,4885246.0,67493442.0,18619187.0,15354454.0,17505620.0,11864595.0,352113624.0,69924937.0,4279264.0,12826977.0,44706975.0,70156399.0,633773844.0,1077348.0,71666185.0,261588164.0,48258195.0,47135160.0,31779660.0,29576270.0,187143858.0,140762554.0,97237570.0,132880276.0,256710149.0,278362336.0
mexico,59784651.0,449660614.0,355704938.0,2078773972.0,3026772154.0,787338033.0,8709610958.0,203970948.0,53817405.0,5842033.0,193883402.0,503657054.0,2520979563.0,90445882.0,81917587.0,212201.0,1072634810.0,31499748.0,81824245.0,1191167180.0,3102874816.0,3159996.0,3270188.0,67327734.0,0.0,363111847.0,5090131.0,44520413.0,211348584.0,141204133.0,2966961456.0,41127813.0,46633204.0,953426497.0,371650755.0,136740800.0,249309501.0,416686670.0,53659670169.0
netherlands,428665559.0,1590294394.0,13083565191.0,323143121.0,473625588.0,84704571.0,4542150859.0,1497603560.0,1253669534.0,106376890.0,2542699873.0,6208699503.0,26126514844.0,333432866.0,691511487.0,1196834601.0,915254950.0,404139056.0,178264947.0,3984952890.0,607731731.0,106958921.0,168009660.0,919377089.0,342105427.0,0.0,40999349.0,2010057861.0,2899056926.0,791372632.0,502793778.0,348674463.0,257763765.0,2531120581.0,2377191965.0,685950597.0,1566757650.0,5194653254.0,2907043813.0
new zealand,1417047532.0,44596836.0,42226712.0,16028174.0,38231174.0,20257902.0,1599481015.0,14072723.0,13295850.0,733540.0,31483721.0,64551543.0,175828617.0,6584862.0,8053571.0,187123.0,153042286.0,4750773.0,24082308.0,191625829.0,761638403.0,2939528.0,1572197.0,1709969.0,9306232.0,73259489.0,12995151.0,14082965.0,19292843.0,11033385.0,345759059.0,7989308.0,3228385.0,45866977.0,28796326.0,32212178.0,26431618.0,125798102.0,431610422.0
norway,26018830.0,323028639.0,395489006.0,66743369.0,73757852.0,5113075.0,1086720044.0,313493978.0,1200821975.0,173423681.0,773541731.0,470466367.0,2232963252.0,15000197.0,68987870.0,21564096.0,254088680.0,23489538.0,13502889.0,564864083.0,491008785.0,146258486.0,307047343.0,63681847.0,31320032.0,2906593308.0,3167273.0,0.0,1169614725.0,123406429.0,1324633213.0,90384331.0,29275824.0,594152640.0,3202819345.0,153742522.0,168645350.0,1188228676.0,782700044.0
poland,124067446.0,2456749620.0,2192435726.0,171228580.0,152417510.0,25571062.0,4781755928.0,6205225914.0,1343358710.0,389337672.0,1314460623.0,4609979875.0,26476434800.0,376879613.0,2485683872.0,173430903.0,678247731.0,182792296.0,153501737.0,5646982947.0,366675041.0,562112505.0,1130503892.0,307435058.0,252965579.0,2665277678.0,13833027.0,1393908760.0,0.0,341043476.0,779503512.0,3117730316.0,454835862.0,1975917502.0,2978930875.0,725184370.0,1520841415.0,3283819950.0,1388306712.0
portugal,88028708.0,238617918.0,687936593.0,352949111.0,153100994.0,76840417.0,743089877.0,237250615.0,135639760.0,15722099.0,109282451.0,3253106444.0,2845284575.0,71678594.0,89961093.0,4074247.0,438501649.0,131130158.0,70879748.0,1970026003.0,83169674.0,12767196.0,29671119.0,58061459.0,141526381.0,1017801203.0,9098569.0,67008267.0,285499824.0,0.0,232085759.0,134014156.0,34789436.0,9858340584.0,261862133.0,214706670.0,664600190.0,1326304531.0,1245785138.0
rep. of korea,1980761235.0,216586548.0,933051269.0,909340087.0,1325792377.0,1347642038.0,30190367989.0,462716948.0,126518969.0,50259737.0,278677415.0,969481644.0,2235366578.0,87381417.0,209500156.0,5256223.0,6773069927.0,48175645.0,111657191.0,2061668836.0,15463329986.0,32030394.0,41265289.0,51170039.0,2931240938.0,877391587.0,321196383.0,209217879.0,616212081.0,212868621.0,0.0,232016762.0,608256312.0,939506655.0,481102842.0,124413004.0,1563261274.0,970796635.0,11620428165.0
slovakia,14489372.0,1935198827.0,452620572.0,23436406.0,18513413.0,1388351.0,576200644.0,4425613564.0,163605120.0,27321502.0,133985985.0,1217117163.0,6108108116.0,117159102.0,1852580717.0,2451956.0,68633228.0,11427047.0,28235092.0,1797024227.0,38016800.0,37515099.0,92856531.0,77206248.0,47135988.0,371029273.0,6638987.0,84005491.0,3197697723.0,127416779.0,542317429.0,134970116.0,350443899.0,673120919.0,295570727.0,212264795.0,433826093.0,563892940.0,296714798.0
slovenia,21556101.0,1471507965.0,189980765.0,34450914.0,60770477.0,4630642.0,331009647.0,417681148.0,53757938.0,4187109.0,63374080.0,416146689.0,2661868586.0,24511027.0,363936858.0,1068665.0,104681718.0,10386526.0,26021955.0,2352166861.0,51892345.0,9442528.0,12212435.0,39732784.0,18499223.0,231237950.0,2161652.0,39495849.0,446592572.0,40068956.0,140684691.0,306387590.0,44816794.0,199528861.0,104714693.0,145198356.0,250961785.0,202397529.0,248642592.0
spain,324006745.0,917004593.0,2459965680.0,552171004.0,484281408.0,435541091.0,5067834890.0,961321542.0,432813008.0,37128178.0,848577610.0,13864572707.0,10437894414.0,519741659.0,609684165.0,11014725.0,1456141990.0,350125015.0,385513375.0,8821074642.0,344139507.0,38469431.0,88337077.0,319388175.0,922115875.0,2343610063.0,37524915.0,704819586.0,2004458415.0,7902651559.0,968790726.0,474591513.0,167669027.0,0.0,1071959931.0,364077154.0,2723662137.0,4074543279.0,3381338113.0
sweden,235459871.0,787812119.0,1533541651.0,226011085.0,223520277.0,67687769.0,2369770381.0,886510326.0,2773392389.0,435612291.0,3319968067.0,1764652506.0,9041035738.0,100945602.0,277547646.0,64742866.0,497447259.0,166353584.0,66842806.0,2403870507.0,388417165.0,337918761.0,468424475.0,307606162.0,205137791.0,2697201865.0,29380197.0,4554120993.0,2708376661.0,168568466.0,441379485.0,245913658.0,80516145.0,977866141.0,0.0,295502889.0,630964084.0,2771035679.0,1660495931.0
switzerland,165170997.0,2658127089.0,1385782440.0,142995091.0,130426541.0,18393343.0,1661870142.0,732940707.0,166521652.0,16051429.0,244334932.0,3851406981.0,14561668447.0,55980876.0,314686921.0,9007417.0,655357174.0,38195870.0,478169226.0,4635479904.0,393618792.0,20772400.0,87209498.0,172354755.0,104914426.0,714285579.0,13108465.0,200141189.0,819582965.0,297863606.0,150704582.0,208330154.0,140895985.0,510438119.0,347058912.0,0.0,442799078.0,1455157994.0,3066869470.0
turkey,237298404.0,723987655.0,1699966375.0,859948506.0,749902771.0,308191805.0,4129940416.0,645522663.0,166179409.0,36067076.0,549018895.0,2289936588.0,6758849374.0,927984673.0,466641984.0,14554369.0,1970814332.0,143760765.0,1742320288.0,4880899108.0,508643616.0,60162324.0,132829669.0,133256722.0,222344245.0,1478778971.0,20990339.0,184546218.0,1478975158.0,620027018.0,1670577029.0,440105091.0,242306175.0,2755495327.0,690210284.0,391189828.0,0.0,2646135191.0,3912908302.0
united kingdom,1073419531.0,1186771696.0,7116870306.0,558714705.0,1596587069.0,213805478.0,9902004001.0,1439907646.0,3603704724.0,65524372.0,1481428841.0,6748221092.0,16113587544.0,307179690.0,614258643.0,181200583.0,3847506199.0,5438215314.0,513431904.0,5526766946.0,1933458265.0,267085411.0,191485382.0,285150623.0,377902067.0,7956153060.0,110116456.0,1244972147.0,3343342962.0,1208719730.0,912785765.0,437395049.0,178911956.0,5298369234.0,2824416009.0,1969026674.0,2730797592.0,196574524.0,7769009858.0
usa,3578131434.0,2076194358.0,11530727666.0,8464994255.0,81812137421.0,5079598954.0,70443232979.0,1116658980.0,431449562.0,62896347.0,1662416910.0,6531129807.0,16865915721.0,793874170.0,350883051.0,34018698.0,30457532985.0,579670959.0,18897272462.0,9201120363.0,13945486785.0,89745232.0,66163234.0,355474397.0,61393889879.0,2742349027.0,389044509.0,948919659.0,1205348442.0,1139510418.0,11966404707.0,260644412.0,317305227.0,3418392126.0,1851831165.0,6078684773.0,4033996811.0,8398503745.0,0.0
