,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
italy,267431695.0,1816273986.0,653262051.0,1634032820.0,302119397.0,177714787.0,1451544697.0,469347438.0,146659545.0,45268001.0,338111435.0,2292684790.0,3064253393.0,223664769.0,501675781.0,183389.0,336946876.0,62352258.0,77474648.0,0.0,141723249.0,34492602.0,75632068.0,14733893.0,156870532.0,1317655848.0,75623920.0,31194718.0,532721422.0,147460314.0,156154869.0,292177710.0,591922592.0,934584792.0,390372808.0,629882844.0,422496727.0,663851045.0,1832398852.0
japan,7572666483.0,146762954.0,152657446.0,3651049796.0,4225655346.0,5182857679.0,5555864733.0,237620565.0,57244004.0,19356688.0,500256504.0,157015208.0,322622818.0,19545446.0,29862648.0,4738000.0,547437050.0,13702020.0,22740759.0,127229083.0,0.0,35673589.0,4473672.0,818433.0,564710104.0,231437688.0,245291567.0,24273815.0,62712612.0,23148247.0,2941296273.0,3220260.0,3779865.0,220207235.0,286042858.0,15274766.0,112858437.0,207815417.0,5184259879.0
latvia,11042269.0,18221865.0,41830500.0,66832.0,70379.0,35624.0,97372515.0,8177269.0,157743564.0,337703428.0,111365327.0,33939286.0,126214824.0,1393872.0,5130364.0,5315503.0,17349788.0,20592929.0,12732966.0,36607879.0,31102736.0,0.0,294840386.0,339281.0,7195100.0,98169964.0,2372368.0,42755200.0,71079691.0,1527371.0,47966519.0,5223689.0,1269775.0,8243523.0,267785499.0,4151079.0,99402039.0,439214726.0,18729702.0
lithuania,15095873.0,20908815.0,69387385.0,5003678.0,1753650.0,36625.0,59068070.0,25468763.0,86854818.0,77432904.0,79476804.0,72236462.0,221238863.0,799592.0,15071945.0,2783846.0,17098873.0,6875954.0,5227206.0,102464687.0,14538129.0,298891303.0,0.0,754780.0,86932.0,197563310.0,11717655.0,15703217.0,241920243.0,1359186.0,25333952.0,8232664.0,3299920.0,15587016.0,90278755.0,6074580.0,202318006.0,105645342.0,11076283.0
luxembourg,1474548.0,1084848.0,233212708.0,2086324.0,265242.0,0.0,1044480.0,13760023.0,25987357.0,123959.0,40774.0,395489762.0,918377288.0,37267.0,83223.0,591.0,898422.0,425340.0,61285.0,8093325.0,885726.0,229987.0,1446080.0,10591591.0,3137.0,62033664.0,3424.0,86315.0,26861196.0,3580764.0,1565244.0,59616.0,5008971.0,5855930.0,1696298.0,13122196.0,849707.0,5703942.0,27708491.0
mexico,299530449.0,9246922.0,478277759.0,874306490.0,1256297262.0,314301725.0,2985494650.0,12055618.0,18546054.0,117274.0,318658.0,62739621.0,361200012.0,6301346.0,3242838.0,109.0,152837114.0,737994.0,23535216.0,117766741.0,497253520.0,383616.0,4845693.0,7946424.0,0.0,262634446.0,9591242.0,2380377.0,6638698.0,9200832.0,1155707263.0,555292.0,2832201.0,158439818.0,12535290.0,116398095.0,27600684.0,27540805.0,8705109531.0
netherlands,243039733.0,479840284.0,4405069855.0,1024860132.0,273051519.0,150862282.0,1430049570.0,314335975.0,599745028.0,147451816.0,1225392652.0,2386313040.0,10081051098.0,93716829.0,186089470.0,25914613.0,508195107.0,193550753.0,113784736.0,1296764463.0,249079413.0,208057563.0,130149978.0,120839154.0,265104323.0,0.0,88013467.0,478449475.0,911839009.0,342278272.0,123745146.0,106633414.0,62246875.0,1301567816.0,1128693800.0,414135742.0,1139205734.0,2158523453.0,2904440539.0
new zealand,815329789.0,1623237.0,12358209.0,23455006.0,81591373.0,26635001.0,2692616208.0,16800544.0,6109767.0,1190556.0,1218603.0,29720584.0,30626468.0,295801.0,401635.0,696270.0,280196397.0,1659583.0,667000.0,71064400.0,184364338.0,2353318.0,9001985.0,191081.0,8413704.0,90103643.0,2383573.0,2613090.0,2919791.0,2794005.0,410568093.0,2015.0,154333.0,13045688.0,2070817.0,5731032.0,8515846.0,65652100.0,298146706.0
norway,152597027.0,5324316.0,117316203.0,874723157.0,1568991934.0,7192400.0,168953267.0,4992859.0,307631078.0,70241056.0,203587016.0,127839848.0,569006945.0,7990569.0,1544783.0,20453384.0,55139525.0,133417613.0,2851720.0,62849819.0,16181399.0,33385750.0,20097215.0,879060.0,2733158.0,389675880.0,4203601.0,0.0,62184341.0,53779936.0,14597067.0,1581764.0,5146877.0,187586313.0,1094384624.0,2126488.0,14524642.0,203483294.0,104934096.0
poland,56057359.0,214249948.0,186621440.0,455428841.0,149097430.0,16795945.0,464141776.0,780617953.0,237576338.0,103544089.0,412248342.0,412853634.0,3225455853.0,17332602.0,162549568.0,3420194.0,139129919.0,28508496.0,11362297.0,491336719.0,127284173.0,64650231.0,196641965.0,18333706.0,13984851.0,764829434.0,4919466.0,86666020.0,0.0,114688580.0,144059260.0,494555074.0,56516277.0,337943289.0,321429909.0,69840413.0,133925078.0,316462987.0,243062617.0
portugal,17621138.0,22180712.0,81229689.0,238015430.0,40991016.0,5826344.0,261629958.0,10399560.0,70834013.0,5017057.0,198763633.0,275089509.0,506855173.0,8226283.0,4255514.0,8194735.0,32763376.0,72093406.0,20892094.0,198521606.0,45602723.0,1420316.0,1566007.0,5940609.0,10505819.0,379653568.0,4193183.0,66744013.0,111945868.0,0.0,31278123.0,3510712.0,1638532.0,2218177481.0,133598933.0,3430659.0,92829428.0,247581804.0,355334365.0
rep. of korea,5591514371.0,60504110.0,137549738.0,1888602635.0,1508071594.0,2321612230.0,2740624586.0,17840729.0,54016022.0,27893532.0,93312884.0,123662735.0,363898407.0,41593661.0,9702879.0,34840.0,816969784.0,19967748.0,112674135.0,160275585.0,3066026986.0,54199946.0,22905807.0,64074.0,1110773533.0,115626317.0,506143069.0,20178430.0,146870308.0,32016729.0,0.0,2915346.0,7070963.0,257795996.0,53881846.0,14231935.0,308142894.0,199979891.0,3734503098.0
slovakia,2501297.0,308327922.0,40733665.0,32640245.0,1343180.0,104419.0,50785266.0,571774454.0,21759494.0,8775288.0,47247702.0,56334495.0,371809337.0,41078672.0,292129621.0,76167.0,9636505.0,78266211.0,315922.0,157702809.0,14115311.0,8793358.0,5122136.0,37413857.0,1616097.0,76853032.0,10761.0,1583929.0,433513728.0,10430143.0,8892930.0,10918071.0,68143283.0,22199846.0,53511252.0,39953353.0,14293758.0,28983817.0,62809991.0
slovenia,1797434.0,530101475.0,15666475.0,27385102.0,38996315.0,11825866.0,19660284.0,64849147.0,6621145.0,6013268.0,15135112.0,35435902.0,374880620.0,79658801.0,105372269.0,3647.0,6242993.0,32564661.0,1938039.0,568911632.0,4037874.0,621537.0,2904156.0,623163.0,8217551.0,54665176.0,214160.0,6100591.0,58288815.0,21155160.0,7868405.0,116968756.0,3831198.0,33070064.0,22839262.0,2929605.0,18016483.0,12564114.0,24637022.0
spain,295951949.0,158956520.0,509447497.0,1983246032.0,520933933.0,1335964785.0,2291158327.0,52338110.0,96724443.0,8713769.0,224044590.0,2538527147.0,1036367529.0,77299753.0,15802789.0,3165085.0,163217230.0,70029061.0,34076728.0,1045870654.0,229901252.0,11994752.0,10437842.0,23166728.0,164906800.0,1192442704.0,15348666.0,230502207.0,356316614.0,1751094505.0,261085996.0,13989007.0,27280186.0,0.0,222592000.0,46639190.0,480943861.0,745555857.0,1542556700.0
sweden,25434252.0,195093344.0,453291649.0,326149390.0,20979482.0,30929595.0,453742285.0,59856490.0,765761089.0,272664031.0,1128340774.0,345266846.0,2227436403.0,38453523.0,39946324.0,8842235.0,196810004.0,117940767.0,34529893.0,406012408.0,247845690.0,260835751.0,96175798.0,4714824.0,8056013.0,1477738691.0,910238.0,1313438882.0,351171912.0,150180277.0,41870070.0,50022205.0,20382459.0,250684567.0,0.0,27726770.0,395983259.0,1301657979.0,530376388.0
switzerland,3991662.0,305398995.0,86432293.0,22386814.0,18376329.0,706765.0,39013295.0,20304460.0,32372985.0,2030987.0,20084256.0,439141810.0,1466692598.0,1729744.0,13843256.0,450173.0,29940929.0,4419808.0,6319247.0,632656965.0,18272030.0,2854344.0,3708932.0,6151453.0,1816115.0,392149097.0,5421249.0,8193348.0,73906939.0,8311945.0,15009524.0,39083020.0,4413935.0,47986842.0,41995307.0,0.0,5455203.0,84820028.0,69919265.0
turkey,119580844.0,210758728.0,1019273404.0,1305845511.0,487376112.0,127222898.0,2059678545.0,40000406.0,301777890.0,152708975.0,232880336.0,389526365.0,681998346.0,205536853.0,20601200.0,5496280.0,356670599.0,12919031.0,137477100.0,368721645.0,126853379.0,83330834.0,289502273.0,397699.0,37366662.0,1090770087.0,8031104.0,15866977.0,111391859.0,99772670.0,261703203.0,6034338.0,15674784.0,412469813.0,486208908.0,4216684.0,0.0,1084203741.0,2675778570.0
united kingdom,184494886.0,180281005.0,474639670.0,623716771.0,882226168.0,88214542.0,1461073692.0,91803653.0,117319742.0,128988272.0,441835550.0,484577274.0,1737164924.0,99417439.0,54926855.0,10866733.0,1070104537.0,832426617.0,48626208.0,504472497.0,256910272.0,570709606.0,116664491.0,18012811.0,29873328.0,674442402.0,44805402.0,216825042.0,252371715.0,213731334.0,190738877.0,8098956.0,10436165.0,646905811.0,1401329050.0,88843484.0,964849920.0,8771454.0,2366004105.0
usa,945219006.0,211771145.0,1558350127.0,3904840236.0,21509538660.0,1254038378.0,17149964028.0,87434113.0,225119493.0,30405157.0,252118966.0,881535209.0,3551999941.0,219118386.0,37071083.0,12098469.0,3452040384.0,104518319.0,180763578.0,1885558495.0,4843866136.0,22552281.0,14282249.0,33309333.0,9909907517.0,3326421584.0,338032325.0,94305581.0,209513337.0,295514514.0,3563987644.0,35721021.0,19463113.0,1526260900.0,518826265.0,261815626.0,2433573266.0,2602205435.0,0.0
