,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
australia,0.0,407132.0,64999043.0,489132.0,4269006.0,0.0,1821858747.0,66374.0,223204.0,34783220.0,252775.0,9043003.0,24554278.0,79102.0,869.0,0.0,942876601.0,982893.0,659323.0,3065032.0,2372970526.0,24679593.0,1775827.0,0.0,417781.0,332921532.0,528793715.0,1650930.0,346248.0,42249.0,4860200568.0,0.0,108139.0,5441336.0,6212878.0,4294098.0,131321.0,155352799.0,777943279.0
austria,47582163.0,0.0,34571870.0,698.0,308479.0,20.0,237090.0,693244157.0,45116.0,652521.0,637803.0,15013009.0,3456806656.0,278285.0,350820293.0,0.0,53666.0,8024.0,9151.0,564093081.0,601931.0,2653576.0,1408807.0,323393.0,19218.0,32099451.0,0.0,284377.0,382148637.0,42322.0,7047007.0,458519266.0,341594477.0,5369205.0,8627529.0,62998864.0,153683.0,21057356.0,176472676.0
belgium,264548135.0,10315036.0,0.0,20449785.0,5521299.0,3076.0,29446028.0,9909972.0,84474803.0,6110196.0,537875684.0,2883588232.0,2825706307.0,43739109.0,1227354.0,0.0,163999248.0,7245442.0,1167798.0,141944569.0,19974305.0,8851023.0,16769534.0,9773786.0,96363686.0,30267911487.0,605.0,5782641822.0,222667913.0,121018145.0,124085879.0,2534918.0,225819.0,418786881.0,752361999.0,1349025.0,53704532.0,4454792454.0,1368709367.0
brazil,883719238.0,66579.0,264411534.0,0.0,285947047.0,600143.0,279724825.0,10670086.0,5195900.0,11065.0,5592281.0,153827244.0,63138139.0,132510711.0,28.0,0.0,103129727.0,28813.0,2548926.0,401477399.0,4539674.0,4149716.0,10339201.0,0.0,75138527.0,419331635.0,27.0,87441344.0,11738.0,77085467.0,37019379.0,0.0,0.0,593979185.0,31582503.0,127296910.0,1738877.0,266060507.0,10635325904.0
canada,57894.0,68421.0,416610818.0,61262391.0,0.0,0.0,48156389.0,1897.0,34143354.0,45256352.0,159651283.0,55190899.0,57679724.0,9248589.0,3257.0,884.0,143624896.0,160109913.0,645962.0,67026287.0,119686085.0,1531345.0,73682555.0,3202.0,105480573.0,1437865928.0,1341.0,841311114.0,187231.0,1673462.0,362684807.0,30480.0,69.0,143776480.0,112658789.0,22182138.0,28781.0,836501349.0,25685222437.0
chile,146384686.0,96267.0,8049918.0,2219018260.0,94958089.0,0.0,55643498.0,498450.0,282383.0,1432204.0,522317.0,6133634.0,19693009.0,28201.0,0.0,0.0,1419770.0,5504.0,52795.0,2196973.0,298445841.0,1706010.0,665202.0,0.0,2205916.0,4575565.0,0.0,2748.0,97509.0,273703.0,151639422.0,1306.0,785.0,24060883.0,2001053.0,612009.0,1043046.0,78442336.0,5285044599.0
china,22838327301.0,1088908.0,224991531.0,16229645912.0,1176645923.0,28575101.0,0.0,120045.0,979096.0,3814662.0,21168020.0,321377351.0,269131885.0,1474340.0,570180.0,0.0,1125448248.0,42480.0,701366.0,26773031.0,1711785661.0,30520807.0,11979342.0,1309.0,371431289.0,1075922606.0,22291303.0,690500577.0,5964058.0,18213.0,11130563430.0,176914.0,0.0,155160481.0,29688281.0,4369366.0,674097.0,4731670673.0,10516268778.0
czechia,4894209.0,325307361.0,50196761.0,202.0,56931895.0,0.0,2483915.0,0.0,1558888.0,1699705.0,1313908.0,19103787.0,1962553025.0,111.0,49173067.0,0.0,49024.0,6553.0,342903.0,13731330.0,1832981.0,4644241.0,2454709.0,44433862.0,16197.0,67537214.0,1222.0,134732.0,750328498.0,23147.0,1897474.0,1240432357.0,1567917.0,3065105.0,4407964.0,1949510.0,21743278.0,17773826.0,66781566.0
denmark,5255391.0,440650.0,92917050.0,0.0,25483296.0,0.0,4843372.0,546618.0,0.0,1960679.0,85017873.0,19448537.0,432498841.0,659883.0,104750.0,2499.0,60490884.0,1875872.0,698504.0,43241779.0,3316.0,2849889.0,18798898.0,336.0,2.0,195181945.0,0.0,2289213115.0,137046624.0,178648.0,14515512.0,0.0,225.0,1714161.0,870426379.0,773859.0,355387.0,118050070.0,538065776.0
estonia,0.0,140957.0,29714843.0,0.0,34421.0,0.0,598477.0,138389.0,25903056.0,0.0,277346233.0,1027724.0,10442832.0,4487.0,14492.0,0.0,17539.0,112.0,0.0,906098.0,100390.0,7288523.0,526384658.0,0.0,950.0,14774175.0,0.0,2420937.0,11590813.0,0.0,13958.0,53.0,217611.0,152411.0,29766463.0,331860.0,17414.0,44265933.0,370248.0
