,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
germany,124942179.0,3433513494.0,4451405959.0,2390140660.0,173029347.0,550925184.0,1550145496.0,1364096426.0,3252558128.0,22865424.0,106005845.0,5190410100.0,0.0,748925964.0,899173423.0,119828534.0,713560078.0,1065785548.0,139491458.0,6218527522.0,59084500.0,119606106.0,422752706.0,334901247.0,220316848.0,15211213662.0,589099972.0,753040037.0,6790654575.0,194731222.0,38152901.0,229975817.0,70686408.0,6002480956.0,383173604.0,1956951728.0,1511100813.0,1254546002.0,1781458696.0
greece,1621633.0,85312977.0,229503244.0,60569174.0,17358743.0,11091936.0,53074861.0,38650137.0,225423133.0,5920792.0,2708353.0,565467350.0,860876231.0,0.0,70954922.0,768948.0,67647195.0,38956617.0,3846968.0,611751690.0,108028.0,4014392.0,7268964.0,7219600.0,8662381.0,942357397.0,43026441.0,41370307.0,213610608.0,22953591.0,310884.0,14478965.0,13047857.0,353761869.0,31033961.0,7917594.0,148344679.0,112321051.0,52000294.0
hungary,58127.0,425872770.0,145000628.0,1442837.0,5580127.0,2235488.0,17619342.0,298542289.0,35261538.0,3136796.0,3579052.0,253957038.0,1173300453.0,25418751.0,0.0,0.0,8722269.0,11651143.0,1884833.0,314863334.0,176361.0,5953910.0,16115926.0,1208541.0,57578.0,350288349.0,486040.0,704451.0,657471645.0,6773894.0,91044.0,573951020.0,146745083.0,205328841.0,22650337.0,6221495.0,22641187.0,80111808.0,43267399.0
iceland,284055.0,3708417.0,18175944.0,3677312.0,24112334.0,4826692.0,4871631.0,1445087.0,64414593.0,16319807.0,1523692.0,18755904.0,43193663.0,1731298.0,1419825.0,0.0,1845085.0,9940247.0,787434.0,20107393.0,699390.0,43855.0,6579230.0,114344.0,1519287.0,59910392.0,2779239.0,50102266.0,13698925.0,1314368.0,1719015.0,73150.0,37162.0,25368116.0,22690122.0,7727985.0,1612832.0,53140827.0,45176264.0
india,244074633.0,4704826.0,33662995.0,632029430.0,127191835.0,97343069.0,192383548.0,921092.0,6358878.0,148993.0,10089384.0,42939000.0,54964036.0,10863568.0,1383710.0,17160.0,0.0,5201974.0,9555985.0,46717259.0,5636348.0,540245.0,22994769.0,90420.0,6098007.0,102734436.0,58345234.0,9677184.0,10131626.0,736366.0,6696930.0,607795.0,654827.0,28301603.0,985675.0,15744012.0,41713183.0,31465733.0,1096921573.0
ireland,11029110.0,58433059.0,259361262.0,150379717.0,212118630.0,20543447.0,58758874.0,9793922.0,120008957.0,4734890.0,12025630.0,428521371.0,680574493.0,16952880.0,7574246.0,4437138.0,33754830.0,0.0,9123768.0,154159116.0,2007789.0,22571000.0,20333048.0,1355431.0,10669446.0,788918196.0,9572164.0,6190213.0,175302422.0,24719320.0,564088.0,2681642.0,364804.0,232042240.0,37485988.0,23671391.0,17137177.0,4434149686.0,338303763.0
israel,105735000.0,15878000.0,80430000.0,101102000.0,29674000.0,114359000.0,177755000.0,16184000.0,32504000.0,294000.0,2088000.0,153230000.0,215046000.0,27704000.0,119319000.0,466000.0,55945000.0,122395000.0,0.0,251622000.0,2240000.0,6304000.0,27228000.0,13000.0,17699000.0,172542000.0,3118000.0,144489000.0,223341000.0,133117000.0,25108000.0,476000.0,2589000.0,121323000.0,3230000.0,66384000.0,166557000.0,58639000.0,674414000.0
italy,120485081.0,1299131765.0,1283032088.0,829721238.0,225891278.0,271623130.0,359815229.0,236683467.0,867944198.0,15472893.0,19495182.0,5759409098.0,5366496221.0,703010498.0,944832556.0,4569941.0,429358131.0,408391660.0,36486650.0,0.0,13622780.0,18192275.0,248400755.0,17003207.0,80523119.0,2850644919.0,66884149.0,5991582.0,1365975589.0,259616336.0,36154179.0,93267235.0,480941115.0,4310960605.0,467949567.0,239395232.0,572284463.0,644407317.0,800715771.0
japan,4104371378.0,79594283.0,222553893.0,1703238158.0,2706175862.0,1662555781.0,8636419931.0,84324475.0,712009314.0,3764471.0,21160619.0,638303237.0,468894298.0,15445018.0,88032611.0,137698633.0,703608310.0,150467976.0,100686398.0,641858837.0,0.0,5853579.0,11493681.0,171086.0,1118778913.0,651103725.0,1370960121.0,957518176.0,71497666.0,62022190.0,1285538571.0,3286719.0,144022.0,806036478.0,16950210.0,78572083.0,190291096.0,190160863.0,13355119822.0
latvia,0.0,6296524.0,38003748.0,2882156.0,1403092.0,1670668.0,7932138.0,11374999.0,66751121.0,208827179.0,18026233.0,17689689.0,108058650.0,5810559.0,8766695.0,8047678.0,5701637.0,2343175.0,1933580.0,53668833.0,205057.0,0.0,588438149.0,8440926.0,1699962.0,126528779.0,41.0,21239785.0,245061345.0,1947419.0,401643.0,3827692.0,647744.0,89332392.0,64728560.0,248361.0,14298924.0,19643647.0,3814153.0
lithuania,96.0,29965096.0,105063080.0,2223559.0,1685660.0,14679857.0,22614810.0,36242405.0,69320670.0,174236770.0,11462209.0,59081196.0,246377585.0,18284271.0,49948166.0,5235550.0,6317455.0,6174778.0,273276.0,101844252.0,356394.0,425875464.0,0.0,416270.0,361784.0,282054259.0,131814.0,58067464.0,605807875.0,1450563.0,850520.0,12946983.0,2268044.0,172706164.0,310802378.0,1418197.0,19380680.0,56243743.0,57864567.0
luxembourg,4730210.0,6033539.0,522394805.0,2734097.0,4955659.0,2179682.0,5689510.0,6827753.0,5597018.0,701134.0,214750.0,567408779.0,299882101.0,2514119.0,2150506.0,4976136.0,8819575.0,4080931.0,1209297.0,105014563.0,1239239.0,83953.0,417003.0,0.0,1074323.0,107007121.0,3065861.0,12976243.0,12279355.0,29995188.0,83497.0,478356.0,50468.0,41110606.0,960604.0,15799149.0,1876707.0,16641156.0,81928870.0
mexico,22669819.0,4350520.0,65547390.0,326931635.0,1104988738.0,444228451.0,515474175.0,271920.0,25443902.0,411695.0,4015433.0,76399094.0,99584866.0,8897104.0,3612678.0,658359.0,25176503.0,13881874.0,2208138.0,75393134.0,13531181.0,147113.0,1539953.0,2.0,0.0,150158501.0,171976679.0,16367500.0,25571987.0,5614858.0,26231610.0,706663.0,1159249.0,182506894.0,5230071.0,21890848.0,28369324.0,26728612.0,15508690956.0
netherlands,116052869.0,311123623.0,7615590320.0,2468742326.0,115815766.0,526908810.0,838343679.0,143110249.0,718679469.0,22929736.0,62583414.0,3461957909.0,9556143956.0,178017163.0,144521750.0,75462244.0,456964457.0,894592379.0,147663215.0,1288304932.0,58282490.0,75095997.0,186395768.0,76351957.0,222286162.0,0.0,295579471.0,109055840.0,1461633414.0,188482277.0,37887258.0,53669689.0,26610377.0,2101959503.0,195971980.0,105534607.0,582580126.0,1820892578.0,1216000923.0
new zealand,1241838376.0,13718629.0,27947066.0,26392211.0,83031993.0,39494006.0,203338886.0,3380289.0,38273915.0,1396655.0,14576351.0,54958593.0,75782190.0,8475176.0,1908725.0,32827.0,51024897.0,14393816.0,2492532.0,62471287.0,16951715.0,2009872.0,1050716.0,129655.0,17776254.0,113993562.0,0.0,6499699.0,17526794.0,962339.0,27145224.0,367004.0,1274929.0,63506971.0,10285449.0,24798807.0,19069803.0,52944535.0,499702608.0
norway,2466681.0,20531700.0,163785532.0,384500251.0,39369091.0,31033963.0,125814378.0,16157818.0,540909583.0,29922299.0,50543500.0,196712306.0,331333500.0,27320085.0,19002883.0,168334221.0,106531238.0,24400032.0,27641067.0,235379813.0,9449610.0,40406665.0,58863178.0,8071826.0,15164379.0,396476377.0,17904114.0,0.0,197791404.0,19166895.0,4228231.0,7070149.0,5781099.0,385149290.0,468263892.0,63195999.0,45079849.0,327815003.0,127769213.0
poland,5990286.0,233476569.0,749045957.0,351820958.0,55682738.0,110517312.0,289299228.0,481628586.0,909959118.0,23593504.0,35227426.0,621480871.0,4043877972.0,157255396.0,312547890.0,81579698.0,115791169.0,167940705.0,37867125.0,856830353.0,3299046.0,56419680.0,300756964.0,5357574.0,27898684.0,1343103838.0,39415552.0,1171875612.0,0.0,144855709.0,13146284.0,328835318.0,21265305.0,1142478081.0,351216943.0,60622282.0,219930500.0,505126378.0,261225677.0
portugal,2370626.0,14567581.0,238308024.0,284008315.0,75944159.0,50992221.0,142234747.0,18643758.0,143193823.0,2871652.0,4457979.0,874396435.0,667603781.0,74342176.0,19057988.0,17932314.0,87995771.0,96112234.0,1695256.0,277400584.0,5713694.0,905893.0,9439804.0,3513240.0,29679134.0,604065415.0,24748794.0,3170674.0,118421093.0,0.0,11424072.0,1578081.0,1880495.0,5097199898.0,297560675.0,4737301.0,24007163.0,183686721.0,127057438.0
rep. of korea,2385950453.0,89462432.0,145873286.0,1182551406.0,504904128.0,524729288.0,3556435524.0,2766037.0,121034026.0,3423010.0,23160055.0,357792904.0,682476568.0,8751003.0,15177035.0,14155581.0,267053707.0,46787779.0,16847412.0,243436308.0,405757431.0,1193303.0,10670509.0,22811.0,129388763.0,326714586.0,548366943.0,415077151.0,26792224.0,16158489.0,0.0,1085653.0,246448.0,399148009.0,12866031.0,68837834.0,77328062.0,116929679.0,7809455633.0
slovakia,1425441.0,162850865.0,84031239.0,19548322.0,8284212.0,2855003.0,23206103.0,990889841.0,26162240.0,209607.0,2705616.0,69333607.0,664648321.0,24805791.0,265054798.0,1565019.0,6732614.0,13922037.0,2552827.0,144609643.0,1482067.0,5677496.0,8571829.0,550146.0,7584671.0,110301541.0,545452.0,5738111.0,596460293.0,3571192.0,858831.0,0.0,6850081.0,166300921.0,11363111.0,26357461.0,29442921.0,29645227.0,21687480.0
slovenia,1035049.0,309638364.0,44227445.0,199812078.0,2610030.0,5267235.0,14049501.0,46945894.0,13020281.0,573482.0,710108.0,40025795.0,323337182.0,13235214.0,150978267.0,150732.0,14011766.0,2368230.0,11988374.0,353440293.0,248476.0,1446860.0,7505349.0,2766445.0,888004.0,87933529.0,1157505.0,5406363.0,112338958.0,1997537.0,585501.0,31128230.0,0.0,92497552.0,2081455.0,13176568.0,13217447.0,19514111.0,13618649.0
spain,33197180.0,135276764.0,905644134.0,1156836494.0,204982940.0,430668621.0,847408183.0,72563232.0,503052620.0,18277304.0,26106187.0,4806829756.0,2278776632.0,168528415.0,100941370.0,154186520.0,307696302.0,301113283.0,28342210.0,1479276294.0,11567899.0,54638771.0,100111681.0,31892143.0,251685729.0,1908000888.0,162962589.0,173518626.0,578391302.0,1661381538.0,39195854.0,30447488.0,13597754.0,0.0,360369273.0,74842569.0,201581215.0,928841623.0,1498712752.0
sweden,1498188.0,71294928.0,416481710.0,134906719.0,29024671.0,23148038.0,137041563.0,40844341.0,1707052221.0,67590311.0,344267590.0,344721374.0,1412279061.0,74296138.0,43370708.0,15720853.0,33615909.0,183826525.0,14211270.0,545269195.0,5557154.0,51384026.0,114305877.0,2634086.0,9310796.0,1533877819.0,30443565.0,5065037543.0,504637417.0,20137275.0,6404762.0,53331625.0,17597789.0,528930215.0,0.0,68774200.0,80764543.0,273993589.0,121072700.0
switzerland,71215973.0,352559100.0,162814870.0,359063227.0,51630067.0,45811554.0,126930424.0,27082027.0,95600628.0,10126994.0,8993572.0,1043366470.0,1755209396.0,52000494.0,84640710.0,16845833.0,112079669.0,94418355.0,28850904.0,1238460559.0,11170760.0,789192.0,10372818.0,1305787.0,50563107.0,588723956.0,76256038.0,64091139.0,149682933.0,66944686.0,3849743.0,8205619.0,30975185.0,782595985.0,21166564.0,0.0,133094694.0,150377980.0,204688324.0
turkey,97713032.0,62904743.0,69360189.0,790608891.0,140735451.0,56679992.0,96170911.0,123244352.0,40884887.0,5170814.0,3966437.0,150555791.0,322746861.0,47871491.0,165353036.0,12850438.0,120683465.0,103154511.0,20321609.0,177834072.0,2760098.0,25496367.0,70175563.0,0.0,30036619.0,261612029.0,4657568.0,74282632.0,267965523.0,6149160.0,4045906.0,45674753.0,1186738.0,157058827.0,20778697.0,43745767.0,0.0,96394714.0,573868899.0
united kingdom,115983079.0,188887311.0,2162011530.0,473726539.0,395233617.0,65060081.0,400805389.0,164110207.0,1338305619.0,10181954.0,24291484.0,2710816317.0,3812272281.0,195513315.0,197589484.0,76051940.0,272442034.0,4653883261.0,28963232.0,1783938127.0,35714527.0,45904615.0,134533893.0,6654672.0,40423130.0,4456123505.0,396812896.0,94161526.0,1922053326.0,189310892.0,39341874.0,53588610.0,27404230.0,1383790193.0,140905098.0,86607880.0,211872416.0,0.0,853590601.0
usa,2565142934.0,94453016.0,495733034.0,2964714140.0,22962323037.0,5325406681.0,6856646639.0,21686461.0,438462826.0,10888203.0,30174934.0,1075778703.0,1577674578.0,402410662.0,42637033.0,260141715.0,3983694557.0,444949590.0,293185693.0,2081555820.0,783783879.0,6248800.0,23065666.0,2723713.0,22696683821.0,1041486889.0,2061442320.0,1046524607.0,560725974.0,60420397.0,694510514.0,2452979.0,3400174.0,1271964390.0,96399764.0,569638813.0,808531391.0,781505000.0,0.0
