Year,Trade Flow,Reporter,Partner,Commodity Code,Commodity,Trade Value (US$)
2018,import,australia,rep. of korea,5,"Chemicals and related products, n.e.s.",361344037.0
2018,import,australia,latvia,5,"Chemicals and related products, n.e.s.",1647245.0
2018,import,australia,lithuania,5,"Chemicals and related products, n.e.s.",38239626.0
2018,import,australia,luxembourg,5,"Chemicals and related products, n.e.s.",4324524.0
2018,import,australia,mexico,5,"Chemicals and related products, n.e.s.",61992124.0
2018,import,australia,netherlands,5,"Chemicals and related products, n.e.s.",347777591.0
2018,import,australia,new zealand,5,"Chemicals and related products, n.e.s.",354731381.0
2018,import,australia,norway,5,"Chemicals and related products, n.e.s.",51383629.0
2018,import,australia,poland,5,"Chemicals and related products, n.e.s.",80716306.0
2018,import,australia,portugal,5,"Chemicals and related products, n.e.s.",15013590.0
2018,import,australia,india,5,"Chemicals and related products, n.e.s.",560963656.0
2018,import,australia,slovakia,5,"Chemicals and related products, n.e.s.",3635770.0
2018,import,australia,slovenia,5,"Chemicals and related products, n.e.s.",25901124.0
2018,import,australia,spain,5,"Chemicals and related products, n.e.s.",338810908.0
2018,import,australia,sweden,5,"Chemicals and related products, n.e.s.",572362770.0
2018,import,australia,switzerland,5,"Chemicals and related products, n.e.s.",897920555.0
2018,import,australia,turkey,5,"Chemicals and related products, n.e.s.",70603117.0
2018,import,australia,united kingdom,5,"Chemicals and related products, n.e.s.",976623986.0
2018,import,australia,usa,5,"Chemicals and related products, n.e.s.",4130049753.0
2018,import,australia,austria,6,Manufactured goods classified chiefly by material,174610194.0
2018,import,australia,belgium,6,Manufactured goods classified chiefly by material,205863183.0
2018,import,australia,brazil,6,Manufactured goods classified chiefly by material,61284231.0
2018,import,australia,canada,6,Manufactured goods classified chiefly by material,175248521.0
2018,import,australia,chile,6,Manufactured goods classified chiefly by material,35973437.0
2018,import,australia,china,6,Manufactured goods classified chiefly by material,9776917031.0
2018,import,australia,czechia,6,Manufactured goods classified chiefly by material,59888460.0
2018,import,australia,denmark,6,Manufactured goods classified chiefly by material,58923044.0
2018,import,australia,estonia,6,Manufactured goods classified chiefly by material,7537223.0
2018,import,australia,finland,6,Manufactured goods classified chiefly by material,172693383.0
2018,import,australia,france,6,Manufactured goods classified chiefly by material,298981749.0
2018,import,australia,germany,6,Manufactured goods classified chiefly by material,866055907.0
2018,import,australia,greece,6,Manufactured goods classified chiefly by material,33485480.0
2018,import,australia,hungary,6,Manufactured goods classified chiefly by material,15244337.0
2018,import,australia,iceland,6,Manufactured goods classified chiefly by material,861171.0
2018,import,australia,ireland,6,Manufactured goods classified chiefly by material,8464762.0
2018,import,australia,israel,6,Manufactured goods classified chiefly by material,128787606.0
2018,import,australia,italy,6,Manufactured goods classified chiefly by material,587892152.0
2018,import,australia,japan,6,Manufactured goods classified chiefly by material,1148634493.0
2018,import,australia,rep. of korea,6,Manufactured goods classified chiefly by material,716625165.0
2018,import,australia,latvia,6,Manufactured goods classified chiefly by material,2330449.0
2018,import,australia,lithuania,6,Manufactured goods classified chiefly by material,7968601.0
2018,import,australia,luxembourg,6,Manufactured goods classified chiefly by material,8668787.0
2018,import,australia,mexico,6,Manufactured goods classified chiefly by material,72807757.0
2018,import,australia,netherlands,6,Manufactured goods classified chiefly by material,187749424.0
2018,import,australia,new zealand,6,Manufactured goods classified chiefly by material,562675981.0
2018,import,australia,norway,6,Manufactured goods classified chiefly by material,15400105.0
2018,import,australia,poland,6,Manufactured goods classified chiefly by material,102046645.0
2018,import,australia,portugal,6,Manufactured goods classified chiefly by material,87978244.0
2018,import,australia,india,6,Manufactured goods classified chiefly by material,856518013.0
2018,import,australia,slovakia,6,Manufactured goods classified chiefly by material,18286006.0
2018,import,australia,slovenia,6,Manufactured goods classified chiefly by material,18198312.0
2018,import,australia,spain,6,Manufactured goods classified chiefly by material,305187867.0
2018,import,australia,sweden,6,Manufactured goods classified chiefly by material,212405403.0
2018,import,australia,switzerland,6,Manufactured goods classified chiefly by material,90977637.0
2018,import,australia,turkey,6,Manufactured goods classified chiefly by material,154783713.0
2018,import,australia,united kingdom,6,Manufactured goods classified chiefly by material,401292991.0
2018,import,australia,usa,6,Manufactured goods classified chiefly by material,1761133798.0
2018,import,australia,austria,7,Machinery and transport equipment,744115338.0
2018,import,australia,belgium,7,Machinery and transport equipment,555802196.0
2018,import,australia,brazil,7,Machinery and transport equipment,194640389.0
2018,import,australia,canada,7,Machinery and transport equipment,727659294.0
2018,import,australia,chile,7,Machinery and transport equipment,20232394.0
2018,import,australia,china,7,Machinery and transport equipment,25270754836.0
2018,import,australia,czechia,7,Machinery and transport equipment,355318444.0
2018,import,australia,denmark,7,Machinery and transport equipment,399326567.0
2018,import,australia,estonia,7,Machinery and transport equipment,22625198.0
2018,import,australia,finland,7,Machinery and transport equipment,483336754.0
2018,import,australia,france,7,Machinery and transport equipment,1482780650.0
2018,import,australia,germany,7,Machinery and transport equipment,6960749551.0
2018,import,australia,greece,7,Machinery and transport equipment,22494514.0
2018,import,australia,hungary,7,Machinery and transport equipment,357936404.0
2018,import,australia,iceland,7,Machinery and transport equipment,3565774.0
2018,import,australia,ireland,7,Machinery and transport equipment,276839901.0
2018,import,australia,israel,7,Machinery and transport equipment,166572274.0
2018,import,australia,italy,7,Machinery and transport equipment,2320249095.0
2018,import,australia,japan,7,Machinery and transport equipment,11128909296.0
2018,import,australia,rep. of korea,7,Machinery and transport equipment,3472691005.0
2018,import,australia,latvia,7,Machinery and transport equipment,5248465.0
2018,import,australia,lithuania,7,Machinery and transport equipment,13966393.0
2018,import,australia,luxembourg,7,Machinery and transport equipment,3883763.0
2018,import,australia,mexico,7,Machinery and transport equipment,1388011115.0
2018,import,australia,netherlands,7,Machinery and transport equipment,742332228.0
2018,import,australia,new zealand,7,Machinery and transport equipment,601927478.0
2018,import,australia,norway,7,Machinery and transport equipment,158164431.0
2018,import,australia,poland,7,Machinery and transport equipment,406320450.0
2018,import,australia,portugal,7,Machinery and transport equipment,60281233.0
2018,import,australia,india,7,Machinery and transport equipment,902972989.0
2018,import,australia,slovakia,7,Machinery and transport equipment,146987813.0
2018,import,australia,slovenia,7,Machinery and transport equipment,47882967.0
2018,import,australia,spain,7,Machinery and transport equipment,927937021.0
2018,import,australia,sweden,7,Machinery and transport equipment,1033532543.0
2018,import,australia,switzerland,7,Machinery and transport equipment,505610405.0
2018,import,australia,turkey,7,Machinery and transport equipment,214136673.0
2018,import,australia,united kingdom,7,Machinery and transport equipment,2599052025.0
2018,import,australia,usa,7,Machinery and transport equipment,12043656050.0
2018,import,austria,australia,0,Food and live animals,11829834.0
2018,import,austria,belgium,0,Food and live animals,197202507.0
2018,import,austria,brazil,0,Food and live animals,125731265.0
2018,import,austria,canada,0,Food and live animals,11933186.0
2018,import,austria,chile,0,Food and live animals,46704928.0
2018,import,austria,china,0,Food and live animals,70332825.0
2018,import,austria,czechia,0,Food and live animals,332189569.0
2018,import,austria,denmark,0,Food and live animals,72565182.0
2018,import,austria,estonia,0,Food and live animals,982527.0
2018,import,austria,finland,0,Food and live animals,5153649.0
2018,import,austria,france,0,Food and live animals,306277277.0
2018,import,austria,germany,0,Food and live animals,4469503892.0
2018,import,austria,greece,0,Food and live animals,100013254.0
2018,import,austria,hungary,0,Food and live animals,647210126.0
2018,import,austria,iceland,0,Food and live animals,2792150.0
2018,import,austria,ireland,0,Food and live animals,37207657.0
2018,import,austria,israel,0,Food and live animals,10973212.0
2018,import,austria,italy,0,Food and live animals,1200375348.0
2018,import,austria,japan,0,Food and live animals,4092045.0
2018,import,austria,rep. of korea,0,Food and live animals,5528649.0
2018,import,austria,latvia,0,Food and live animals,3976323.0
2018,import,austria,lithuania,0,Food and live animals,29094987.0
2018,import,austria,luxembourg,0,Food and live animals,13707400.0
2018,import,austria,mexico,0,Food and live animals,10373947.0
2018,import,austria,netherlands,0,Food and live animals,593580962.0
2018,import,austria,new zealand,0,Food and live animals,22243924.0
2018,import,austria,norway,0,Food and live animals,49824221.0
2018,import,austria,poland,0,Food and live animals,421043534.0
2018,import,austria,portugal,0,Food and live animals,19008463.0
2018,import,austria,india,0,Food and live animals,57626979.0
2018,import,austria,slovakia,0,Food and live animals,190237864.0
2018,import,austria,slovenia,0,Food and live animals,107173669.0
2018,import,austria,spain,0,Food and live animals,487731891.0
2018,import,austria,sweden,0,Food and live animals,25201383.0
2018,import,austria,switzerland,0,Food and live animals,425888979.0
2018,import,austria,turkey,0,Food and live animals,233260890.0
2018,import,austria,united kingdom,0,Food and live animals,84805233.0
2018,import,austria,usa,0,Food and live animals,70846518.0
2018,import,austria,australia,2,"Crude materials, inedible, except fuels",6995715.0
2018,import,austria,belgium,2,"Crude materials, inedible, except fuels",77756693.0
2018,import,austria,brazil,2,"Crude materials, inedible, except fuels",129996189.0
2018,import,austria,canada,2,"Crude materials, inedible, except fuels",38946387.0
2018,import,austria,chile,2,"Crude materials, inedible, except fuels",41352728.0
2018,import,austria,china,2,"Crude materials, inedible, except fuels",127063524.0
2018,import,austria,czechia,2,"Crude materials, inedible, except fuels",729829333.0
2018,import,austria,denmark,2,"Crude materials, inedible, except fuels",31945602.0
2018,import,austria,estonia,2,"Crude materials, inedible, except fuels",9191064.0
2018,import,austria,finland,2,"Crude materials, inedible, except fuels",73638675.0
2018,import,austria,france,2,"Crude materials, inedible, except fuels",123884640.0
2018,import,austria,germany,2,"Crude materials, inedible, except fuels",2245337452.0
2018,import,austria,greece,2,"Crude materials, inedible, except fuels",2443930.0
2018,import,austria,hungary,2,"Crude materials, inedible, except fuels",321266608.0
2018,import,austria,iceland,2,"Crude materials, inedible, except fuels",20198.0
2018,import,austria,ireland,2,"Crude materials, inedible, except fuels",12107348.0
2018,import,austria,israel,2,"Crude materials, inedible, except fuels",6983107.0
2018,import,austria,italy,2,"Crude materials, inedible, except fuels",284446043.0
2018,import,austria,japan,2,"Crude materials, inedible, except fuels",7916592.0
2018,import,austria,rep. of korea,2,"Crude materials, inedible, except fuels",1919768.0
2018,import,austria,latvia,2,"Crude materials, inedible, except fuels",11334821.0
2018,import,austria,lithuania,2,"Crude materials, inedible, except fuels",3515563.0
2018,import,austria,luxembourg,2,"Crude materials, inedible, except fuels",1009104.0
2018,import,austria,mexico,2,"Crude materials, inedible, except fuels",16081898.0
2018,import,austria,netherlands,2,"Crude materials, inedible, except fuels",336896481.0
2018,import,austria,new zealand,2,"Crude materials, inedible, except fuels",10062138.0
2018,import,austria,norway,2,"Crude materials, inedible, except fuels",37710862.0
2018,import,austria,poland,2,"Crude materials, inedible, except fuels",146031326.0
2018,import,austria,portugal,2,"Crude materials, inedible, except fuels",6480545.0
2018,import,austria,india,2,"Crude materials, inedible, except fuels",21330210.0
2018,import,austria,slovakia,2,"Crude materials, inedible, except fuels",297978076.0
2018,import,austria,slovenia,2,"Crude materials, inedible, except fuels",252547712.0
2018,import,austria,spain,2,"Crude materials, inedible, except fuels",69283411.0
2018,import,austria,sweden,2,"Crude materials, inedible, except fuels",162111629.0
2018,import,austria,switzerland,2,"Crude materials, inedible, except fuels",149678082.0
2018,import,austria,turkey,2,"Crude materials, inedible, except fuels",107588938.0
2018,import,austria,united kingdom,2,"Crude materials, inedible, except fuels",39036603.0
2018,import,austria,usa,2,"Crude materials, inedible, except fuels",72567347.0
2018,import,austria,australia,3,"Mineral fuels, lubricants and related materials",47582163.0
2018,import,austria,belgium,3,"Mineral fuels, lubricants and related materials",34571870.0
2018,import,austria,brazil,3,"Mineral fuels, lubricants and related materials",698.0
2018,import,austria,canada,3,"Mineral fuels, lubricants and related materials",308479.0
2018,import,austria,chile,3,"Mineral fuels, lubricants and related materials",20.0
2018,import,austria,china,3,"Mineral fuels, lubricants and related materials",237090.0
2018,import,austria,czechia,3,"Mineral fuels, lubricants and related materials",693244157.0
2018,import,austria,denmark,3,"Mineral fuels, lubricants and related materials",45116.0
2018,import,austria,estonia,3,"Mineral fuels, lubricants and related materials",652521.0
2018,import,austria,finland,3,"Mineral fuels, lubricants and related materials",637803.0
2018,import,austria,france,3,"Mineral fuels, lubricants and related materials",15013009.0
2018,import,austria,germany,3,"Mineral fuels, lubricants and related materials",3456806656.0
2018,import,austria,greece,3,"Mineral fuels, lubricants and related materials",278285.0
2018,import,austria,hungary,3,"Mineral fuels, lubricants and related materials",350820293.0
2018,import,austria,ireland,3,"Mineral fuels, lubricants and related materials",8024.0
2018,import,austria,israel,3,"Mineral fuels, lubricants and related materials",9151.0
2018,import,austria,italy,3,"Mineral fuels, lubricants and related materials",564093081.0
2018,import,austria,japan,3,"Mineral fuels, lubricants and related materials",601931.0
2018,import,austria,rep. of korea,3,"Mineral fuels, lubricants and related materials",7047007.0
2018,import,austria,latvia,3,"Mineral fuels, lubricants and related materials",2653576.0
2018,import,austria,lithuania,3,"Mineral fuels, lubricants and related materials",1408807.0
2018,import,austria,luxembourg,3,"Mineral fuels, lubricants and related materials",323393.0
2018,import,austria,mexico,3,"Mineral fuels, lubricants and related materials",19218.0
2018,import,austria,netherlands,3,"Mineral fuels, lubricants and related materials",32099451.0
2018,import,austria,norway,3,"Mineral fuels, lubricants and related materials",284377.0
2018,import,austria,poland,3,"Mineral fuels, lubricants and related materials",382148637.0
2018,import,austria,portugal,3,"Mineral fuels, lubricants and related materials",42322.0
2018,import,austria,india,3,"Mineral fuels, lubricants and related materials",53666.0
2018,import,austria,slovakia,3,"Mineral fuels, lubricants and related materials",458519266.0
2018,import,austria,slovenia,3,"Mineral fuels, lubricants and related materials",341594477.0
2018,import,austria,spain,3,"Mineral fuels, lubricants and related materials",5369205.0
2018,import,austria,sweden,3,"Mineral fuels, lubricants and related materials",8627529.0
2018,import,austria,switzerland,3,"Mineral fuels, lubricants and related materials",62998864.0
2018,import,austria,turkey,3,"Mineral fuels, lubricants and related materials",153683.0
2018,import,austria,united kingdom,3,"Mineral fuels, lubricants and related materials",21057356.0
2018,import,austria,usa,3,"Mineral fuels, lubricants and related materials",176472676.0
2018,import,austria,australia,5,"Chemicals and related products, n.e.s.",4313956.0
2018,import,austria,belgium,5,"Chemicals and related products, n.e.s.",786533947.0
2018,import,austria,brazil,5,"Chemicals and related products, n.e.s.",12708769.0
2018,import,austria,canada,5,"Chemicals and related products, n.e.s.",30998553.0
2018,import,austria,chile,5,"Chemicals and related products, n.e.s.",7623182.0
2018,import,austria,china,5,"Chemicals and related products, n.e.s.",442941456.0
2018,import,austria,czechia,5,"Chemicals and related products, n.e.s.",342539271.0
2018,import,austria,denmark,5,"Chemicals and related products, n.e.s.",148153895.0
2018,import,austria,estonia,5,"Chemicals and related products, n.e.s.",5683986.0
2018,import,austria,finland,5,"Chemicals and related products, n.e.s.",94639042.0
2018,import,austria,france,5,"Chemicals and related products, n.e.s.",1094965962.0
2018,import,austria,germany,5,"Chemicals and related products, n.e.s.",8423243561.0
2018,import,austria,greece,5,"Chemicals and related products, n.e.s.",68167536.0
2018,import,austria,hungary,5,"Chemicals and related products, n.e.s.",363005837.0
2018,import,austria,iceland,5,"Chemicals and related products, n.e.s.",383835.0
2018,import,austria,ireland,5,"Chemicals and related products, n.e.s.",330991067.0
2018,import,austria,israel,5,"Chemicals and related products, n.e.s.",72324742.0
2018,import,austria,italy,5,"Chemicals and related products, n.e.s.",1414733028.0
2018,import,austria,japan,5,"Chemicals and related products, n.e.s.",336914257.0
2018,import,austria,rep. of korea,5,"Chemicals and related products, n.e.s.",91844764.0
2018,import,austria,latvia,5,"Chemicals and related products, n.e.s.",2810489.0
2018,import,austria,lithuania,5,"Chemicals and related products, n.e.s.",21549541.0
2018,import,austria,luxembourg,5,"Chemicals and related products, n.e.s.",63207074.0
2018,import,austria,mexico,5,"Chemicals and related products, n.e.s.",22327109.0
2018,import,austria,netherlands,5,"Chemicals and related products, n.e.s.",1257735188.0
2018,import,austria,new zealand,5,"Chemicals and related products, n.e.s.",4807983.0
2018,import,austria,norway,5,"Chemicals and related products, n.e.s.",35286183.0
2018,import,austria,poland,5,"Chemicals and related products, n.e.s.",385814217.0
2018,import,austria,portugal,5,"Chemicals and related products, n.e.s.",15449987.0
2018,import,austria,india,5,"Chemicals and related products, n.e.s.",130266932.0
2018,import,austria,slovakia,5,"Chemicals and related products, n.e.s.",198673475.0
2018,import,austria,slovenia,5,"Chemicals and related products, n.e.s.",232316955.0
2018,import,austria,spain,5,"Chemicals and related products, n.e.s.",440925960.0
2018,import,austria,sweden,5,"Chemicals and related products, n.e.s.",293415346.0
2018,import,austria,switzerland,5,"Chemicals and related products, n.e.s.",3059415613.0
2018,import,austria,turkey,5,"Chemicals and related products, n.e.s.",70642083.0
2018,import,austria,united kingdom,5,"Chemicals and related products, n.e.s.",563004261.0
2018,import,austria,usa,5,"Chemicals and related products, n.e.s.",3105220008.0
2018,import,austria,australia,6,Manufactured goods classified chiefly by material,33383600.0
2018,import,austria,belgium,6,Manufactured goods classified chiefly by material,438619314.0
2018,import,austria,brazil,6,Manufactured goods classified chiefly by material,22630461.0
2018,import,austria,canada,6,Manufactured goods classified chiefly by material,87489605.0
2018,import,austria,chile,6,Manufactured goods classified chiefly by material,1014123.0
2018,import,austria,china,6,Manufactured goods classified chiefly by material,1219809572.0
2018,import,austria,czechia,6,Manufactured goods classified chiefly by material,1198908073.0
2018,import,austria,denmark,6,Manufactured goods classified chiefly by material,93553294.0
2018,import,austria,estonia,6,Manufactured goods classified chiefly by material,10536684.0
2018,import,austria,finland,6,Manufactured goods classified chiefly by material,200670584.0
2018,import,austria,france,6,Manufactured goods classified chiefly by material,893150877.0
2018,import,austria,germany,6,Manufactured goods classified chiefly by material,11867366848.0
2018,import,austria,greece,6,Manufactured goods classified chiefly by material,57836034.0
2018,import,austria,hungary,6,Manufactured goods classified chiefly by material,877976659.0
2018,import,austria,iceland,6,Manufactured goods classified chiefly by material,84627379.0
2018,import,austria,ireland,6,Manufactured goods classified chiefly by material,20541958.0
2018,import,austria,israel,6,Manufactured goods classified chiefly by material,25614186.0
2018,import,austria,italy,6,Manufactured goods classified chiefly by material,2799854681.0
2018,import,austria,japan,6,Manufactured goods classified chiefly by material,167955551.0
2018,import,austria,rep. of korea,6,Manufactured goods classified chiefly by material,103777312.0
2018,import,austria,latvia,6,Manufactured goods classified chiefly by material,7149081.0
2018,import,austria,lithuania,6,Manufactured goods classified chiefly by material,24392835.0
2018,import,austria,luxembourg,6,Manufactured goods classified chiefly by material,248932338.0
2018,import,austria,mexico,6,Manufactured goods classified chiefly by material,68802791.0
2018,import,austria,netherlands,6,Manufactured goods classified chiefly by material,696161332.0
2018,import,austria,new zealand,6,Manufactured goods classified chiefly by material,8776305.0
2018,import,austria,norway,6,Manufactured goods classified chiefly by material,231936362.0
2018,import,austria,poland,6,Manufactured goods classified chiefly by material,936403895.0
2018,import,austria,portugal,6,Manufactured goods classified chiefly by material,69359129.0
2018,import,austria,india,6,Manufactured goods classified chiefly by material,194909887.0
2018,import,austria,slovakia,6,Manufactured goods classified chiefly by material,1217801475.0
2018,import,austria,slovenia,6,Manufactured goods classified chiefly by material,537379836.0
2018,import,austria,spain,6,Manufactured goods classified chiefly by material,341212707.0
2018,import,austria,sweden,6,Manufactured goods classified chiefly by material,439578736.0
