,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
mexico,86063622.0,187066041.0,319464320.0,1251556457.0,1854251505.0,1329916879.0,3260292385.0,59056944.0,33775139.0,2961500.0,150965515.0,524546342.0,1935415888.0,14440546.0,12861797.0,1814483.0,530064397.0,32213603.0,56583482.0,1319826665.0,1898537177.0,342986.0,806940.0,31370086.0,0.0,375730977.0,6383594.0,33183497.0,41389909.0,80848518.0,1108614119.0,8645821.0,13890628.0,789401160.0,201605728.0,141128022.0,48945705.0,673827984.0,42305787136.0
netherlands,181960184.0,1441954282.0,12431465605.0,707650602.0,349863520.0,262616297.0,3785714477.0,1057983207.0,1158548744.0,79635327.0,3016142403.0,6315638789.0,24257074455.0,321317773.0,602921849.0,497636501.0,744209665.0,274744819.0,233229597.0,4214837975.0,642102663.0,72212145.0,96127149.0,1059682352.0,177694142.0,0.0,33898999.0,2173427446.0,1749811008.0,521067366.0,432450284.0,245657401.0,186416298.0,2186788517.0,2915345200.0,992765012.0,1047446177.0,5080426471.0,2691266408.0
new zealand,2184024729.0,18197237.0,47981008.0,8572643.0,45954106.0,11718414.0,837277762.0,9382700.0,29044466.0,247885.0,35158606.0,84989148.0,167437788.0,5834798.0,5496085.0,966098.0,95581145.0,5297752.0,40099188.0,241811875.0,969688990.0,695676.0,588681.0,4541498.0,7665056.0,89110544.0,0.0,19553983.0,6351216.0,8157914.0,252206440.0,2052906.0,4986917.0,30120000.0,32784781.0,13274304.0,17707628.0,151090107.0,481607283.0
norway,77715380.0,403834667.0,936787138.0,66285231.0,86051204.0,7755219.0,891450062.0,268378476.0,1596484301.0,165953358.0,1242594333.0,1095690886.0,4206254822.0,92021427.0,79802345.0,63927979.0,153868409.0,43743928.0,23429368.0,1118717357.0,507571105.0,140303327.0,168043352.0,78740936.0,15279781.0,2748530607.0,5402349.0,0.0,994993677.0,269610250.0,301349784.0,86474396.0,16285671.0,814462253.0,4399847896.0,233595075.0,158039189.0,1786366020.0,997778173.0
poland,33636173.0,1883569043.0,2238795313.0,169712556.0,123739190.0,39815558.0,2938703467.0,4436493477.0,1353046520.0,271046166.0,1091760901.0,4087595222.0,21449707349.0,252370395.0,1553510244.0,54530201.0,407362721.0,128392085.0,131577822.0,4550705810.0,350660989.0,425769106.0,805771696.0,526436748.0,51142055.0,2188174203.0,8699566.0,882943836.0,0.0,197308107.0,524289997.0,2597856982.0,348847927.0,1465554726.0,2217270081.0,525687996.0,848454751.0,2457597977.0,835850298.0
portugal,41301687.0,246212957.0,684505002.0,199738559.0,142382198.0,54899834.0,585483694.0,152292974.0,168709428.0,15034199.0,151026967.0,2451546318.0,2785639061.0,124246408.0,41646559.0,2356923.0,232138603.0,115171694.0,51355231.0,1907351035.0,73274419.0,14325986.0,14464398.0,51441886.0,55826471.0,812777614.0,5833722.0,559215189.0,174709256.0,0.0,81085145.0,41422540.0,21104234.0,10868699465.0,276246095.0,160191113.0,297417734.0,1069965938.0,815914299.0
rep. of korea,2371268949.0,209033200.0,855989349.0,1907092616.0,921083572.0,1999020115.0,35381668755.0,174107660.0,125337247.0,65104551.0,317407547.0,1051991011.0,1969948978.0,116589593.0,75034305.0,6421962.0,3049270708.0,42424718.0,131926669.0,1570336140.0,21289166826.0,37580228.0,26763623.0,55622820.0,1153929309.0,629662531.0,215504550.0,389867523.0,291394164.0,102828940.0,0.0,88327689.0,215881422.0,674893040.0,502481738.0,231177514.0,757968473.0,1396977284.0,8947782929.0
slovakia,17751317.0,1386193299.0,476158837.0,43331043.0,18735197.0,2318052.0,402362779.0,4753938622.0,144937166.0,31005167.0,127498903.0,1070470032.0,5294777322.0,90234979.0,1578107918.0,6095682.0,54384615.0,13613307.0,14260094.0,1604510270.0,43775523.0,56726656.0,75746389.0,76449622.0,7979885.0,326169619.0,1232290.0,133204820.0,2341732824.0,66278897.0,218881441.0,0.0,291171827.0,366391346.0,249375549.0,182480749.0,346987666.0,375087388.0,133591960.0
slovenia,11810081.0,1369966712.0,226988597.0,14738109.0,12019198.0,9740909.0,218687369.0,416882637.0,46823237.0,6084795.0,73520944.0,513666168.0,2810998339.0,65762113.0,316235117.0,2354079.0,63881346.0,13422423.0,16283242.0,2523276672.0,25204200.0,6744002.0,11889951.0,67615265.0,9342062.0,269886849.0,7534404.0,20190874.0,359905356.0,24163799.0,32028142.0,258398141.0,38024528.0,198266044.0,147502967.0,130791535.0,129116108.0,263607282.0,138102463.0
spain,330916593.0,1027244288.0,3278112077.0,1100232280.0,449242706.0,842231207.0,5561908402.0,794973056.0,357420974.0,44835978.0,1326643071.0,16210298722.0,12639724107.0,754255314.0,381622073.0,12152526.0,1146622654.0,369586247.0,294239469.0,11324508895.0,514020094.0,31384782.0,62026834.0,408766941.0,700257104.0,2463023497.0,28469202.0,599154666.0,1469726413.0,9629121709.0,736431899.0,297374011.0,145972707.0,0.0,1430110525.0,520614931.0,1980571258.0,4973255690.0,2693856560.0
sweden,271790601.0,1035294944.0,1838497106.0,283504413.0,263478354.0,114707235.0,1686955161.0,761126654.0,3779164281.0,485440990.0,4933836764.0,2911461373.0,10238183576.0,201422486.0,316201272.0,75141621.0,530973089.0,303957989.0,130846517.0,2999223281.0,488597233.0,215550749.0,302329506.0,242633541.0,130957641.0,3403559464.0,22800154.0,6061427185.0,2042884251.0,242891405.0,427294138.0,214295499.0,121924563.0,1386030797.0,0.0,540175702.0,487370088.0,4633858635.0,1910887152.0
switzerland,117906571.0,3029124845.0,1709815944.0,276214381.0,175982112.0,18886963.0,1210674469.0,537875594.0,248101641.0,20103135.0,285667608.0,4291824883.0,16256685560.0,107597085.0,228758428.0,30607589.0,423627599.0,49507175.0,712280197.0,4876543974.0,1883712918.0,13120247.0,20446467.0,160007406.0,45826679.0,1225660247.0,11077893.0,191600227.0,473392645.0,227270364.0,214764090.0,138890285.0,132114460.0,684556276.0,557679995.0,0.0,222583228.0,2507087810.0,3093601959.0
turkey,142671578.0,668012686.0,1211362005.0,229445912.0,456752792.0,390244326.0,3770329520.0,354727336.0,156271304.0,31027005.0,509782492.0,2434012517.0,5339562458.0,1081858849.0,288662996.0,1737397.0,1087313295.0,216389515.0,911808887.0,4187502194.0,438319802.0,22715312.0,65860490.0,115890833.0,32887759.0,927427403.0,13673582.0,150227367.0,808176322.0,311307630.0,904543371.0,438258231.0,128427662.0,1919749244.0,580466619.0,345289496.0,0.0,1915261131.0,2520402547.0
united kingdom,1515031455.0,1395504089.0,10190989032.0,973196875.0,2864972894.0,104092340.0,9339030732.0,1340155801.0,1339375532.0,72085708.0,2414054543.0,10223926735.0,17787411831.0,342917662.0,603184933.0,93990950.0,5487888883.0,6414450519.0,1601120839.0,6834241386.0,2457816851.0,163078129.0,137082273.0,571606502.0,227123927.0,5458274529.0,153207875.0,1967526794.0,2187526546.0,1005415324.0,1290373969.0,398644077.0,221455716.0,4393382234.0,4398732472.0,2927065682.0,1986448454.0,169373575.0,10453820796.0
usa,3166558650.0,1646833414.0,8724028153.0,8726419609.0,83849254806.0,4005873562.0,52638470801.0,775254991.0,504047020.0,65192613.0,1700604872.0,5123216916.0,13355208069.0,562386219.0,288183226.0,42540836.0,13133779456.0,566709731.0,16505629056.0,7594202236.0,13418058423.0,52054535.0,29743267.0,458787420.0,37087094917.0,2477632367.0,422231866.0,1136685932.0,549099075.0,867589323.0,8755130353.0,107202698.0,133378128.0,2583589332.0,2079771840.0,2645927038.0,2697481625.0,8187322947.0,0.0
