,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
hungary,3829000.0,773527000.0,209523000.0,8424000.0,8020000.0,2050000.0,17106000.0,477011000.0,72401000.0,17526000.0,19383000.0,359553000.0,1698793000.0,168949000.0,0.0,41000.0,8178000.0,17357000.0,50796000.0,919086000.0,62552000.0,17747000.0,47251000.0,497000.0,845000.0,752065000.0,525000.0,4980000.0,759256000.0,16944000.0,33606000.0,595351000.0,236454000.0,180689000.0,62864000.0,92240000.0,55942000.0,218102000.0,47902000.0
iceland,537664.0,3340606.0,78590724.0,10842724.0,32250437.0,5599910.0,29609126.0,782267.0,151185004.0,10493063.0,8192895.0,103541194.0,116296806.0,23022839.0,874692.0,0.0,1429481.0,25051474.0,1849971.0,41036117.0,75868871.0,1893730.0,66187626.0,278451.0,278444.0,168067022.0,1672730.0,146394202.0,34903254.0,96604812.0,10980639.0,4671.0,57580.0,193173788.0,33794515.0,13979258.0,2205959.0,517589900.0,140174123.0
ireland,87150526.0,37465270.0,456572815.0,188229025.0,64177285.0,24050643.0,92397553.0,36624382.0,143616531.0,9898650.0,33111686.0,1193128402.0,904636103.0,47096939.0,14402140.0,7491029.0,15773497.0,0.0,54317645.0,640326375.0,43126243.0,2404963.0,16436126.0,4738393.0,76497338.0,1087024329.0,18515515.0,13307090.0,149535516.0,102844805.0,18870631.0,2720236.0,2075732.0,435037648.0,199619402.0,29449992.0,36372137.0,8758094349.0,341828267.0
israel,72717000.0,24652000.0,139267000.0,187513000.0,23151000.0,10167000.0,114678000.0,8149000.0,46026000.0,1077000.0,9783000.0,233940000.0,307817000.0,24482000.0,47618000.0,5820000.0,39623000.0,97690000.0,0.0,158848000.0,43398000.0,7700000.0,15092000.0,38366000.0,12140000.0,587386000.0,3320000.0,25840000.0,36822000.0,5578000.0,26834000.0,853000.0,28416000.0,79567000.0,20618000.0,456022000.0,93000000.0,416432000.0,679717000.0
italy,348968657.0,2520194499.0,2043868467.0,1018353149.0,584146802.0,286438850.0,438377647.0,454979532.0,1399218667.0,28687364.0,125026443.0,10129134262.0,11627806874.0,1426028981.0,924855894.0,5900341.0,329774390.0,626674626.0,165240519.0,0.0,487888081.0,33574926.0,199220064.0,125394656.0,205009736.0,3664965656.0,112014975.0,157683199.0,1137237948.0,370884216.0,93936155.0,204064457.0,675347739.0,4382987670.0,582280899.0,1415408473.0,675762696.0,3243711058.0,1947120847.0
japan,4499278535.0,103309918.0,173088453.0,1824117602.0,2871879410.0,1296857856.0,7027686924.0,23172664.0,985509176.0,3730979.0,24815683.0,528761432.0,282842385.0,29652205.0,68877109.0,127809401.0,912486358.0,36526669.0,51405248.0,550693895.0,0.0,1876639.0,4534416.0,139585.0,674654070.0,514817365.0,1157381352.0,567459978.0,41116035.0,38351256.0,1526356413.0,696284.0,186998.0,352176687.0,34824796.0,59790724.0,156726027.0,201119778.0,16452675082.0
latvia,194056.0,7957355.0,27701323.0,3853600.0,2149895.0,2623432.0,11805727.0,11556533.0,152781800.0,281256961.0,37340080.0,28933852.0,213313382.0,5263510.0,25649173.0,2144470.0,4088028.0,2593247.0,5687630.0,39652668.0,130985.0,0.0,620988500.0,427226.0,2259502.0,152190472.0,209515.0,19018986.0,214454352.0,1456543.0,36170.0,2679484.0,3025822.0,80000327.0,65190112.0,1073740.0,10318039.0,26045059.0,26991837.0
lithuania,180161.0,31663503.0,97162015.0,14259624.0,2068061.0,10000954.0,26948409.0,30875927.0,137938668.0,278729849.0,57680884.0,90990511.0,521254370.0,13245577.0,48979887.0,15287675.0,9551612.0,17299229.0,13425680.0,216960070.0,1389674.0,672718621.0,0.0,373200.0,83765.0,409742548.0,545701.0,52442216.0,836815331.0,7385418.0,388723.0,23504381.0,2421069.0,159686981.0,119262518.0,6104191.0,50589866.0,142973633.0,33397844.0
luxembourg,1563164.0,7575944.0,631923794.0,2325571.0,1027127.0,1331469.0,4025063.0,255546.0,6267223.0,108431.0,720731.0,717190054.0,751984659.0,2688855.0,1931534.0,614369.0,1024698.0,2309212.0,601142.0,66609537.0,384025.0,34030.0,340561.0,0.0,239409.0,126933464.0,2845698.0,13779529.0,4283867.0,21662601.0,0.0,350550.0,19119.0,26670520.0,1492039.0,11229208.0,1603566.0,10270415.0,45004172.0
mexico,103867933.0,4056101.0,99765395.0,58879522.0,932258668.0,566806248.0,272173732.0,2525738.0,28859195.0,43582.0,852361.0,113148376.0,121962187.0,12685664.0,1113989.0,588541.0,21588531.0,76664812.0,15455365.0,146081639.0,577942761.0,1968216.0,188749.0,1278.0,0.0,167923083.0,353385680.0,24579666.0,9983623.0,5859031.0,58685024.0,10385.0,584668.0,177765098.0,3987800.0,32041102.0,11163926.0,72549429.0,22571407808.0
netherlands,179049417.0,898998879.0,10279713665.0,2828819222.0,151404234.0,648257498.0,867856670.0,559205013.0,1596876078.0,82411621.0,488350476.0,8349577036.0,22539372890.0,1180007051.0,488428187.0,232381240.0,350224773.0,1139252335.0,307980228.0,3349877296.0,478491772.0,121677980.0,239258000.0,123533012.0,147812122.0,0.0,295086838.0,575414544.0,1919689419.0,509207571.0,197282322.0,154451144.0,61946027.0,3015954116.0,1272698433.0,832249876.0,454396239.0,7561368089.0,1502736443.0
new zealand,2369248471.0,9220900.0,273694875.0,52053853.0,314808721.0,32631636.0,826205349.0,1753014.0,119148036.0,696869.0,24041203.0,274038573.0,465931279.0,40615966.0,354597.0,1221898.0,35025985.0,43075129.0,5477778.0,145521863.0,1094816306.0,353617.0,2348806.0,391799.0,270339791.0,190383700.0,0.0,18087699.0,4786581.0,23136815.0,384582277.0,130491.0,102885.0,175754316.0,39372594.0,60258102.0,28234124.0,700788459.0,1666333665.0
norway,40163079.0,26650750.0,207920979.0,413767321.0,76424893.0,68640031.0,270583325.0,18226355.0,1140840515.0,22996399.0,195103519.0,921926092.0,608153892.0,49387009.0,7861009.0,128130490.0,34057931.0,22021607.0,63716151.0,444773749.0,398696455.0,61864159.0,93843152.0,11162721.0,27992717.0,587673547.0,34728046.0,0.0,515350618.0,381558540.0,47146505.0,2925922.0,584243.0,551886505.0,981159195.0,93838033.0,76970262.0,580209822.0,404197079.0
poland,23614532.0,412828055.0,544632539.0,131971261.0,57468161.0,89485116.0,276610111.0,1431616254.0,983366812.0,99049959.0,102382253.0,1020066842.0,6158746060.0,201622200.0,789410026.0,39369469.0,48869986.0,195231815.0,71993787.0,1237183064.0,31248582.0,187954478.0,707687206.0,7319775.0,11348508.0,1714538955.0,11652630.0,427830135.0,0.0,60341242.0,24833785.0,607050641.0,65601898.0,1021610868.0,386864509.0,153759558.0,248918703.0,1383797876.0,340673441.0
portugal,9876344.0,27211135.0,251225581.0,338053292.0,57302650.0,32785989.0,68621221.0,3789671.0,137787450.0,6209689.0,4902125.0,1341456728.0,616900188.0,55529451.0,19969574.0,40301213.0,55125521.0,116932080.0,6980139.0,357110632.0,22257921.0,159143.0,4452782.0,26380432.0,6628342.0,574572777.0,22642832.0,60946631.0,49753009.0,0.0,16122493.0,1822664.0,946259.0,6124777800.0,189244839.0,70218174.0,20141300.0,446185097.0,240379625.0
rep. of korea,1707552540.0,66947868.0,105275797.0,455405134.0,386044136.0,243507247.0,2965767651.0,959128.0,76877601.0,386478.0,22762410.0,216386327.0,73048444.0,4522741.0,56901244.0,10376131.0,467855694.0,32518023.0,26777440.0,105042576.0,1523728368.0,48201.0,1309468.0,6.0,57429500.0,214402257.0,467437757.0,56797457.0,29510178.0,5703028.0,0.0,786275.0,448836.0,113538081.0,7214480.0,19633321.0,37322618.0,47868026.0,5783411324.0
slovakia,909655.0,239519200.0,77134299.0,50459753.0,6739697.0,6653009.0,31237143.0,1485478168.0,22117395.0,2208830.0,11732287.0,128876864.0,462958401.0,23890324.0,707309294.0,264593.0,5255920.0,2185255.0,2776982.0,236845129.0,242447.0,3898344.0,7983632.0,220736.0,1879466.0,174454015.0,451632.0,2227514.0,612463992.0,2793566.0,644687.0,0.0,13227148.0,137019763.0,10910920.0,26609470.0,41485815.0,49781571.0,24403009.0
slovenia,911401.0,382595909.0,31369182.0,77157275.0,3677922.0,5889356.0,17299108.0,33003388.0,19066811.0,511027.0,217638.0,52104201.0,265915070.0,18002815.0,253282657.0,220404.0,5096317.0,2749792.0,3150327.0,622536402.0,319706.0,745708.0,3569681.0,54698.0,637510.0,76618763.0,1682365.0,2295562.0,75194023.0,1282049.0,165665.0,20762905.0,2063344.0,71386881.0,11129750.0,18198982.0,9169502.0,20328233.0,19311592.0
spain,79961010.0,368157388.0,1735300309.0,891198612.0,214098619.0,477377921.0,667945196.0,340689905.0,974894183.0,44511077.0,152742401.0,11722868752.0,6352931374.0,523137567.0,220783914.0,188396509.0,284241250.0,1081990394.0,86750801.0,4488304546.0,294052879.0,68281510.0,115270476.0,34510409.0,193395260.0,3320448033.0,174172529.0,282102469.0,888594458.0,5485175858.0,118029274.0,113175055.0,51569486.0,0.0,497645124.0,532070957.0,219631165.0,3847693209.0,1882516970.0
sweden,13690026.0,90025115.0,493705470.0,238469406.0,57386217.0,23884474.0,131696378.0,57401058.0,2716520182.0,78367068.0,957223839.0,794063314.0,1663891483.0,121449990.0,47274537.0,37428362.0,19844422.0,320022194.0,30202543.0,560579756.0,34411874.0,47244347.0,121764060.0,5807575.0,5656648.0,1466615437.0,41514481.0,2882293618.0,675951097.0,259565474.0,7128680.0,15706061.0,11134277.0,546592198.0,0.0,81591735.0,59635725.0,592838813.0,255121327.0
switzerland,120545849.0,594079793.0,271911363.0,382562742.0,181094789.0,34009720.0,98580859.0,47802395.0,174660828.0,7261886.0,45029586.0,1843171522.0,2473057766.0,68015809.0,99049065.0,10987062.0,60869036.0,119403943.0,54318757.0,1508940016.0,59598891.0,1660480.0,6051612.0,6663978.0,62215448.0,886256596.0,76647089.0,85170756.0,107146215.0,74786065.0,19436056.0,13411493.0,11806424.0,606907613.0,87851871.0,0.0,170530823.0,365740343.0,389315803.0
turkey,97077872.0,102972799.0,202421274.0,96369794.0,365393098.0,10566209.0,95080720.0,47768433.0,64117598.0,2929021.0,13153381.0,460725276.0,1224513467.0,195918628.0,139788805.0,1726796.0,43899061.0,35990037.0,122821655.0,751269262.0,172899572.0,14445735.0,55994912.0,112283.0,24089800.0,481298347.0,26637383.0,69028599.0,171871731.0,21055579.0,29159560.0,36701670.0,5807004.0,209028853.0,56212183.0,155418603.0,0.0,366907279.0,943974754.0
united kingdom,393631227.0,197119611.0,3271396093.0,1518548454.0,874444771.0,412114923.0,744971897.0,178033667.0,2665801586.0,15834405.0,110884943.0,6391447712.0,5341793101.0,489951782.0,213946886.0,647105157.0,616226027.0,9202415747.0,250120955.0,3380709412.0,214746218.0,32070767.0,101406766.0,19382200.0,107798839.0,7778089250.0,783369375.0,364227618.0,1126118108.0,500184239.0,48859998.0,47764883.0,16472432.0,4092346188.0,483807244.0,282636499.0,421537044.0,11837845.0,1788265441.0
usa,2365657762.0,96235311.0,620666441.0,2906259838.0,33471305136.0,3627874678.0,7512986408.0,31461412.0,498481913.0,10659652.0,116808126.0,1075041701.0,1639044282.0,293408724.0,41322333.0,126239914.0,1421233253.0,461469089.0,822345156.0,1785689526.0,12584239226.0,77366527.0,150379183.0,36860710.0,20977662353.0,1630602188.0,1705008867.0,298614660.0,252447394.0,181192860.0,5235925100.0,22535114.0,10719302.0,1717240845.0,182927409.0,323066186.0,1000294775.0,1533121011.0,0.0
