,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
norway,249626307.0,1019812919.0,4446270016.0,1438928278.0,5989211380.0,110324078.0,1315001662.0,1657586288.0,6947915138.0,273092305.0,2639731934.0,16079318749.0,20862446203.0,508818515.0,90128833.0,483103733.0,268827884.0,1608060753.0,90255614.0,5581384518.0,1060805189.0,276453062.0,343068142.0,95857580.0,122480088.0,17613954019.0,43264724.0,0.0,2754910460.0,985359575.0,428503792.0,91447895.0,18819619.0,3131252921.0,13121180517.0,992802517.0,301116985.0,46123681701.0,5902337500.0
poland,147371451.0,3157609939.0,3170913954.0,441402844.0,324964823.0,246204632.0,3659594507.0,8342252481.0,2919385421.0,514115050.0,2451821654.0,5675702043.0,33591391287.0,467942354.0,2634485191.0,154842943.0,520524047.0,458840228.0,239348947.0,6140862192.0,429187477.0,666082432.0,1861265289.0,547407089.0,66413013.0,4702663064.0,27492127.0,2600807486.0,0.0,292174201.0,582118235.0,4461206215.0,459074915.0,2751142507.0,3728352194.0,733983532.0,1174223238.0,4526056888.0,1901407958.0
portugal,53392488.0,284508875.0,1172307881.0,1909178738.0,347586543.0,105124158.0,756955519.0,165682748.0,368681165.0,26759636.0,360889778.0,4171043317.0,3818639414.0,185672469.0,63264084.0,43123771.0,397886210.0,323073424.0,73682167.0,2521720391.0,262024391.0,14622058.0,21018046.0,80375108.0,271618064.0,2169947524.0,33265249.0,1042925387.0,259862632.0,0.0,155796723.0,44022830.0,23642829.0,22593846916.0,663385152.0,248798503.0,384769208.0,2482821560.0,1788990067.0
rep. of korea,18890485569.0,400897162.0,1175280381.0,5520287521.0,3951530082.0,5651551783.0,54320398280.0,179296949.0,225705879.0,81120346.0,354487193.0,1424410649.0,2325495938.0,139277864.0,135351183.0,22870434.0,8834829425.0,93159685.0,238755241.0,1883720376.0,30949186665.0,42953900.0,37584610.0,55772208.0,1613781475.0,4471474840.0,1409649919.0,656934104.0,343376974.0,126075495.0,0.0,91665104.0,225906708.0,1062667723.0,533781685.0,283902745.0,1005255339.0,2058364430.0,22994999956.0
slovakia,23845173.0,3336250975.0,594162882.0,134071564.0,55516158.0,9725931.0,461633801.0,8983518123.0,180234591.0,36245148.0,143414245.0,1319360211.0,6351534756.0,156543059.0,3373151035.0,6361671.0,64359007.0,16827144.0,17489917.0,2113857967.0,46865193.0,62852978.0,87992201.0,76754680.0,10744215.0,549073937.0,1711076.0,135902580.0,3964362423.0,69821824.0,221822416.0,0.0,337519986.0,510418044.0,274274721.0,221747757.0,395232483.0,457807024.0,291610527.0
slovenia,21297664.0,2509437140.0,285794781.0,128103747.0,99604776.0,42863635.0,244565039.0,580701244.0,70375506.0,8723191.0,75309983.0,671078745.0,3658627762.0,397208827.0,834417760.0,2591525.0,70883720.0,21899895.0,37194207.0,4959906646.0,27986504.0,7981363.0,16635381.0,68587792.0,20989336.0,449521808.0,9552792.0,26330519.0,483145093.0,26223798.0,69042346.0,412284155.0,45366018.0,431912327.0,166395599.0,177158381.0,147578540.0,315111036.0,480393498.0
spain,1268169235.0,1528989217.0,6180964782.0,4441492295.0,1958863495.0,2025570073.0,7009435797.0,1184374560.0,1514800926.0,116706202.0,1843199738.0,32233116108.0,21032747132.0,1908300226.0,649202996.0,219126096.0,1703268204.0,1637683381.0,589886536.0,21797552959.0,1207228366.0,464835291.0,665476881.0,464983093.0,5241241472.0,8676320467.0,239546131.0,2837069772.0,2684745604.0,18611067282.0,1025092614.0,417270589.0,312447390.0,0.0,2397536296.0,1186275437.0,2992789480.0,12830562707.0,9852695527.0
sweden,682635456.0,1249187568.0,3496150714.0,735410420.0,500924145.0,465736156.0,2051828689.0,843324238.0,14637102286.0,809135951.0,9691784461.0,5128261561.0,15828234430.0,485631075.0,500768289.0,427840295.0,702634320.0,876220918.0,184111390.0,4061475646.0,858155464.0,919805540.0,822564086.0,253144897.0,283960129.0,7695226506.0,65351660.0,16562480345.0,4006899703.0,743275234.0,454968179.0,246469292.0,139005109.0,2337424871.0,0.0,692114185.0,936485381.0,11358710854.0,3580538076.0
switzerland,244722155.0,4320595370.0,3329711304.0,705986364.0,401585500.0,69302327.0,1364268898.0,624417907.0,457504662.0,28551665.0,466777113.0,10010204485.0,27940184865.0,181427432.0,343347600.0,41923874.0,503185694.0,176528763.0,791702688.0,10995854987.0,2094145260.0,17221317.0,29548154.0,186034211.0,109118388.0,3840530465.0,90592644.0,311746139.0,616050463.0,347220173.0,284034271.0,160773947.0,163065643.0,1359653069.0,757904006.0,0.0,418278493.0,3072997710.0,3706509737.0
turkey,869058710.0,926891556.0,2025768720.0,1004627960.0,1417570437.0,433156263.0,5085895072.0,440873840.0,539647764.0,284447815.0,686547412.0,3811374120.0,7328202468.0,2118107601.0,460853470.0,4595119.0,1463199501.0,265508725.0,1458140260.0,6669718832.0,690125529.0,56998272.0,266488774.0,118103301.0,65626269.0,2384772623.0,58147550.0,502794765.0,1025087452.0,401864421.0,1273416856.0,478156201.0,144033967.0,2631633533.0,1017484081.0,538995271.0,0.0,3595008753.0,9191886239.0
united kingdom,2994856777.0,1700405114.0,19874340432.0,4367403706.0,7100517112.0,733850614.0,12046261170.0,1612117393.0,5673512970.0,229430200.0,3629709278.0,25129606054.0,35437839622.0,1198941043.0,951011609.0,775340391.0,7898126162.0,23495821579.0,1931700959.0,11768849320.0,3037369363.0,743343867.0,397144294.0,614598749.0,665448536.0,37404121679.0,964786491.0,40325234281.0,3951160390.0,2532953563.0,3396954306.0,515151796.0,246253614.0,11324706712.0,10826088339.0,3417892626.0,3312023448.0,494665945.0,29723998908.0
usa,8186023881.0,1931841405.0,15260000352.0,26061877155.0,268003166917.0,12431531990.0,84872537397.0,865192085.0,1298104853.0,323129480.0,3582768268.0,12522422835.0,21135997373.0,1537060828.0,375490326.0,304858796.0,17271342398.0,1349923618.0,18626221116.0,14583107343.0,33611627340.0,211716620.0,695103585.0,537835115.0,120199088360.0,17970865347.0,2537124814.0,5420804452.0,1379971092.0,1719312878.0,21338010893.0,317446912.0,225172782.0,8621900695.0,3799727049.0,4842474806.0,8466714281.0,22559344835.0,0.0
