Year,Trade Flow,Reporter,Partner,Commodity Code,Commodity,Trade Value (US$)
2007,import,china,italy,3,"Mineral fuels, lubricants and related materials",11099220
2007,import,china,japan,3,"Mineral fuels, lubricants and related materials",2097747278
2007,import,china,rep. of korea,3,"Mineral fuels, lubricants and related materials",6531796024
2007,import,china,latvia,3,"Mineral fuels, lubricants and related materials",2201219
2007,import,china,lithuania,3,"Mineral fuels, lubricants and related materials",2062345
2007,import,china,luxembourg,3,"Mineral fuels, lubricants and related materials",8757
2007,import,china,mexico,3,"Mineral fuels, lubricants and related materials",731871
2007,import,china,netherlands,3,"Mineral fuels, lubricants and related materials",17678614
2007,import,china,new zealand,3,"Mineral fuels, lubricants and related materials",7818410
2007,import,china,norway,3,"Mineral fuels, lubricants and related materials",91367690
2007,import,china,poland,3,"Mineral fuels, lubricants and related materials",2214
2007,import,china,portugal,3,"Mineral fuels, lubricants and related materials",186
2007,import,china,india,3,"Mineral fuels, lubricants and related materials",31663342
2007,import,china,spain,3,"Mineral fuels, lubricants and related materials",17144224
2007,import,china,sweden,3,"Mineral fuels, lubricants and related materials",4119761
2007,import,china,switzerland,3,"Mineral fuels, lubricants and related materials",818091
2007,import,china,turkey,3,"Mineral fuels, lubricants and related materials",267752
2007,import,china,united kingdom,3,"Mineral fuels, lubricants and related materials",111349876
2007,import,china,usa,3,"Mineral fuels, lubricants and related materials",411609636
2007,import,china,australia,6,Manufactured goods classified chiefly by material,2377995244
2007,import,china,austria,6,Manufactured goods classified chiefly by material,441302283
2007,import,china,belgium,6,Manufactured goods classified chiefly by material,1541733471
2007,import,china,brazil,6,Manufactured goods classified chiefly by material,1183610942
2007,import,china,canada,6,Manufactured goods classified chiefly by material,1715679053
2007,import,china,chile,6,Manufactured goods classified chiefly by material,5603139745
2007,import,china,czechia,6,Manufactured goods classified chiefly by material,100033312
2007,import,china,denmark,6,Manufactured goods classified chiefly by material,186125166
2007,import,china,estonia,6,Manufactured goods classified chiefly by material,1801238
2007,import,china,finland,6,Manufactured goods classified chiefly by material,562410738
2007,import,china,france,6,Manufactured goods classified chiefly by material,1086766053
2007,import,china,germany,6,Manufactured goods classified chiefly by material,4824128020
2007,import,china,greece,6,Manufactured goods classified chiefly by material,32119845
2007,import,china,hungary,6,Manufactured goods classified chiefly by material,28120863
2007,import,china,iceland,6,Manufactured goods classified chiefly by material,88746
2007,import,china,ireland,6,Manufactured goods classified chiefly by material,21149456
2007,import,china,israel,6,Manufactured goods classified chiefly by material,384583437
2007,import,china,italy,6,Manufactured goods classified chiefly by material,2126331991
2007,import,china,japan,6,Manufactured goods classified chiefly by material,20241560947
2007,import,china,rep. of korea,6,Manufactured goods classified chiefly by material,11822082506
2007,import,china,latvia,6,Manufactured goods classified chiefly by material,1557400
2007,import,china,lithuania,6,Manufactured goods classified chiefly by material,2871059
2007,import,china,luxembourg,6,Manufactured goods classified chiefly by material,140569335
2007,import,china,mexico,6,Manufactured goods classified chiefly by material,178190545
2007,import,china,netherlands,6,Manufactured goods classified chiefly by material,258478815
2007,import,china,new zealand,6,Manufactured goods classified chiefly by material,129153029
2007,import,china,norway,6,Manufactured goods classified chiefly by material,229600939
2007,import,china,poland,6,Manufactured goods classified chiefly by material,453319567
2007,import,china,portugal,6,Manufactured goods classified chiefly by material,42056922
2007,import,china,india,6,Manufactured goods classified chiefly by material,1852595858
2007,import,china,slovakia,6,Manufactured goods classified chiefly by material,13301906
2007,import,china,slovenia,6,Manufactured goods classified chiefly by material,9920914
2007,import,china,spain,6,Manufactured goods classified chiefly by material,345637298
2007,import,china,sweden,6,Manufactured goods classified chiefly by material,884527893
2007,import,china,switzerland,6,Manufactured goods classified chiefly by material,724945503
2007,import,china,turkey,6,Manufactured goods classified chiefly by material,126190061
2007,import,china,united kingdom,6,Manufactured goods classified chiefly by material,1235667864
2007,import,china,usa,6,Manufactured goods classified chiefly by material,4801005828
2007,import,france,australia,0,Food and live animals,41571044
2007,import,france,austria,0,Food and live animals,161694450
2007,import,france,belgium,0,Food and live animals,4983168261
2007,import,france,brazil,0,Food and live animals,1530397177
2007,import,france,canada,0,Food and live animals,185101495
2007,import,france,chile,0,Food and live animals,278566344
2007,import,france,china,0,Food and live animals,490868544
2007,import,france,czechia,0,Food and live animals,77905903
2007,import,france,denmark,0,Food and live animals,525634607
2007,import,france,estonia,0,Food and live animals,8766319
2007,import,france,finland,0,Food and live animals,44207664
2007,import,france,germany,0,Food and live animals,4667171782
2007,import,france,greece,0,Food and live animals,146311187
2007,import,france,hungary,0,Food and live animals,201451015
2007,import,france,iceland,0,Food and live animals,92698980
2007,import,france,ireland,0,Food and live animals,802435884
2007,import,france,israel,0,Food and live animals,378707156
2007,import,france,italy,0,Food and live animals,3062028255
2007,import,france,japan,0,Food and live animals,30944953
2007,import,france,rep. of korea,0,Food and live animals,8774554
2007,import,france,latvia,0,Food and live animals,12325276
2007,import,france,lithuania,0,Food and live animals,60806984
2007,import,france,luxembourg,0,Food and live animals,102701944
2007,import,france,mexico,0,Food and live animals,81926030
2007,import,france,netherlands,0,Food and live animals,3747287544
2007,import,france,new zealand,0,Food and live animals,351006852
2007,import,france,norway,0,Food and live animals,542555098
2007,import,france,poland,0,Food and live animals,512796006
2007,import,france,portugal,0,Food and live animals,290599273
2007,import,france,india,0,Food and live animals,241519144
2007,import,france,slovakia,0,Food and live animals,30221633
2007,import,france,slovenia,0,Food and live animals,5284222
2007,import,france,spain,0,Food and live animals,5508736987
2007,import,france,sweden,0,Food and live animals,155799454
2007,import,france,switzerland,0,Food and live animals,585360042
2007,import,france,turkey,0,Food and live animals,317740959
2007,import,france,united kingdom,0,Food and live animals,1746860873
2007,import,france,usa,0,Food and live animals,696711639
2007,import,france,australia,2,"Crude materials, inedible, except fuels",147576656
2007,import,france,austria,2,"Crude materials, inedible, except fuels",117847760
2007,import,france,belgium,2,"Crude materials, inedible, except fuels",1617043321
2007,import,france,brazil,2,"Crude materials, inedible, except fuels",1527265075
2007,import,france,canada,2,"Crude materials, inedible, except fuels",352771920
2007,import,france,chile,2,"Crude materials, inedible, except fuels",149509171
2007,import,france,china,2,"Crude materials, inedible, except fuels",162104835
2007,import,france,czechia,2,"Crude materials, inedible, except fuels",79032747
2007,import,france,denmark,2,"Crude materials, inedible, except fuels",132911224
2007,import,france,estonia,2,"Crude materials, inedible, except fuels",26934435
2007,import,france,finland,2,"Crude materials, inedible, except fuels",428702759
2007,import,france,germany,2,"Crude materials, inedible, except fuels",2068914306
2007,import,france,greece,2,"Crude materials, inedible, except fuels",74920661
2007,import,france,hungary,2,"Crude materials, inedible, except fuels",34260974
2007,import,france,iceland,2,"Crude materials, inedible, except fuels",1202332
2007,import,france,ireland,2,"Crude materials, inedible, except fuels",61196782
2007,import,france,israel,2,"Crude materials, inedible, except fuels",23496259
2007,import,france,italy,2,"Crude materials, inedible, except fuels",537019704
2007,import,france,japan,2,"Crude materials, inedible, except fuels",64706329
2007,import,france,rep. of korea,2,"Crude materials, inedible, except fuels",20030633
2007,import,france,latvia,2,"Crude materials, inedible, except fuels",19016337
2007,import,france,lithuania,2,"Crude materials, inedible, except fuels",10318645
2007,import,france,luxembourg,2,"Crude materials, inedible, except fuels",87836123
2007,import,france,mexico,2,"Crude materials, inedible, except fuels",14384064
2007,import,france,netherlands,2,"Crude materials, inedible, except fuels",1340877524
2007,import,france,new zealand,2,"Crude materials, inedible, except fuels",26819143
2007,import,france,norway,2,"Crude materials, inedible, except fuels",63186943
2007,import,france,poland,2,"Crude materials, inedible, except fuels",98652995
2007,import,france,portugal,2,"Crude materials, inedible, except fuels",101866076
2007,import,france,india,2,"Crude materials, inedible, except fuels",48922289
2007,import,france,slovakia,2,"Crude materials, inedible, except fuels",9561011
2007,import,france,slovenia,2,"Crude materials, inedible, except fuels",1677226
2007,import,france,spain,2,"Crude materials, inedible, except fuels",696162629
2007,import,france,sweden,2,"Crude materials, inedible, except fuels",467088172
2007,import,france,switzerland,2,"Crude materials, inedible, except fuels",161537982
2007,import,france,turkey,2,"Crude materials, inedible, except fuels",50344225
2007,import,france,united kingdom,2,"Crude materials, inedible, except fuels",551674155
2007,import,france,usa,2,"Crude materials, inedible, except fuels",583017141
2007,import,france,australia,3,"Mineral fuels, lubricants and related materials",574699638
2007,import,france,austria,3,"Mineral fuels, lubricants and related materials",11183335
2007,import,france,belgium,3,"Mineral fuels, lubricants and related materials",11415035509
2007,import,france,brazil,3,"Mineral fuels, lubricants and related materials",170688608
2007,import,france,canada,3,"Mineral fuels, lubricants and related materials",92869173
2007,import,france,chile,3,"Mineral fuels, lubricants and related materials",93332
2007,import,france,china,3,"Mineral fuels, lubricants and related materials",178689057
2007,import,france,czechia,3,"Mineral fuels, lubricants and related materials",26165821
2007,import,france,denmark,3,"Mineral fuels, lubricants and related materials",281724525
2007,import,france,estonia,3,"Mineral fuels, lubricants and related materials",195889543
2007,import,france,finland,3,"Mineral fuels, lubricants and related materials",183352898
2007,import,france,germany,3,"Mineral fuels, lubricants and related materials",3942051616
2007,import,france,greece,3,"Mineral fuels, lubricants and related materials",39652253
2007,import,france,hungary,3,"Mineral fuels, lubricants and related materials",1004688
2007,import,france,ireland,3,"Mineral fuels, lubricants and related materials",8246131
2007,import,france,israel,3,"Mineral fuels, lubricants and related materials",24218207
2007,import,france,italy,3,"Mineral fuels, lubricants and related materials",1123308945
2007,import,france,japan,3,"Mineral fuels, lubricants and related materials",16930098
2007,import,france,rep. of korea,3,"Mineral fuels, lubricants and related materials",11968420
2007,import,france,latvia,3,"Mineral fuels, lubricants and related materials",126299770
2007,import,france,lithuania,3,"Mineral fuels, lubricants and related materials",173710908
2007,import,france,luxembourg,3,"Mineral fuels, lubricants and related materials",4326199
2007,import,france,mexico,3,"Mineral fuels, lubricants and related materials",262152
2007,import,france,netherlands,3,"Mineral fuels, lubricants and related materials",1717277465
2007,import,france,new zealand,3,"Mineral fuels, lubricants and related materials",1373
2007,import,france,norway,3,"Mineral fuels, lubricants and related materials",6790175934
2007,import,france,poland,3,"Mineral fuels, lubricants and related materials",79065687
2007,import,france,portugal,3,"Mineral fuels, lubricants and related materials",50274226
2007,import,france,india,3,"Mineral fuels, lubricants and related materials",463761171
2007,import,france,slovakia,3,"Mineral fuels, lubricants and related materials",227839
2007,import,france,slovenia,3,"Mineral fuels, lubricants and related materials",1373
2007,import,france,spain,3,"Mineral fuels, lubricants and related materials",614803452
2007,import,france,sweden,3,"Mineral fuels, lubricants and related materials",451946474
2007,import,france,switzerland,3,"Mineral fuels, lubricants and related materials",271503329
2007,import,france,turkey,3,"Mineral fuels, lubricants and related materials",34433912
2007,import,france,united kingdom,3,"Mineral fuels, lubricants and related materials",5304827779
2007,import,france,usa,3,"Mineral fuels, lubricants and related materials",970951784
2007,import,france,australia,6,Manufactured goods classified chiefly by material,210976340
2007,import,france,austria,6,Manufactured goods classified chiefly by material,1586169739
2007,import,france,belgium,6,Manufactured goods classified chiefly by material,11966687704
2007,import,france,brazil,6,Manufactured goods classified chiefly by material,554824101
2007,import,france,canada,6,Manufactured goods classified chiefly by material,361328242
2007,import,france,chile,6,Manufactured goods classified chiefly by material,2157370811
2007,import,france,china,6,Manufactured goods classified chiefly by material,4169713745
2007,import,france,czechia,6,Manufactured goods classified chiefly by material,875974412
2007,import,france,denmark,6,Manufactured goods classified chiefly by material,515903403
2007,import,france,estonia,6,Manufactured goods classified chiefly by material,14610531
2007,import,france,finland,6,Manufactured goods classified chiefly by material,1307208108
2007,import,france,germany,6,Manufactured goods classified chiefly by material,18207590030
2007,import,france,greece,6,Manufactured goods classified chiefly by material,249343910
2007,import,france,hungary,6,Manufactured goods classified chiefly by material,455508177
2007,import,france,iceland,6,Manufactured goods classified chiefly by material,9119057
2007,import,france,ireland,6,Manufactured goods classified chiefly by material,112198446
2007,import,france,israel,6,Manufactured goods classified chiefly by material,190361011
2007,import,france,italy,6,Manufactured goods classified chiefly by material,12519631446
2007,import,france,japan,6,Manufactured goods classified chiefly by material,766419450
2007,import,france,rep. of korea,6,Manufactured goods classified chiefly by material,334440473
2007,import,france,latvia,6,Manufactured goods classified chiefly by material,35155861
2007,import,france,lithuania,6,Manufactured goods classified chiefly by material,44769027
2007,import,france,luxembourg,6,Manufactured goods classified chiefly by material,1467129255
2007,import,france,mexico,6,Manufactured goods classified chiefly by material,204581745
2007,import,france,netherlands,6,Manufactured goods classified chiefly by material,3266894113
2007,import,france,new zealand,6,Manufactured goods classified chiefly by material,12968991
2007,import,france,norway,6,Manufactured goods classified chiefly by material,757404704
2007,import,france,poland,6,Manufactured goods classified chiefly by material,1908492187
2007,import,france,portugal,6,Manufactured goods classified chiefly by material,1369603104
2007,import,france,india,6,Manufactured goods classified chiefly by material,702509186
2007,import,france,slovakia,6,Manufactured goods classified chiefly by material,438878661
2007,import,france,slovenia,6,Manufactured goods classified chiefly by material,215902333
2007,import,france,spain,6,Manufactured goods classified chiefly by material,7534146362
2007,import,france,sweden,6,Manufactured goods classified chiefly by material,1634540273
2007,import,france,switzerland,6,Manufactured goods classified chiefly by material,1622816162
2007,import,france,turkey,6,Manufactured goods classified chiefly by material,944249306
2007,import,france,united kingdom,6,Manufactured goods classified chiefly by material,3928230287
2007,import,france,usa,6,Manufactured goods classified chiefly by material,2298998942
2007,import,brazil,australia,0,Food and live animals,5632905
2007,import,brazil,austria,0,Food and live animals,5326521
2007,import,brazil,belgium,0,Food and live animals,72315970
2007,import,brazil,canada,0,Food and live animals,117938449
2007,import,brazil,chile,0,Food and live animals,224712733
2007,import,brazil,china,0,Food and live animals,86354725
2007,import,brazil,czechia,0,Food and live animals,27719
2007,import,brazil,denmark,0,Food and live animals,14614034
2007,import,brazil,finland,0,Food and live animals,465004
2007,import,brazil,france,0,Food and live animals,65007645
2007,import,brazil,germany,0,Food and live animals,53493581
2007,import,brazil,greece,0,Food and live animals,393018
2007,import,brazil,hungary,0,Food and live animals,594539
2007,import,brazil,iceland,0,Food and live animals,3672061
2007,import,brazil,ireland,0,Food and live animals,1063774
2007,import,brazil,israel,0,Food and live animals,733300
2007,import,brazil,italy,0,Food and live animals,40755105
2007,import,brazil,japan,0,Food and live animals,2692024
2007,import,brazil,rep. of korea,0,Food and live animals,591758
2007,import,brazil,mexico,0,Food and live animals,12134376
2007,import,brazil,netherlands,0,Food and live animals,74730362
2007,import,brazil,new zealand,0,Food and live animals,9871756
2007,import,brazil,norway,0,Food and live animals,177302988
2007,import,brazil,poland,0,Food and live animals,9136028
2007,import,brazil,portugal,0,Food and live animals,68540993
2007,import,brazil,india,0,Food and live animals,7520623
2007,import,brazil,slovakia,0,Food and live animals,131
2007,import,brazil,spain,0,Food and live animals,27449999
2007,import,brazil,sweden,0,Food and live animals,42470
2007,import,brazil,switzerland,0,Food and live animals,13215653
2007,import,brazil,turkey,0,Food and live animals,40833006
2007,import,brazil,united kingdom,0,Food and live animals,14140623
2007,import,brazil,usa,0,Food and live animals,239488911
2007,import,brazil,australia,2,"Crude materials, inedible, except fuels",5893872
2007,import,brazil,austria,2,"Crude materials, inedible, except fuels",8264229
2007,import,brazil,belgium,2,"Crude materials, inedible, except fuels",3763112
2007,import,brazil,canada,2,"Crude materials, inedible, except fuels",84683209
2007,import,brazil,chile,2,"Crude materials, inedible, except fuels",1179782633
2007,import,brazil,china,2,"Crude materials, inedible, except fuels",65837391
2007,import,brazil,czechia,2,"Crude materials, inedible, except fuels",402185
2007,import,brazil,denmark,2,"Crude materials, inedible, except fuels",6845644
2007,import,brazil,estonia,2,"Crude materials, inedible, except fuels",63449
2007,import,brazil,finland,2,"Crude materials, inedible, except fuels",2306348
2007,import,brazil,france,2,"Crude materials, inedible, except fuels",52810567
2007,import,brazil,germany,2,"Crude materials, inedible, except fuels",95385721
2007,import,brazil,greece,2,"Crude materials, inedible, except fuels",1015314
2007,import,brazil,hungary,2,"Crude materials, inedible, except fuels",56455
2007,import,brazil,iceland,2,"Crude materials, inedible, except fuels",66783
2007,import,brazil,ireland,2,"Crude materials, inedible, except fuels",4715969
2007,import,brazil,israel,2,"Crude materials, inedible, except fuels",13847040
2007,import,brazil,italy,2,"Crude materials, inedible, except fuels",15168186
2007,import,brazil,japan,2,"Crude materials, inedible, except fuels",15994057
2007,import,brazil,rep. of korea,2,"Crude materials, inedible, except fuels",39221282
2007,import,brazil,lithuania,2,"Crude materials, inedible, except fuels",256
2007,import,brazil,mexico,2,"Crude materials, inedible, except fuels",42036499
2007,import,brazil,netherlands,2,"Crude materials, inedible, except fuels",42465681
2007,import,brazil,new zealand,2,"Crude materials, inedible, except fuels",1063430
2007,import,brazil,norway,2,"Crude materials, inedible, except fuels",1454389
2007,import,brazil,poland,2,"Crude materials, inedible, except fuels",8980858
2007,import,brazil,portugal,2,"Crude materials, inedible, except fuels",15172283
2007,import,brazil,india,2,"Crude materials, inedible, except fuels",21317820
2007,import,brazil,slovakia,2,"Crude materials, inedible, except fuels",1041
2007,import,brazil,spain,2,"Crude materials, inedible, except fuels",27220649
2007,import,brazil,sweden,2,"Crude materials, inedible, except fuels",13388615
2007,import,brazil,switzerland,2,"Crude materials, inedible, except fuels",26220757
2007,import,brazil,turkey,2,"Crude materials, inedible, except fuels",8702697
2007,import,brazil,united kingdom,2,"Crude materials, inedible, except fuels",9691239
2007,import,brazil,usa,2,"Crude materials, inedible, except fuels",552111911
2007,import,brazil,australia,3,"Mineral fuels, lubricants and related materials",551444967
2007,import,brazil,austria,3,"Mineral fuels, lubricants and related materials",51137554
2007,import,brazil,belgium,3,"Mineral fuels, lubricants and related materials",28719321
2007,import,brazil,canada,3,"Mineral fuels, lubricants and related materials",161550552
2007,import,brazil,chile,3,"Mineral fuels, lubricants and related materials",1238927
2007,import,brazil,china,3,"Mineral fuels, lubricants and related materials",242233059
2007,import,brazil,czechia,3,"Mineral fuels, lubricants and related materials",2236863
2007,import,brazil,denmark,3,"Mineral fuels, lubricants and related materials",45360717
2007,import,brazil,estonia,3,"Mineral fuels, lubricants and related materials",11232
2007,import,brazil,finland,3,"Mineral fuels, lubricants and related materials",6540103
2007,import,brazil,france,3,"Mineral fuels, lubricants and related materials",20481660
2007,import,brazil,germany,3,"Mineral fuels, lubricants and related materials",87614584
2007,import,brazil,greece,3,"Mineral fuels, lubricants and related materials",355
2007,import,brazil,ireland,3,"Mineral fuels, lubricants and related materials",993
2007,import,brazil,israel,3,"Mineral fuels, lubricants and related materials",14636050
2007,import,brazil,italy,3,"Mineral fuels, lubricants and related materials",76805979
2007,import,brazil,japan,3,"Mineral fuels, lubricants and related materials",60682835
2007,import,brazil,rep. of korea,3,"Mineral fuels, lubricants and related materials",3578866
2007,import,brazil,latvia,3,"Mineral fuels, lubricants and related materials",9235
2007,import,brazil,mexico,3,"Mineral fuels, lubricants and related materials",45168053
2007,import,brazil,netherlands,3,"Mineral fuels, lubricants and related materials",227707591
2007,import,brazil,norway,3,"Mineral fuels, lubricants and related materials",182522477
2007,import,brazil,poland,3,"Mineral fuels, lubricants and related materials",3280488
2007,import,brazil,portugal,3,"Mineral fuels, lubricants and related materials",13683574
2007,import,brazil,india,3,"Mineral fuels, lubricants and related materials",1096208686
2007,import,brazil,slovenia,3,"Mineral fuels, lubricants and related materials",284
2007,import,brazil,spain,3,"Mineral fuels, lubricants and related materials",69058464
2007,import,brazil,sweden,3,"Mineral fuels, lubricants and related materials",32478830
2007,import,brazil,switzerland,3,"Mineral fuels, lubricants and related materials",312347067
2007,import,brazil,turkey,3,"Mineral fuels, lubricants and related materials",1038345
2007,import,brazil,united kingdom,3,"Mineral fuels, lubricants and related materials",94871909
2007,import,brazil,usa,3,"Mineral fuels, lubricants and related materials",1733812891
2007,import,brazil,australia,6,Manufactured goods classified chiefly by material,29363647
2007,import,brazil,austria,6,Manufactured goods classified chiefly by material,188162841
2007,import,brazil,belgium,6,Manufactured goods classified chiefly by material,184590668
2007,import,brazil,canada,6,Manufactured goods classified chiefly by material,242276895
2007,import,brazil,chile,6,Manufactured goods classified chiefly by material,1664966919
2007,import,brazil,china,6,Manufactured goods classified chiefly by material,1935410642
2007,import,brazil,czechia,6,Manufactured goods classified chiefly by material,42093577
2007,import,brazil,denmark,6,Manufactured goods classified chiefly by material,14099784
2007,import,brazil,estonia,6,Manufactured goods classified chiefly by material,264716
2007,import,brazil,finland,6,Manufactured goods classified chiefly by material,261734832
2007,import,brazil,france,6,Manufactured goods classified chiefly by material,431208767
2007,import,brazil,germany,6,Manufactured goods classified chiefly by material,1095419682
2007,import,brazil,greece,6,Manufactured goods classified chiefly by material,19565072
2007,import,brazil,hungary,6,Manufactured goods classified chiefly by material,4425185
2007,import,brazil,iceland,6,Manufactured goods classified chiefly by material,11735
2007,import,brazil,ireland,6,Manufactured goods classified chiefly by material,3671719
2007,import,brazil,israel,6,Manufactured goods classified chiefly by material,40204678
2007,import,brazil,italy,6,Manufactured goods classified chiefly by material,513706150
2007,import,brazil,japan,6,Manufactured goods classified chiefly by material,503730521
2007,import,brazil,rep. of korea,6,Manufactured goods classified chiefly by material,266758791
2007,import,brazil,latvia,6,Manufactured goods classified chiefly by material,29225
2007,import,brazil,lithuania,6,Manufactured goods classified chiefly by material,606580
2007,import,brazil,luxembourg,6,Manufactured goods classified chiefly by material,34150073
2007,import,brazil,mexico,6,Manufactured goods classified chiefly by material,101919759
2007,import,brazil,netherlands,6,Manufactured goods classified chiefly by material,124323166
2007,import,brazil,new zealand,6,Manufactured goods classified chiefly by material,573436
2007,import,brazil,norway,6,Manufactured goods classified chiefly by material,48772570
2007,import,brazil,poland,6,Manufactured goods classified chiefly by material,21930330
2007,import,brazil,portugal,6,Manufactured goods classified chiefly by material,28931999
2007,import,brazil,india,6,Manufactured goods classified chiefly by material,267572661
2007,import,brazil,slovakia,6,Manufactured goods classified chiefly by material,6282628
2007,import,brazil,slovenia,6,Manufactured goods classified chiefly by material,6752325
2007,import,brazil,spain,6,Manufactured goods classified chiefly by material,281712683
2007,import,brazil,sweden,6,Manufactured goods classified chiefly by material,253681802
2007,import,brazil,switzerland,6,Manufactured goods classified chiefly by material,79902166
2007,import,brazil,turkey,6,Manufactured goods classified chiefly by material,43129515
2007,import,brazil,united kingdom,6,Manufactured goods classified chiefly by material,334026042
2007,import,brazil,usa,6,Manufactured goods classified chiefly by material,1628074397
2007,import,mexico,australia,0,Food and live animals,80673504
2007,import,mexico,austria,0,Food and live animals,2822537
2007,import,mexico,belgium,0,Food and live animals,33595587
2007,import,mexico,brazil,0,Food and live animals,47606391
2007,import,mexico,canada,0,Food and live animals,747792802
2007,import,mexico,chile,0,Food and live animals,541023746
2007,import,mexico,china,0,Food and live animals,233115331
2007,import,mexico,czechia,0,Food and live animals,168438
2007,import,mexico,denmark,0,Food and live animals,23358685
2007,import,mexico,estonia,0,Food and live animals,7382
2007,import,mexico,finland,0,Food and live animals,268513
2007,import,mexico,france,0,Food and live animals,66140318
2007,import,mexico,germany,0,Food and live animals,48311960
2007,import,mexico,greece,0,Food and live animals,9744763
2007,import,mexico,hungary,0,Food and live animals,984463
2007,import,mexico,iceland,0,Food and live animals,465054
2007,import,mexico,ireland,0,Food and live animals,58248953
2007,import,mexico,israel,0,Food and live animals,5931459
2007,import,mexico,italy,0,Food and live animals,43135891
2007,import,mexico,japan,0,Food and live animals,8864210
2007,import,mexico,rep. of korea,0,Food and live animals,3783148
2007,import,mexico,latvia,0,Food and live animals,194500
2007,import,mexico,lithuania,0,Food and live animals,194500
2007,import,mexico,luxembourg,0,Food and live animals,907
2007,import,mexico,netherlands,0,Food and live animals,79608769
2007,import,mexico,new zealand,0,Food and live animals,431668716
2007,import,mexico,norway,0,Food and live animals,15840878
2007,import,mexico,poland,0,Food and live animals,13083456
2007,import,mexico,portugal,0,Food and live animals,1318229
2007,import,mexico,india,0,Food and live animals,19474506
2007,import,mexico,slovakia,0,Food and live animals,16677
2007,import,mexico,slovenia,0,Food and live animals,280086
2007,import,mexico,spain,0,Food and live animals,76233375
2007,import,mexico,sweden,0,Food and live animals,1238493
2007,import,mexico,switzerland,0,Food and live animals,11139545
2007,import,mexico,turkey,0,Food and live animals,5093090
2007,import,mexico,united kingdom,0,Food and live animals,41094611
2007,import,mexico,usa,0,Food and live animals,10928793965
2007,import,mexico,australia,2,"Crude materials, inedible, except fuels",47414125
2007,import,mexico,austria,2,"Crude materials, inedible, except fuels",7700546
2007,import,mexico,belgium,2,"Crude materials, inedible, except fuels",6748026
2007,import,mexico,brazil,2,"Crude materials, inedible, except fuels",316193605
2007,import,mexico,canada,2,"Crude materials, inedible, except fuels",687670056
2007,import,mexico,chile,2,"Crude materials, inedible, except fuels",623828455
2007,import,mexico,china,2,"Crude materials, inedible, except fuels",126452447
2007,import,mexico,czechia,2,"Crude materials, inedible, except fuels",6153
2007,import,mexico,denmark,2,"Crude materials, inedible, except fuels",7156436
2007,import,mexico,estonia,2,"Crude materials, inedible, except fuels",33112
2007,import,mexico,finland,2,"Crude materials, inedible, except fuels",116830
2007,import,mexico,france,2,"Crude materials, inedible, except fuels",28749768
2007,import,mexico,germany,2,"Crude materials, inedible, except fuels",64634455
2007,import,mexico,greece,2,"Crude materials, inedible, except fuels",387026
2007,import,mexico,hungary,2,"Crude materials, inedible, except fuels",80709
2007,import,mexico,ireland,2,"Crude materials, inedible, except fuels",466705
2007,import,mexico,israel,2,"Crude materials, inedible, except fuels",11507682
2007,import,mexico,italy,2,"Crude materials, inedible, except fuels",11582812
2007,import,mexico,japan,2,"Crude materials, inedible, except fuels",18971184
2007,import,mexico,rep. of korea,2,"Crude materials, inedible, except fuels",25374044
2007,import,mexico,latvia,2,"Crude materials, inedible, except fuels",49741
2007,import,mexico,netherlands,2,"Crude materials, inedible, except fuels",75112025
2007,import,mexico,new zealand,2,"Crude materials, inedible, except fuels",1825071
2007,import,mexico,norway,2,"Crude materials, inedible, except fuels",757989
2007,import,mexico,poland,2,"Crude materials, inedible, except fuels",12183217
2007,import,mexico,portugal,2,"Crude materials, inedible, except fuels",5908968
2007,import,mexico,india,2,"Crude materials, inedible, except fuels",32980819
2007,import,mexico,slovakia,2,"Crude materials, inedible, except fuels",682177
2007,import,mexico,slovenia,2,"Crude materials, inedible, except fuels",51051
2007,import,mexico,spain,2,"Crude materials, inedible, except fuels",214896209
2007,import,mexico,sweden,2,"Crude materials, inedible, except fuels",1447257
2007,import,mexico,switzerland,2,"Crude materials, inedible, except fuels",688234
2007,import,mexico,turkey,2,"Crude materials, inedible, except fuels",2442695
2007,import,mexico,united kingdom,2,"Crude materials, inedible, except fuels",15701705
2007,import,mexico,usa,2,"Crude materials, inedible, except fuels",4970066904
2007,import,mexico,australia,3,"Mineral fuels, lubricants and related materials",322924290
2007,import,mexico,austria,3,"Mineral fuels, lubricants and related materials",113712
2007,import,mexico,belgium,3,"Mineral fuels, lubricants and related materials",32324910
2007,import,mexico,brazil,3,"Mineral fuels, lubricants and related materials",136963938
2007,import,mexico,canada,3,"Mineral fuels, lubricants and related materials",90576477
2007,import,mexico,chile,3,"Mineral fuels, lubricants and related materials",12639
2007,import,mexico,china,3,"Mineral fuels, lubricants and related materials",130114954
2007,import,mexico,czechia,3,"Mineral fuels, lubricants and related materials",2562
2007,import,mexico,denmark,3,"Mineral fuels, lubricants and related materials",35574
2007,import,mexico,estonia,3,"Mineral fuels, lubricants and related materials",891684
2007,import,mexico,finland,3,"Mineral fuels, lubricants and related materials",69462
2007,import,mexico,france,3,"Mineral fuels, lubricants and related materials",113689852
2007,import,mexico,germany,3,"Mineral fuels, lubricants and related materials",16141348
2007,import,mexico,greece,3,"Mineral fuels, lubricants and related materials",56894793
2007,import,mexico,hungary,3,"Mineral fuels, lubricants and related materials",89473
2007,import,mexico,ireland,3,"Mineral fuels, lubricants and related materials",9531
