,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
mexico,59402993.0,130793484.0,138741463.0,958690856.0,1482202008.0,962370404.0,2391733157.0,43279943.0,22042458.0,462949.0,134442832.0,455331730.0,1397628635.0,11456090.0,10837510.0,6348.0,314308487.0,21314788.0,50585991.0,1186031050.0,1566953405.0,308736.0,534935.0,55513785.0,0.0,152571020.0,3152414.0,15943918.0,33191360.0,59381629.0,832251052.0,10478613.0,8119387.0,583658940.0,151000934.0,99369201.0,50726814.0,519432470.0,24878438762.0
netherlands,39508068.0,578559523.0,5861057907.0,743521662.0,281846178.0,951570036.0,2896029907.0,376513191.0,312251675.0,47862614.0,2652698090.0,2106071682.0,10070045841.0,70595709.0,156993272.0,568666379.0,417047906.0,56029125.0,95837775.0,1809569706.0,350759174.0,24798741.0,31160384.0,577976201.0,39424344.0,0.0,10989790.0,861643717.0,542227473.0,193804333.0,242431442.0,116547771.0,90130825.0,1050183052.0,1503602812.0,207086236.0,515007601.0,1760128690.0,1000396161.0
new zealand,1185006618.0,19552644.0,45268059.0,9456586.0,23392544.0,4765942.0,682166309.0,4951667.0,10471541.0,23417.0,40632920.0,68787959.0,159741826.0,6818364.0,4494504.0,677438.0,72557717.0,2220991.0,12833097.0,145682501.0,226579299.0,307546.0,265241.0,6031686.0,12117437.0,22623046.0,0.0,3027720.0,5519000.0,7197442.0,181680128.0,920971.0,2229942.0,26916375.0,32580486.0,11717288.0,14423020.0,90646449.0,216603703.0
norway,55263271.0,158402489.0,356289950.0,34145114.0,50803836.0,6668740.0,612871565.0,243554252.0,907463419.0,102426150.0,793718259.0,345258859.0,1609796133.0,14816137.0,43956453.0,26297763.0,96532594.0,25054772.0,11220893.0,498997650.0,137446047.0,80267619.0,131399290.0,48251066.0,6232463.0,518687785.0,764748.0,0.0,472138514.0,49355160.0,70807555.0,52340893.0,10525524.0,153861395.0,2766738113.0,93298829.0,62108101.0,704331241.0,214191974.0
poland,4669505.0,943737639.0,1187200994.0,138101708.0,98945309.0,35499814.0,2072699860.0,1702247514.0,451519377.0,69149570.0,770465624.0,1640271153.0,10261656798.0,93440422.0,647082504.0,11323343.0,270624571.0,25552705.0,38580463.0,2670910438.0,237951556.0,170494937.0,118423228.0,175240152.0,67649256.0,872745214.0,3590633.0,318185690.0,0.0,113204691.0,307145871.0,1109907759.0,148490909.0,755469084.0,1083891425.0,192322719.0,644173344.0,752589784.0,399951492.0
portugal,30969846.0,129050902.0,382753339.0,271315287.0,23729620.0,1434890.0,429948311.0,62335511.0,33274435.0,2469887.0,86280843.0,810583661.0,1299821092.0,41239351.0,9644832.0,4876.0,185436073.0,4926503.0,6128575.0,1311732163.0,50676267.0,2584517.0,2492317.0,49869450.0,21481772.0,482853950.0,866469.0,500510349.0,40152103.0,0.0,60957940.0,11756541.0,22705167.0,5976163895.0,153733753.0,24191184.0,347648241.0,290658046.0,151450413.0
rep. of korea,1646471467.0,137543174.0,194316646.0,660100009.0,357761971.0,1862637032.0,17909530593.0,51441671.0,28624982.0,4351229.0,250944512.0,578741648.0,1281781945.0,6053041.0,10204281.0,2504313.0,667352682.0,4800878.0,40570066.0,688897134.0,12274460437.0,9437090.0,3135960.0,30219109.0,241844499.0,219947348.0,38581104.0,192652628.0,68909179.0,13044324.0,0.0,3414932.0,9165507.0,140079657.0,308299678.0,168895774.0,36411636.0,609232080.0,2369931124.0
slovakia,22064704.0,1004870064.0,426404056.0,36787754.0,11715354.0,111698.0,585328766.0,2959674844.0,47479356.0,18748188.0,161308842.0,717542054.0,4328371932.0,45814512.0,935515178.0,8363144.0,64354388.0,3615572.0,14342292.0,1345753114.0,74073548.0,14220176.0,19592802.0,87102944.0,4698146.0,197143962.0,88828.0,71764366.0,1394136164.0,51986790.0,280747844.0,0.0,94725968.0,233726680.0,180496372.0,162100302.0,153563024.0,215141856.0,122051218.0
slovenia,1306228.0,781000364.0,115831244.0,14865579.0,5688190.0,7671764.0,155243770.0,196580158.0,11437783.0,858611.0,45563168.0,266465131.0,1178313096.0,20820133.0,125593299.0,1622998.0,24328213.0,544330.0,3019820.0,1386077687.0,22383204.0,2858789.0,945885.0,34764266.0,2405723.0,126917629.0,5203111.0,11609320.0,137240717.0,8011154.0,21881696.0,175205595.0,0.0,104897487.0,85962838.0,41743543.0,80395623.0,89406499.0,40745724.0
spain,190485154.0,662836746.0,2003617330.0,758214596.0,216566180.0,425431565.0,5807078800.0,366334867.0,160144583.0,7312216.0,1248486119.0,7118961684.0,7237953166.0,318739861.0,118789897.0,721442.0,803084621.0,76957176.0,97114951.0,7101927014.0,311576907.0,14027462.0,14589493.0,187264887.0,151445107.0,1163606926.0,8222382.0,467905061.0,539301868.0,3817973553.0,500307814.0,147156105.0,94412264.0,0.0,902037001.0,202256759.0,1479026163.0,1904723679.0,1007169253.0
sweden,9556925.0,488912315.0,990921903.0,58532695.0,58678862.0,63336607.0,938810895.0,278147571.0,1253752099.0,185942382.0,3153273660.0,1194507861.0,4264745656.0,91926953.0,111633927.0,10395194.0,232415661.0,78237592.0,11253348.0,1063118138.0,203518885.0,63325774.0,127998805.0,220707935.0,7998655.0,814973314.0,1195895.0,2615497611.0,758618130.0,90623324.0,137964848.0,107223998.0,50144362.0,526543476.0,0.0,184410377.0,144775472.0,2298699868.0,336165937.0
switzerland,8133213.0,1924457045.0,1165076835.0,251041329.0,36411717.0,5261389.0,411826013.0,251365350.0,87012267.0,35584980.0,180665617.0,2037167046.0,9548026433.0,25608243.0,85874270.0,44087781.0,217139452.0,15782432.0,292642867.0,2946387676.0,635296609.0,4362063.0,2802494.0,103201956.0,3758910.0,672910141.0,485290.0,109581976.0,233988673.0,112365277.0,64124221.0,86170071.0,73392213.0,322681078.0,349765459.0,0.0,91864224.0,609562779.0,1063409680.0
turkey,119558213.0,412999278.0,532083397.0,144225875.0,191598276.0,468694611.0,3138295817.0,161565233.0,38026659.0,2420462.0,481518557.0,1294295041.0,2504102847.0,176606216.0,37017977.0,102826.0,963029103.0,27829552.0,104759337.0,2213087292.0,299306808.0,1067137.0,9648364.0,84776137.0,4945052.0,321218583.0,2303526.0,93047327.0,273853237.0,69708423.0,741325403.0,279377816.0,89022782.0,794303622.0,360167663.0,220259861.0,0.0,544160875.0,542847258.0
united kingdom,1140789195.0,1126060757.0,4987185418.0,497321544.0,2123079811.0,61982299.0,7755648737.0,674161569.0,659604896.0,57721621.0,2171170329.0,5629100688.0,11534175139.0,234067614.0,344145033.0,27759689.0,1798027553.0,1334889809.0,677464481.0,4567823277.0,1335403266.0,146514024.0,40228712.0,339654162.0,138528707.0,3635532306.0,80330801.0,1492503751.0,1135108172.0,759993449.0,675291656.0,190064022.0,167415677.0,2879414488.0,2597780127.0,981261602.0,1737696111.0,0.0,4546442956.0
usa,1788808748.0,1386806280.0,4652009326.0,7073010316.0,48771776064.0,3838669476.0,44207771269.0,598183757.0,381000781.0,18613761.0,1683507971.0,3321239064.0,9596468782.0,591727343.0,153082812.0,3326952.0,9202224643.0,155365794.0,10419690150.0,5821491123.0,9058143924.0,28801911.0,16575476.0,353820854.0,16266204545.0,1235771996.0,342039600.0,1033260134.0,377791514.0,767759902.0,5984197941.0,113166000.0,101928603.0,1877099462.0,1854162300.0,1198517075.0,1898050113.0,4917966440.0,0.0
