,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
finland,82811759.0,421383.0,35233759.0,0.0,98965806.0,0.0,1662403.0,243067.0,285391953.0,69028704.0,0.0,89577065.0,75609617.0,0.0,32058.0,16893.0,56581.0,1540.0,0.0,742892.0,192429.0,444.0,0.0,856.0,11343571.0,171707497.0,32772.0,469734140.0,31191673.0,543.0,82758.0,34276.0,0.0,70071.0,391818505.0,1367588.0,6330992.0,904833621.0,78055626.0
france,574699638.0,11183335.0,11415035509.0,170688608.0,92869173.0,93332.0,178689057.0,26165821.0,281724525.0,195889543.0,183352898.0,0.0,3942051616.0,39652253.0,1004688.0,0.0,463761171.0,8246131.0,24218207.0,1123308945.0,16930098.0,126299770.0,173710908.0,4326199.0,262152.0,1717277465.0,1373.0,6790175934.0,79065687.0,50274226.0,11968420.0,227839.0,1373.0,614803452.0,451946474.0,271503329.0,34433912.0,5304827779.0,970951784.0
germany,856357000.0,141199000.0,2935714000.0,302890000.0,274623000.0,0.0,245888000.0,266780000.0,911390000.0,13108000.0,449168000.0,2058623000.0,0.0,31720000.0,183522000.0,0.0,33288000.0,5066000.0,13541000.0,133117000.0,38525000.0,28009000.0,101237000.0,19694000.0,16161000.0,9148748000.0,41000.0,9134551000.0,1046927000.0,11428000.0,35429000.0,147779000.0,854000.0,418564000.0,264503000.0,290341000.0,2613000.0,9982608000.0,660125000.0
greece,583198.0,10066896.0,23809008.0,4811.0,175691.0,0.0,290580.0,4714405.0,2771115.0,1467680.0,1026853.0,79343943.0,35883139.0,0.0,206720.0,0.0,104999833.0,24476.0,25685474.0,216659195.0,27089.0,852693.0,449087.0,4194.0,0.0,26223927.0,0.0,58067.0,21442753.0,266691.0,67874.0,0.0,220202.0,21811865.0,239097.0,466517.0,174694587.0,8860399.0,110245425.0
hungary,0.0,443813000.0,17380000.0,0.0,70000.0,0.0,84000.0,145869000.0,76000.0,111000.0,172000.0,180777000.0,303881000.0,125000.0,0.0,0.0,0.0,29000.0,113000.0,3998000.0,592000.0,425000.0,1981000.0,0.0,0.0,30303000.0,0.0,0.0,165047000.0,0.0,180000.0,559170000.0,7421000.0,2069000.0,562000.0,85067000.0,3634000.0,498000.0,48427000.0
iceland,24881.0,23724.0,6209695.0,0.0,305186.0,0.0,6207.0,415494.0,19778290.0,0.0,210098.0,1162537.0,11474964.0,0.0,32083.0,0.0,0.0,0.0,4883.0,54241.0,15390.0,2460257.0,42552465.0,0.0,0.0,30114723.0,0.0,44006836.0,9710841.0,0.0,10462.0,0.0,2432.0,7168.0,341440645.0,5833213.0,0.0,9942186.0,8129567.0
india,2607031491.0,70281.0,10537180.0,1295402.0,6466280.0,0.0,1231199532.0,3452559.0,9757630.0,0.0,0.0,7937077.0,38866028.0,1182271.0,126030.0,0.0,0.0,29076331.0,5007212.0,37877785.0,161763400.0,39657.0,0.0,0.0,764625788.0,191261942.0,106920474.0,616706.0,88524.0,5097.0,453027899.0,683759.0,0.0,10090823.0,1428329.0,64021.0,744829625.0,72166576.0,562321568.0
ireland,18967147.0,53216.0,27754216.0,0.0,5059.0,0.0,215386.0,0.0,48575628.0,0.0,23010.0,72764062.0,494886944.0,0.0,0.0,10929.0,69940.0,0.0,38243.0,2070268.0,6400.0,71843.0,0.0,185654.0,0.0,155014352.0,21.0,1668351382.0,44230362.0,0.0,372844.0,3702.0,0.0,447153.0,13714154.0,22653.0,7286.0,4680206212.0,95233199.0
israel,23306000.0,29000.0,10879000.0,139000.0,58289000.0,0.0,757000.0,0.0,27000.0,1521000.0,1848000.0,30793000.0,10382000.0,9416000.0,0.0,0.0,1428000.0,1061000.0,0.0,103211000.0,236000.0,246203000.0,362000.0,0.0,770000.0,35456000.0,0.0,0.0,68000.0,11000.0,918000.0,0.0,38000.0,573000.0,661000.0,334415000.0,30905000.0,26026000.0,320787000.0
italy,415575930.0,79426539.0,228304537.0,75354297.0,215252105.0,0.0,115705248.0,19227914.0,4614667.0,3914966.0,1747084.0,1215043098.0,218764755.0,269796335.0,18454941.0,0.0,40827422.0,5022441.0,165854911.0,0.0,75692611.0,10346891.0,3317533.0,17590.0,189901.0,115714801.0,0.0,1223650631.0,20249028.0,909851.0,30503125.0,10778163.0,102593596.0,163243289.0,4391917.0,2035053083.0,193961931.0,378769617.0,900973254.0
japan,15485685755.0,113889.0,7852215.0,29931.0,1143535819.0,0.0,2803405459.0,712353.0,364782.0,11808692.0,1127077.0,37946760.0,14946082.0,0.0,0.0,0.0,996490734.0,1252077.0,130581.0,42157874.0,0.0,2464013.0,892825.0,0.0,0.0,243922444.0,91867808.0,61558613.0,0.0,0.0,2934892299.0,0.0,0.0,554656.0,1045298.0,861950.0,15970.0,11293708.0,1043249050.0
latvia,0.0,152807.0,1331715.0,0.0,96764.0,0.0,1085672.0,150175.0,2699406.0,68160890.0,7235904.0,1042960.0,5326677.0,0.0,130447.0,0.0,0.0,0.0,0.0,576673.0,0.0,0.0,583113798.0,0.0,0.0,4947937.0,0.0,83171927.0,3083284.0,0.0,0.0,18405.0,0.0,1592228.0,3616977.0,61281.0,59271.0,1031137.0,409808.0
lithuania,0.0,523985.0,5245971.0,0.0,116241.0,0.0,4886719.0,345037.0,95640.0,16249136.0,6340054.0,7330531.0,5829789.0,0.0,637954.0,0.0,1089.0,574.0,18009.0,397484.0,0.0,44848503.0,0.0,0.0,0.0,12139903.0,0.0,6239.0,62833047.0,0.0,2876.0,168044.0,0.0,1142931.0,7233332.0,144480.0,0.0,8386760.0,290349.0
luxembourg,0.0,30804.0,1611537080.0,0.0,0.0,0.0,0.0,910.0,100.0,0.0,0.0,15958025.0,274879359.0,0.0,0.0,0.0,0.0,0.0,0.0,123154.0,0.0,0.0,0.0,0.0,0.0,67317452.0,0.0,0.0,181488.0,58.0,5248.0,0.0,0.0,1809.0,481.0,42450.0,10.0,10773.0,129944.0
mexico,322924290.0,113712.0,32324910.0,136963938.0,90576477.0,12639.0,130114954.0,2562.0,35574.0,891684.0,69462.0,113689852.0,16141348.0,56894793.0,89473.0,0.0,21140691.0,9531.0,684379.0,1415861073.0,519270270.0,344375.0,127009.0,0.0,0.0,1626407224.0,105.0,152480402.0,0.0,664.0,351326055.0,0.0,0.0,316485674.0,25113276.0,144292.0,106131567.0,77882932.0,10747984910.0
netherlands,193669825.0,2514462.0,6746694694.0,255131395.0,217940146.0,16470.0,70366497.0,4481287.0,212322410.0,78452029.0,115256227.0,2454433059.0,2932514308.0,1373.0,12587406.0,6111844.0,382519351.0,9588444.0,6154392.0,303973990.0,167177391.0,66563237.0,34789335.0,1203702.0,169256763.0,0.0,240191.0,3333964865.0,120688672.0,111253951.0,365085567.0,53528.0,441952.0,741052494.0,356201227.0,47284782.0,37854178.0,8767660357.0,513341359.0
new zealand,1017853915.0,21968.0,1355380.0,1415.0,657001.0,0.0,2667667.0,0.0,71582.0,0.0,69191.0,984511.0,2017683.0,0.0,7741.0,0.0,4064398.0,4875.0,1345.0,201782.0,261685499.0,0.0,31693.0,7526.0,45.0,1035292.0,0.0,3478.0,0.0,0.0,118052711.0,0.0,52398.0,16336.0,290091.0,91516.0,0.0,1805312.0,48057296.0
norway,1170.0,37092.0,152798961.0,7605.0,3795906.0,0.0,16944229.0,5397771.0,383913478.0,17882702.0,19969040.0,79107264.0,54750699.0,0.0,2754.0,528260.0,10244.0,13191925.0,0.0,259627.0,94127.0,12881670.0,998.0,0.0,314727.0,74361913.0,0.0,0.0,134117111.0,250.0,1177817.0,50017.0,220000.0,1617796.0,957471577.0,1419364.0,41309.0,984296222.0,91678608.0
poland,23376.0,24841977.0,100705158.0,1258.0,1911620.0,0.0,18035807.0,359523723.0,82755077.0,924985.0,344241981.0,45986625.0,1639466503.0,217.0,39559881.0,0.0,89265.0,159878.0,23.0,47205376.0,10169974.0,9112036.0,215879490.0,3917192.0,0.0,141016407.0,0.0,406691682.0,0.0,0.0,406622.0,410135480.0,1099743.0,3218484.0,375048585.0,6833248.0,154075.0,489514935.0,52599074.0
portugal,621.0,160059.0,87424849.0,615807905.0,284254.0,654267.0,1242178.0,20825.0,12225373.0,29056.0,603206.0,61848905.0,107376717.0,81977.0,0.0,0.0,55444682.0,214053.0,2309688.0,6615255.0,20479.0,0.0,76447.0,335.0,230179843.0,125401145.0,0.0,324015191.0,304249.0,0.0,1459.0,0.0,0.0,1938095699.0,9594579.0,47826.0,8742749.0,463315397.0,88282206.0
rep. of korea,5433517718.0,105359.0,3841170.0,81320454.0,610006348.0,0.0,2631302366.0,12227.0,22716406.0,45860521.0,0.0,12835621.0,14641899.0,1535315.0,0.0,0.0,2592060224.0,301100.0,162301.0,19816117.0,1022991363.0,42490788.0,1155364.0,5712.0,0.0,115135854.0,115690517.0,15231370.0,0.0,0.0,0.0,836.0,0.0,619322.0,794118.0,350822.0,96008697.0,2362624.0,958348415.0
slovakia,74.0,463117608.0,7761912.0,284.0,84615858.0,0.0,102714.0,1177749802.0,494946.0,51452.0,31206.0,8140450.0,92772712.0,0.0,258638438.0,1746.0,0.0,553528.0,0.0,7963924.0,763744.0,220652.0,1200148.0,0.0,0.0,7095578.0,0.0,501200.0,528617620.0,0.0,1966922.0,0.0,185206.0,2911042.0,935082.0,1106220.0,72348.0,2206036.0,70737802.0
slovenia,2982.0,240606861.0,13613480.0,0.0,270241.0,0.0,327941.0,21421106.0,27360.0,0.0,30702.0,8391746.0,129944685.0,111422464.0,142154610.0,0.0,21651.0,265.0,17742135.0,840469386.0,85596.0,16589.0,450627.0,4364.0,0.0,23208917.0,0.0,92750.0,8581549.0,55743.0,4431517.0,4429173.0,0.0,21255654.0,314498.0,47886218.0,23697375.0,30524667.0,4127793.0
spain,407215716.0,1786590.0,255979267.0,91021033.0,48196525.0,1166771.0,12088164.0,13397.0,21919791.0,17446854.0,73655646.0,648695017.0,1225058137.0,283459570.0,4974059.0,0.0,116861969.0,35255055.0,150795677.0,4005835902.0,14113168.0,175302612.0,73677902.0,0.0,3170344573.0,712557433.0,0.0,1800258165.0,30154246.0,411733756.0,7607274.0,289058.0,0.0,0.0,116658922.0,68190346.0,237654082.0,1218159030.0,708477758.0
sweden,209599863.0,202704.0,126227443.0,3116.0,1092317.0,0.0,5244044.0,6529.0,4518235580.0,67927279.0,1589101284.0,88731616.0,227689210.0,0.0,339225.0,0.0,104468.0,54015.0,5787.0,4700630.0,20846926.0,244509801.0,93105041.0,0.0,387601.0,215407798.0,0.0,3818157565.0,372520626.0,16323.0,210569.0,194988.0,2968.0,27720023.0,0.0,3930918.0,2849730.0,1318755896.0,72951850.0
switzerland,796447.0,198787045.0,563145481.0,22095.0,20856.0,0.0,534734.0,4992683.0,103486.0,617172.0,492389.0,1716029194.0,4040956214.0,0.0,3384.0,0.0,556.0,14944.0,164889.0,792162548.0,71534.0,281359.0,743445.0,0.0,0.0,1147764839.0,0.0,25564058.0,369306.0,9014.0,1304537.0,9327479.0,0.0,1016549.0,4065651.0,0.0,8351.0,4814453.0,1511685.0
turkey,224897411.0,20921548.0,29001407.0,543848.0,183923388.0,0.0,232238267.0,3881.0,227022.0,616018.0,2277745.0,94360321.0,37997667.0,307606390.0,316242.0,0.0,65623677.0,5708.0,177404559.0,431668525.0,829330.0,29670349.0,4675420.0,0.0,18126.0,121600112.0,0.0,216667957.0,1299.0,9773396.0,194357037.0,0.0,42656.0,67757260.0,23884531.0,776313.0,0.0,54846344.0,338407182.0
united kingdom,572242561.0,500159.0,1338214321.0,114145306.0,313110749.0,0.0,191441341.0,865600.0,908541660.0,215952666.0,128686104.0,2850784959.0,1934451717.0,4472847.0,485193.0,0.0,817133792.0,433238743.0,4175353.0,165757332.0,140370325.0,646403711.0,14568000.0,518307.0,201404738.0,3787324722.0,6611.0,25682076616.0,132650521.0,104084089.0,2046505.0,0.0,74.0,106991266.0,1135888466.0,12188697.0,113741665.0,0.0,550329285.0
usa,136681870.0,744792.0,2649797929.0,4851644165.0,80039225750.0,205710787.0,724861349.0,46916.0,112518740.0,171882010.0,909674206.0,2260834264.0,2249580585.0,128597231.0,512244.0,8128.0,1024068927.0,88063493.0,82302303.0,1918723464.0,1419827125.0,239923055.0,241633874.0,0.0,34516459907.0,3832967504.0,3486872.0,3898830800.0,15143621.0,815413633.0,4112380725.0,0.0,0.0,1765685267.0,628875139.0,4090044.0,361510782.0,7983544151.0,0.0
