,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
mexico,80673504.0,2822537.0,33595587.0,47606391.0,747792802.0,541023746.0,233115331.0,168438.0,23358685.0,7382.0,268513.0,66140318.0,48311960.0,9744763.0,984463.0,465054.0,19474506.0,58248953.0,5931459.0,43135891.0,8864210.0,194500.0,194500.0,907.0,0.0,79608769.0,431668716.0,15840878.0,13083456.0,1318229.0,3783148.0,16677.0,280086.0,76233375.0,1238493.0,11139545.0,5093090.0,41094611.0,10928793965.0
netherlands,65572275.0,201122624.0,4047303379.0,2077880064.0,42014295.0,431191753.0,546738955.0,52892910.0,404455010.0,12425449.0,23135244.0,2903894463.0,6611947271.0,91890399.0,213756696.0,141843366.0,201140467.0,381984067.0,195024505.0,524479381.0,20328435.0,12951125.0,51133336.0,23125636.0,50083356.0,0.0,288513894.0,72535083.0,641034015.0,78036155.0,8881595.0,24995012.0,10475094.0,1296049919.0,73967997.0,135848186.0,229867368.0,1039771095.0,695269252.0
new zealand,954621597.0,487244.0,15702418.0,48569092.0,61866870.0,17480843.0,93345134.0,873479.0,9182011.0,1887.0,7781009.0,18596671.0,24384172.0,3468754.0,345729.0,82232.0,18698735.0,24180075.0,935493.0,31602607.0,8507262.0,0.0,0.0,139960.0,1743712.0,31062194.0,0.0,875333.0,1097669.0,481901.0,13166036.0,570703.0,30190.0,10472495.0,6472399.0,7250871.0,17696513.0,28661466.0,199162111.0
norway,5493456.0,16706227.0,126902459.0,157858231.0,59698171.0,68625991.0,68203646.0,5725029.0,519807284.0,7311093.0,59678783.0,147275415.0,261481019.0,9714169.0,6260580.0,88103656.0,27656735.0,13122790.0,24331978.0,171561993.0,2923992.0,11495378.0,19128537.0,6498123.0,5042348.0,280166897.0,22561987.0,0.0,64295770.0,10223024.0,6918069.0,1053726.0,679320.0,246545246.0,410575053.0,55456981.0,29666029.0,164879468.0,230440680.0
poland,1940171.0,85182960.0,153202916.0,107253079.0,10714635.0,54552713.0,220355053.0,381817401.0,452351617.0,8285045.0,20056999.0,331553748.0,1651901302.0,100810668.0,251252965.0,31004870.0,32572228.0,59054650.0,37848650.0,418377259.0,1059463.0,13213600.0,117297234.0,1465179.0,5189467.0,604496244.0,8998482.0,340236699.0,0.0,15311313.0,1072828.0,163316610.0,5671998.0,608325963.0,63100716.0,46074829.0,185815522.0,185635304.0,100396028.0
portugal,10191032.0,12651512.0,164157361.0,326275739.0,33321257.0,27625772.0,43183809.0,1455718.0,126651736.0,467855.0,886754.0,947670500.0,479209499.0,36613948.0,10040480.0,46311558.0,59222832.0,87306519.0,2737263.0,163567039.0,371210.0,1395818.0,7988084.0,5722581.0,2413961.0,437047026.0,14705120.0,58379410.0,17816393.0,0.0,4673453.0,2069245.0,100292.0,3709108046.0,175806903.0,23433087.0,5448430.0,183598974.0,169586449.0
rep. of korea,1496769483.0,55642222.0,127503194.0,511443347.0,295729623.0,267425264.0,3218361213.0,188746.0,82369568.0,1181004.0,14526745.0,201358296.0,66799285.0,3379017.0,31644776.0,15206515.0,249779901.0,28624476.0,12986136.0,71761886.0,444481431.0,439421.0,53129.0,27.0,46410961.0,183844433.0,357037758.0,62041605.0,41069337.0,1849232.0,0.0,633637.0,84675.0,83752775.0,4819873.0,15449384.0,27548369.0,46069785.0,3035582991.0
slovakia,540106.0,173572712.0,58610782.0,76215176.0,9593418.0,7645708.0,59549196.0,1215081718.0,33890828.0,1626026.0,3332070.0,92935106.0,437311216.0,26467644.0,341562562.0,712608.0,8174210.0,1979342.0,5808698.0,196803250.0,242180.0,5210402.0,4246560.0,1356334.0,2660018.0,182780990.0,2125364.0,2711810.0,547146352.0,1802814.0,53906.0,0.0,7316880.0,153804268.0,8679578.0,15782228.0,52493836.0,43389602.0,44736826.0
slovenia,592804.0,214657000.0,24892578.0,100243673.0,2119539.0,3661306.0,9208102.0,23381855.0,9125593.0,305299.0,215642.0,39409786.0,184507275.0,12757729.0,161066226.0,142690.0,3128870.0,2302532.0,4189641.0,267708263.0,285638.0,165538.0,1434581.0,85929.0,343861.0,55930608.0,817482.0,1388488.0,46688562.0,1940875.0,166096.0,11102084.0,0.0,54919721.0,3652730.0,10995581.0,11072533.0,9723081.0,7624476.0
spain,33035483.0,125787269.0,760042261.0,1350321720.0,113976939.0,421676159.0,570415793.0,26192984.0,661251841.0,8093935.0,23432993.0,4737239225.0,1871348868.0,117133478.0,72251850.0,186272644.0,285169564.0,918164262.0,52560203.0,1183795136.0,11583135.0,13278844.0,31860635.0,7970103.0,93975664.0,1644313541.0,151964480.0,125819009.0,221563864.0,1175436620.0,71858249.0,26736503.0,408514.0,0.0,170182002.0,95056743.0,136364505.0,1122816168.0,1230716646.0
sweden,4854514.0,44275437.0,323345119.0,208412871.0,27920650.0,22833160.0,102361768.0,15117193.0,1576502460.0,18081928.0,267194420.0,310685900.0,982234855.0,56995497.0,37145472.0,15239469.0,13026491.0,243510229.0,18225869.0,341025793.0,2419095.0,9052242.0,33295279.0,2192203.0,3686664.0,1168861772.0,34818084.0,2052706289.0,178038105.0,13775576.0,2351280.0,2050785.0,5248347.0,326196185.0,0.0,49581806.0,47643057.0,219165246.0,115941317.0
switzerland,45298991.0,202876987.0,128806630.0,360348718.0,75330991.0,25509466.0,70444900.0,15121266.0,113786002.0,6410803.0,15995529.0,991463467.0,1150599551.0,21761034.0,75765916.0,7301018.0,43242496.0,88200073.0,26029284.0,916063434.0,5615899.0,179536.0,4695299.0,515439.0,28301599.0,567299722.0,67950429.0,33288980.0,58703084.0,15304240.0,720261.0,1184931.0,5101942.0,327269116.0,21038698.0,0.0,107122746.0,90738733.0,126910603.0
turkey,8129128.0,4423506.0,29414530.0,57480133.0,25542694.0,8690246.0,38357140.0,11650574.0,8264893.0,37925.0,3040461.0,89114808.0,184995331.0,32558972.0,63618485.0,2268482.0,18378131.0,71842957.0,8166113.0,120366829.0,3361112.0,803335.0,225276.0,23399.0,1553939.0,103157557.0,4619713.0,41859838.0,55821390.0,7957620.0,369153.0,8356377.0,235454.0,52206227.0,4026916.0,20877650.0,0.0,46634915.0,362828307.0
united kingdom,222051977.0,129077514.0,2411457306.0,1464184375.0,548083222.0,361957192.0,553263405.0,78877290.0,2286707412.0,6131723.0,34291098.0,4179327775.0,3788698046.0,318493008.0,149104899.0,661215615.0,545799618.0,4413714234.0,228835028.0,2245407261.0,25924042.0,11350067.0,107906433.0,14639284.0,73512438.0,6152071198.0,738747996.0,244132048.0,786269178.0,294417090.0,8658062.0,72249081.0,8251697.0,2718679603.0,237313128.0,194460212.0,411461931.0,0.0,1207721922.0
usa,1855176581.0,28103640.0,234094299.0,2347001585.0,15432338362.0,3126591182.0,4582147109.0,6705218.0,369285519.0,5733571.0,62286526.0,516580557.0,712311252.0,252858453.0,24597270.0,135146881.0,963486535.0,168244994.0,151162479.0,1112182660.0,524813901.0,2258308.0,5117440.0,46131.0,8861593277.0,536785988.0,1436640106.0,284763805.0,160245797.0,25953601.0,279187532.0,1339440.0,2643568.0,775236501.0,73921455.0,233303399.0,291389510.0,496539562.0,0.0
