,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
australia,0.0,4941048.0,11503939.0,93156731.0,270591110.0,123965298.0,114462935.0,21481330.0,3415323.0,2700093.0,9008254.0,20739045.0,43671350.0,1629989.0,216050.0,136927.0,33298184.0,2943858.0,1116752.0,12418312.0,58863855.0,88871.0,632564.0,0.0,4291855.0,33884343.0,354333231.0,11342566.0,322182.0,133851.0,52806132.0,25842.0,96067.0,4667914.0,870645.0,6878646.0,4713963.0,22669150.0,216648140.0
austria,24493222.0,0.0,43611355.0,25996996.0,18652704.0,5466108.0,50005582.0,493726567.0,27111148.0,2843185.0,75438620.0,61976369.0,2010830789.0,7551938.0,298271849.0,294224.0,8060990.0,11132973.0,1764740.0,343901904.0,16201621.0,4808843.0,4557843.0,563657.0,2149560.0,320628781.0,3631278.0,1477764.0,78775534.0,68959498.0,667582.0,160612495.0,61874187.0,54546851.0,95627325.0,148808791.0,47303995.0,45829387.0,69004800.0
belgium,594221032.0,97424277.0,0.0,1289091891.0,657589299.0,118245135.0,111093092.0,28230909.0,82921652.0,9544951.0,73873509.0,2687848522.0,2500218322.0,11018779.0,26269769.0,5986514.0,69538236.0,177428887.0,89940496.0,174434799.0,80546974.0,26663541.0,26719304.0,130260948.0,93276232.0,2940302572.0,37162829.0,37965791.0,68406465.0,40382654.0,45592693.0,8263529.0,3682614.0,327438858.0,306939699.0,30710709.0,124425798.0,690237981.0,943562640.0
brazil,5893872.0,8264229.0,3763112.0,0.0,84683209.0,1179782633.0,65837391.0,402185.0,6845644.0,63449.0,2306348.0,52810567.0,95385721.0,1015314.0,56455.0,66783.0,21317820.0,4715969.0,13847040.0,15168186.0,15994057.0,0.0,256.0,0.0,42036499.0,42465681.0,1063430.0,1454389.0,8980858.0,15172283.0,39221282.0,1041.0,0.0,27220649.0,13388615.0,26220757.0,8702697.0,9691239.0,552111911.0
canada,419719861.0,9794328.0,15066757.0,565915168.0,0.0,89731006.0,346710826.0,565714.0,14052086.0,693622.0,5326269.0,38118610.0,214292732.0,7291325.0,520515.0,1239544.0,34196524.0,5258608.0,7877529.0,17422436.0,37953388.0,236288.0,41795.0,327639.0,39015844.0,142881116.0,8436176.0,15123504.0,1324191.0,10800643.0,50520420.0,3059.0,317780.0,51954365.0,1366787.0,7200612.0,5385642.0,33116249.0,6662039555.0
chile,6416420.0,1480118.0,3562005.0,40767376.0,16403063.0,0.0,24380123.0,919154.0,3840934.0,19467.0,75476.0,12674412.0,17784548.0,24360.0,32766.0,444531.0,1840245.0,2638829.0,721220.0,6096221.0,1693272.0,0.0,17322.0,7474.0,197867317.0,8481101.0,3930395.0,10615699.0,62770.0,722607.0,10295183.0,15750.0,572.0,7536033.0,129134.0,327723.0,407400.0,3900292.0,280982624.0
china,19613476939.0,72802281.0,531534120.0,14517407325.0,3874535614.0,4144391157.0,0.0,16242238.0,118270595.0,26651829.0,251887324.0,576244020.0,899396899.0,103176125.0,8951053.0,297920.0,10285127548.0,85169625.0,33290787.0,294208784.0,3656558344.0,4764011.0,2965392.0,219049.0,602279431.0,1275922553.0,629289101.0,93698186.0,87624436.0,53589009.0,1234079417.0,5361000.0,1410731.0,1794822267.0,141482830.0,10711798.0,878857942.0,876015926.0,14012161465.0
czechia,63174781.0,119052689.0,45041791.0,16824697.0,5116897.0,4626495.0,31191704.0,0.0,16496787.0,3160312.0,20895262.0,54471067.0,456999518.0,3795223.0,29251984.0,64593.0,12730555.0,2671367.0,4111228.0,88185229.0,21521688.0,1649474.0,1590969.0,317224.0,8176999.0,144057459.0,7399791.0,7029643.0,177368012.0,10334766.0,10539044.0,264024114.0,6817420.0,9601003.0,19320907.0,14277623.0,6798796.0,21753487.0,63426811.0
denmark,3309191.0,20769255.0,26597226.0,17953736.0,36366868.0,12977103.0,40972656.0,7755396.0,0.0,66189547.0,162702362.0,43595408.0,400017038.0,1082149.0,5880247.0,16119782.0,9251138.0,5899288.0,9849833.0,37582979.0,7848274.0,49743267.0,54782003.0,715806.0,659977.0,355875252.0,5822226.0,143941715.0,104673339.0,18218994.0,1990839.0,9699034.0,2116061.0,49585306.0,764964411.0,3402813.0,7274431.0,63454269.0,75379292.0
estonia,35263.0,865957.0,2249416.0,240986.0,1099005.0,623644.0,3241705.0,1817696.0,6312636.0,0.0,55415347.0,2391699.0,15653580.0,149966.0,101743.0,974.0,1853326.0,64313.0,19581.0,1236394.0,12123.0,48258488.0,18495719.0,10775.0,3506.0,18362671.0,1046837.0,6094679.0,6362866.0,144846.0,15128103.0,101144.0,0.0,1735362.0,19873502.0,271975.0,704964.0,9667614.0,10696921.0
finland,1117459775.0,30809353.0,56512764.0,445298927.0,422406940.0,242506903.0,13330995.0,6814140.0,128606328.0,155265250.0,0.0,16253470.0,396655708.0,1688277.0,4597948.0,2691726.0,7571123.0,203242917.0,2007667.0,8082631.0,6297813.0,167147047.0,62946068.0,29684.0,65033255.0,1234257557.0,2032680.0,61292283.0,82450377.0,137085762.0,2916414.0,1406854.0,372958.0,28351594.0,777826599.0,10331716.0,97676671.0,128222235.0,409309705.0
france,147576656.0,117847760.0,1617043321.0,1527265075.0,352771920.0,149509171.0,162104835.0,79032747.0,132911224.0,26934435.0,428702759.0,0.0,2068914306.0,74920661.0,34260974.0,1202332.0,48922289.0,61196782.0,23496259.0,537019704.0,64706329.0,19016337.0,10318645.0,87836123.0,14384064.0,1340877524.0,26819143.0,63186943.0,98652995.0,101866076.0,20030633.0,9561011.0,1677226.0,696162629.0,467088172.0,161537982.0,50344225.0,551674155.0,583017141.0
germany,362233000.0,1333211000.0,1241757000.0,3504351000.0,1176840000.0,846669000.0,789028000.0,1068637000.0,852923000.0,61733000.0,872590000.0,2289641000.0,0.0,53534000.0,387959000.0,3390000.0,190996000.0,374620000.0,67573000.0,841263000.0,338313000.0,88113000.0,132623000.0,131142000.0,65714000.0,4628124000.0,45079000.0,497838000.0,1150707000.0,258429000.0,169600000.0,174195000.0,106559000.0,707614000.0,2242829000.0,757060000.0,168624000.0,1015287000.0,2426121000.0
greece,3596481.0,36291751.0,32603371.0,70338864.0,48109801.0,93657.0,50672187.0,24369948.0,29698450.0,1085813.0,102718728.0,23887303.0,64338155.0,0.0,4665830.0,0.0,24760617.0,3708923.0,23185351.0,81508947.0,1080629.0,567878.0,941214.0,1228093.0,26027.0,98348279.0,4366068.0,702637.0,1223472.0,3365335.0,3445375.0,12560937.0,712176.0,12807800.0,60990048.0,310863.0,68957141.0,50579363.0,207837734.0
hungary,436000.0,74533000.0,8474000.0,29461000.0,684000.0,153000.0,6810000.0,18622000.0,17609000.0,2139000.0,8704000.0,44864000.0,173288000.0,2710000.0,0.0,0.0,1491000.0,198000.0,1487000.0,42339000.0,1201000.0,1609000.0,2183000.0,151000.0,257000.0,93976000.0,68000.0,322000.0,15120000.0,10000.0,2524000.0,98991000.0,14012000.0,6635000.0,66071000.0,1395000.0,6837000.0,35519000.0,14415000.0
iceland,42724381.0,300303.0,1113786.0,1112603.0,1841527.0,1405.0,1546658.0,36794.0,7052359.0,15699447.0,6623369.0,289311.0,4721732.0,22159.0,8451.0,0.0,59227.0,15560942.0,165761.0,1541727.0,101648.0,15076181.0,602101.0,0.0,4375.0,15585056.0,428620.0,32849140.0,325698.0,6269.0,612611.0,0.0,55160.0,4169842.0,5701653.0,51818554.0,649946.0,1657505.0,148319638.0
india,1328191717.0,11539532.0,96513869.0,301838129.0,261771882.0,1791671084.0,449964762.0,2647067.0,24704194.0,6394746.0,40667444.0,84922057.0,253458922.0,20476731.0,975326.0,94418.0,0.0,14105783.0,13099370.0,74740062.0,84889190.0,3380860.0,1575363.0,202884.0,12550180.0,330551117.0,144992149.0,10785322.0,3313985.0,4322421.0,142068382.0,1310657.0,901698.0,32972171.0,57657268.0,6161295.0,73676940.0,358781125.0,902076784.0
ireland,508884.0,7901612.0,20470317.0,56781334.0,32043750.0,766767.0,85537915.0,360002.0,15764882.0,4267416.0,57112751.0,21750257.0,80516613.0,1064193.0,27388.0,1063781.0,9746516.0,0.0,2265174.0,17625486.0,2627331.0,28384889.0,2321138.0,1987281.0,764717.0,108977210.0,900046.0,2389847.0,9214209.0,3115619.0,680966.0,0.0,374803.0,34074324.0,57151791.0,4525836.0,3889912.0,449132316.0,78739634.0
israel,2979000.0,28392000.0,13349000.0,50465000.0,43257000.0,2765000.0,35135000.0,4379000.0,6486000.0,65000.0,75977000.0,20811000.0,62059000.0,24191000.0,6551000.0,315000.0,24414000.0,2740000.0,0.0,36827000.0,1554000.0,2433000.0,65000.0,101000.0,294000.0,41166000.0,315000.0,597000.0,992000.0,17396000.0,16509000.0,222000.0,8579000.0,21823000.0,20691000.0,63341000.0,24040000.0,29337000.0,159839000.0
italy,567967643.0,1815953305.0,366210643.0,1870432480.0,586484596.0,365459899.0,659524841.0,221501588.0,100637009.0,22787868.0,263204287.0,2051934407.0,2430931533.0,152964441.0,396498089.0,0.0,206192839.0,142421193.0,44572750.0,0.0,61580588.0,17146329.0,32086336.0,12612545.0,49487531.0,986402295.0,99847362.0,51070015.0,128808126.0,98652067.0,54101051.0,99861072.0,260333809.0,528228358.0,350274433.0,475639935.0,264517357.0,514831309.0,1225846695.0
japan,8402203198.0,200239214.0,131237351.0,2909617618.0,3891498176.0,6123475719.0,1837158340.0,17809684.0,42667599.0,8766344.0,394448432.0,96275645.0,142752294.0,5885658.0,17026519.0,1358666.0,780637760.0,22574400.0,33326163.0,49377984.0,0.0,34793664.0,2277194.0,0.0,551609236.0,211796893.0,375113502.0,37486790.0,16849918.0,12365764.0,681067547.0,362060.0,4825760.0,222044300.0,275261597.0,11914566.0,54166905.0,66794121.0,4878066246.0
