Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,11106486086,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,9457104663,,,4
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,4,Afghanistan,AFG,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,13858,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,4,Afghanistan,AFG,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,745860,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,8,Albania,ALB,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,102959,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,8,Albania,ALB,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,7234427,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,12,Algeria,DZA,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,952821,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,12,Algeria,DZA,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,22544905,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,20,Andorra,AND,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,6092,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,24,Angola,AGO,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,141999,,,4
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,31,Azerbaijan,AZE,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,465688,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,31,Azerbaijan,AZE,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,6251800,,,4
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,32,Argentina,ARG,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,46923178,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,32,Argentina,ARG,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,1728386,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,36,Australia,AUS,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,6920310,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,36,Australia,AUS,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,20592749,,,4
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,44,Bahamas,BHS,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,29380,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,48,Bahrain,BHR,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,4106,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,48,Bahrain,BHR,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,198063,,,4
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,50,Bangladesh,BGD,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,5911681,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,50,Bangladesh,BGD,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,294128,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,51,Armenia,ARM,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,115673,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,51,Armenia,ARM,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,3165242,,,4
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,56,Belgium,BEL,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,209771945,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,56,Belgium,BEL,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,68908865,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,60,Bermuda,BMU,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,1444,,,4
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,64,Bhutan,BTN,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,924,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,68,Bolivia (Plurinational State of),BOL,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,1641260,,,0
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,68,Bolivia (Plurinational State of),BOL,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,209877,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,70,Bosnia Herzegovina,BIH,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,10331039,,,4
S3,2013,2013,2013,1,0,2,Export,40,Austria,AUT,70,Bosnia Herzegovina,BIH,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,53332112,,,0
S3,2013,2013,2013,1,0,1,Import,40,Austria,AUT,76,Brazil,BRA,,,,,,,,0,Food and live animals,1,No Quantity,0,,,,0,,171522196,,,4
